paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.1007/11853565_19,10.1007/11853565_19,Instrumenting the City: Developing Methods for Observing and Understanding the Digital Cityscape,2006,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:42:41.703160+00:00
doi:10.1007/3-540-48384-5_25,10.1007/3-540-48384-5_25,A Formal Model of the Process of Wayfinding in Built Environments,1999,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:42:49.143676+00:00
doi:10.1007/978-1-4613-3539-9_4,10.1007/978-1-4613-3539-9_4,Aesthetic and Affective Response to Natural Environment,1983,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:42:59.212638+00:00
doi:10.1007/978-1-4757-4425-5_4,10.1007/978-1-4757-4425-5_4,The Facets of Place,1997,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:43:05.754550+00:00
doi:10.1007/978-3-031-04714-5_6,10.1007/978-3-031-04714-5_6,Adaptive and Sustainability for Visual and Perceptive Comfort: Neuroscience and Architecture,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:43:17.452039+00:00
doi:10.1007/978-3-031-41148-9_12,10.1007/978-3-031-41148-9_12,Emotional Response to Different Lighting Conditions,2024,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:43:21.159100+00:00
doi:10.1007/978-3-319-45430-6,10.1007/978-3-319-45430-6,Maritime Psychology,2017,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:44:15.497603+00:00
doi:10.1007/978-94-017-9297-4_1,10.1007/978-94-017-9297-4_1,"Navigating Complex Buildings: Cognition, Neuroscience and Architectural Design",2015,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:46:06.486610+00:00
doi:10.1007/978-981-99-8405-3_13,10.1007/978-981-99-8405-3_13,Optimizing for Orientation in Complex Spaces,2024,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:46:25.170630+00:00
doi:10.1007/bf00996485,10.1007/bf00996485,Effects of indoor lighting (illuminance and spectral distribution) on the performance of cognitive tasks and interpersonal behaviors: The potential mediating role of positive affect,1992,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:46:38.353744+00:00
doi:10.1007/s00221-008-1382-0,10.1007/s00221-008-1382-0,The haptic perception of spatial orientations,2008,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:46:48.591080+00:00
doi:10.1007/s00226-021-01320-7,10.1007/s00226-021-01320-7,Effect of the degree of wood use on the visual psychological response of wooden indoor spaces,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:47:00.740908+00:00
doi:10.1007/s00426-018-1015-6,10.1007/s00426-018-1015-6,Putting emotions in routes: the influence of emotionally laden landmarks on spatial memory,2019,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:47:07.862716+00:00
doi:10.1007/s10086-006-0812-5,10.1007/s10086-006-0812-5,Physiological effects in humans induced by the visual stimulation of room interiors with different wood quantities,2007,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:47:13.976570+00:00
doi:10.1007/s10086-016-1597-9,10.1007/s10086-016-1597-9,Physiological effects of wood on humans: a review,2017,,completed_pdf_extracted,unknown,narrative_review,0.4000,empirical_v2,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:47:19.833524+00:00
doi:10.1007/s10648-011-9174-7,10.1007/s10648-011-9174-7,Expertise Differences in the Comprehension of Visualizations: a Meta-Analysis of Eye-Tracking Research in Professional Domains,2011,,completed_pdf_extracted,unknown,theoretical,0.5091,meta_analysis,0.4000,title_pattern:theor(y|etical)\s+(of|for|about)|theory_hits:theory of,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:47:23.513119+00:00
doi:10.1007/s10936-023-09967-y,10.1007/s10936-023-09967-y,The Role of Sound on Spirituality in Religious Environments and Islamic Architecture by Using EEG,2023,,completed_pdf_extracted,unknown,case_study,0.3636,narrative_review,0.0000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:47:27.602778+00:00
doi:10.1007/s11229-019-02131-x,10.1007/s11229-019-02131-x,The material reasoning of folding paper,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:47:33.163083+00:00
doi:10.1007/s11406-017-9841-0,10.1007/s11406-017-9841-0,Moods in Layers,2017,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:48:34.290024+00:00
doi:10.1007/s11676-023-01683-6,10.1007/s11676-023-01683-6,Physiological and psychological responses to tended plant communities with varying color characteristics,2024,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:48:51.588796+00:00
doi:10.1007/s13762-023-04869-x,10.1007/s13762-023-04869-x,Ventilation and noise in a cognitive day care centre: environmental quality analysis and design optimization study,2023,International Journal of Environmental Science and Technology,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:48:57.604882+00:00
doi:10.1007/s44223-024-00073-0,10.1007/s44223-024-00073-0,Phygital intelligence,2024,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:49:42.570698+00:00
doi:10.1016/0010-0285(78)90006-3,10.1016/0010-0285(78)90006-3,Distortions in judged spatial relations,1978,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:49:42.570698+00:00
doi:10.1016/0010-0285(87)90008-9,10.1016/0010-0285(87)90008-9,Hand movements: A window into haptic object recognition,1987,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:49:42.570698+00:00
doi:10.1016/0272-4944(95)90013-6,10.1016/0272-4944(95)90013-6,Effects of indoor lighting on mood and cognition,1995,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:50:02.834035+00:00
doi:10.1016/b978-0-12-802075-3.00011-5,10.1016/b978-0-12-802075-3.00011-5,Assistive Technologies for Persons with Severe-Profound Intellectual and Developmental Disabilities,2016,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:50:02.834035+00:00
doi:10.1016/b978-0-444-53817-8.00007-4,10.1016/b978-0-444-53817-8.00007-4,Chapter 7 - Can light make us bright? Effects of light on cognition and sleep,2011,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:50:02.834035+00:00
doi:10.1016/j.actpsy.2015.06.005,10.1016/j.actpsy.2015.06.005,Computerized measures of visual complexity,2015,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:50:02.834035+00:00
doi:10.1016/j.asej.2022.101810,10.1016/j.asej.2022.101810,"Simulating the natural lighting for a physical and mental Well-being in residential building in Dubai, UAE",2022,Ain Shams Engineering Journal,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:51:22.812394+00:00
doi:10.1016/j.buildenv.2018.04.029,10.1016/j.buildenv.2018.04.029,The effects of indoor plants and artificial windows in an underground environment,2018,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:51:22.812394+00:00
doi:10.1016/j.buildenv.2021.108733,10.1016/j.buildenv.2021.108733,Acoustic modeling of sequential spaces: A parametric study,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:51:22.812394+00:00
doi:10.1016/j.compfluid.2019.06.031,10.1016/j.compfluid.2019.06.031,Fifth order finite volume WENO in general orthogonally-curvilinear coordinates,2019,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:52:15.667183+00:00
doi:10.1016/j.enbuild.2022.112079,10.1016/j.enbuild.2022.112079,Advocating for view and daylight in buildings: Next steps,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:52:15.667183+00:00
doi:10.1016/j.erss.2016.02.008,10.1016/j.erss.2016.02.008,Saving energy with light? Experimental studies assessing the impact of colour temperature on thermal comfort,2016,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:52:32.024643+00:00
doi:10.1016/j.landurbplan.2012.12.013,10.1016/j.landurbplan.2012.12.013,Associations between park characteristics and perceived restorativeness of small public urban green spaces,2013,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:52:45.506831+00:00
doi:10.1016/j.neuropsychologia.2014.08.030,10.1016/j.neuropsychologia.2014.08.030,Full body action remapping of peripersonal space: The case of walking,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:54:48.787173+00:00
doi:10.1016/j.smrv.2007.07.009,10.1016/j.smrv.2007.07.009,Alerting effects of light,2007,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:54:48.787173+00:00
doi:10.1016/j.tics.2010.06.008,10.1016/j.tics.2010.06.008,The multifaceted interplay between attention and multisensory integration,2010,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:55:09.491279+00:00
doi:10.1017/jmo.2021.17,10.1017/jmo.2021.17,Open-plan office noise is stressful: multimodal stress detection in a simulated work environment,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:55:09.491279+00:00
doi:10.1017/s1930297500008317,10.1017/s1930297500008317,When two wrongs make a right: The efficiency-consumption gap under separate vs. joint evaluations,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:54:23.316055+00:00
doi:10.1037/0033-295x.113.2.358,10.1037/0033-295x.113.2.358,The dynamics of perception and action.,2006,,completed_pdf_extracted,unknown,theoretical,0.4545,narrative_review,1.0000,theory_hits:theoretical framework,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:55:05.199958+00:00
doi:10.1037/a0037983,10.1037/a0037983,Hearing something emotional influences memory for what was just seen: How arousal amplifies effects of competition in memory consolidation.,2014,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:56:03.284517+00:00
doi:10.1038/s41562-019-0718-z,10.1038/s41562-019-0718-z,Age-related preference for geometric spatial cues during real-world navigation,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:56:08.823147+00:00
doi:10.1068/b2725,10.1068/b2725,Exploring Isovist Fields: Space and Shape in Architectural and Urban Morphology,2001,,completed_pdf_extracted,unknown,conceptual_framework,0.4545,empirical_v2,0.5000,title_pattern:classification\s+of,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:56:21.694471+00:00
doi:10.1068/b33050,10.1068/b33050,From Space Syntax to Space Semantics: A Behaviorally and Perceptually Oriented Methodology for the Efficient Description of the Geometry and Topology of Environments,2008,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:56:25.887203+00:00
doi:10.1068/p5292,10.1068/p5292,Optic-Flow-Based Perception of Two-Dimensional Trajectories and the Effects of a Single Landmark,2005,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:56:36.634181+00:00
doi:10.1068/p5921,10.1068/p5921,Movement and the Rubber Hand Illusion,2009,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:57:06.493186+00:00
doi:10.1073/pnas.2112318119,10.1073/pnas.2112318119,Multiple representations of the body schema for the same body part,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:57:23.976208+00:00
doi:10.1080/00038628.2018.1523129,10.1080/00038628.2018.1523129,Examining wayfinding behaviours in architectural spaces using brain imaging with electroencephalography (EEG),2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:57:33.022330+00:00
doi:10.1080/00140130903154579,10.1080/00140130903154579,Effects of acoustic environment on work in private office rooms and open-plan offices – longitudinal study during relocation,2009,Ergonomics,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:57:43.321257+00:00
doi:10.1080/01441647.2012.712555,10.1080/01441647.2012.712555,"Wayfinding: A simple concept, a complex process",2012,,completed_pdf_extracted,unknown,narrative_review,0.3636,thought_piece,0.0000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:57:50.861104+00:00
doi:10.1080/13527258.2017.1286607,10.1080/13527258.2017.1286607,"How are old places different from new places? A psychological investigation of the correlation between patina, spontaneous fantasies, and place attachment",2017,,completed_pdf_extracted,unknown,phenomenological,0.3636,mixed_methods,0.0000,title_pattern:phenomenolog,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T14:57:55.821077+00:00
doi:10.1080/13602365.2024.2331505,10.1080/13602365.2024.2331505,Impact of biophilic design parameters on university students’ place attachment and quality of campus life,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:58:16.522968+00:00
doi:10.1080/17508975.2020.1732859,10.1080/17508975.2020.1732859,"Biophilic design and office planting: a case study of effects on perceived health, well-being and performance metrics in the workplace",2020,Intelligent Buildings International,completed_pdf_extracted,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:59:15.634701+00:00
doi:10.1080/23744731.2022.2049639,10.1080/23744731.2022.2049639,Physiological and psychological responses and cognitive performance with a window view,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:59:15.634701+00:00
doi:10.1093/cercor/bhr310,10.1093/cercor/bhr310,Attention Reverses the Effect of Prediction in Silencing Sensory Signals,2012,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T14:59:37.119351+00:00
doi:10.1111/cogs.12518,10.1111/cogs.12518,"Recombinant Enaction: Manipulatives Generate New Procedures in the Imagination, by Extending and Recombining Action Spaces",2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:36:46.154047+00:00
doi:10.1111/j.1559-1816.1971.tb00350.x,10.1111/j.1559-1816.1971.tb00350.x,The Effect of Crowding on Human Task Performance<sup>1</sup>,1971,Journal of Applied Social Psychology,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:36:46.154047+00:00
doi:10.1111/j.1939-1668.2004.tb00398.x,10.1111/j.1939-1668.2004.tb00398.x,A Cross–Cultural Comparison of Preference for Visual Attributes in Interior Environments: America and China,2004,,completed_pdf_extracted,unknown,empirical_v2,0.4727,theoretical,1.1000,section:results,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:36:58.420286+00:00
doi:10.1111/joid.12165,10.1111/joid.12165,"Architectural Design Characteristics, Uses, and Perceptions of Community Spaces in Permanent Supportive Housing",2020,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:36:58.420286+00:00
doi:10.1111/joid.12179,10.1111/joid.12179,"Effects of Interior Color Schemes on Emotion, Task Performance, and Heart Rate in Immersive Virtual Environments",2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:07.089735+00:00
doi:10.1111/joid.12224,10.1111/joid.12224,Recognition Memory for Interior Spaces with Biomorphic or Non–Biomorphic Interior Architectural Elements,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:07.089735+00:00
doi:10.1111/sjop.12171,10.1111/sjop.12171,"Updating working memory in aircraft noise and speech noise causes different <span style=""font-variant:small-caps;"">fMRI</span> activations",2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:15.687500+00:00
doi:10.1113/jphysiol.2009.172445,10.1113/jphysiol.2009.172445,What is remembered? Role of attention on the encoding and retrieval of hippocampal representations,2009,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:34.176238+00:00
doi:10.1121/1.1490363,10.1121/1.1490363,"Rating, ranking, and understanding acoustical quality in university classrooms",2002,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:34.176238+00:00
doi:10.1121/1.1918154,10.1121/1.1918154,Speech Privacy in Buildings,1962,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:37:52.404334+00:00
doi:10.1121/1.2839283,10.1121/1.2839283,Evaluation of acoustical conditions for speech communication in working elementary school classrooms,2008,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:37:52.404334+00:00
doi:10.1145/2079216.2079270,10.1145/2079216.2079270,Multi sensory design,2011,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:38:07.878116+00:00
doi:10.1145/3676488,10.1145/3676488,An Examination of Ultrasound Mid-air Haptics for Enhanced Material and Temperature Perception in Virtual Environments,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:38:07.878116+00:00
doi:10.1146/annurev-neuro-072116-031215,10.1146/annurev-neuro-072116-031215,How Movement Modulates Hearing,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:38:21.904663+00:00
doi:10.1146/annurev.psych.47.1.273,10.1146/annurev.psych.47.1.273,EXPERT AND EXCEPTIONAL PERFORMANCE: Evidence of Maximal Adaptation to Task Constraints,1996,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:38:21.904663+00:00
doi:10.1162/jocn_a_00491,10.1162/jocn_a_00491,Neural Network Configuration and Efficiency Underlies Individual Differences in Spatial Orientation Ability,2014,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:38:49.711640+00:00
doi:10.1167/10.9.6,10.1167/10.9.6,Highlight–shading relationship as a cue for the perception of translucent and transparent materials,2010,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:39:09.680082+00:00
