paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.37251/jetlc.v3i1.1627,10.37251/jetlc.v3i1.1627,Innovative Forest Fire Detection Using LoRa Wireless Network for Long-Range and Real-Time Monitoring,2025,Journal of Educational Technology and Learning Creativity,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"detection tool based on wireless technology that can send information in real-time without an internet network. This system helps related parties detect and respond to fires more quickly and efficiently. 
Methodology: This study employs an experimental research method, using tools such as Arduino, LoRa, DHT11, MQ2 s...",no,qualitative,interview_study
doi:10.55606/sscj-amik.v1i6.2362,10.55606/sscj-amik.v1i6.2362,Koreografi Tari Rancak Sumatera Di Sanggar Silodang Production Kota Padang,2023,Student Scientific Creativity Journal,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The purpose of this study was to explain the choreography of Sumatran Rancak Dance at Sanggar Silodang Production Kota Padang. The type of research used is qualitative research with descriptive methods of analysis. This research instrument is the researcher himself and is assisted by supporting instruments such as s...,no,qualitative,interview_study
doi:10.17744/mehc.47.3.04,10.17744/mehc.47.3.04,Healing the Healers: The Role of Contemplative Practice in Mitigating Counselor Burnout and Empathy Fatigue,2025,Journal of Mental Health Counseling,other,0,unspecified_environment,sleep,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Empathy fatigue and burnout are at an all-time high within the mental health professions, and there remains a need to understand protective factors that can address these conditions. The current qualitative study investigated how contemplative practice, such as mindfulness meditation and movement-based practices, ca...",no,qualitative,interview_study
doi:10.1111/bjhp.12689,10.1111/bjhp.12689,A qualitative study assessing the barriers and facilitators to physical activity in adults with hearing loss,2023,British Journal of Health Psychology,acoustic,0,noise,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Abstract Objectives Growing epidemiological evidence has shown hearing loss is associated with physical inactivity. Currently, there is a dearth in evidence investigating why this occurs. This study aimed to investigate the barriers and facilitators to physical activity in middle‐aged and older adults with hearing l...",no,qualitative,interview_study
doi:10.1121/1.4976627,10.1121/1.4976627,Situational and person-related factors influencing momentary and retrospective soundscape evaluations in day-to-day life,2017,The Journal of the Acoustical Society of America,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,Soundscape research draws on both experiments conducted in laboratory settings and studies in the field to explore peoples' perception and understanding of their acoustic environments. One opportunity to combine the strength of both approaches is the so-called Experience Sampling Method (ESM). This method was used t...,no,qualitative,interview_study
doi:10.1111/caim.12464,10.1111/caim.12464,Enhancing creativity in activity‐based offices: A critical incident study of knowledge workers,2021,Creativity and Innovation Management,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This study investigated the effects of activity‐based offices (ABOs) on individual and group creativity. Adopting an interactionist perspective, we extended the theoretical framework of creative knowledge environments to find the link between ABOs and the concept of creative spaces. We employed the critical incident...",no,qualitative,interview_study
doi:10.3233/SHTI240952,10.3233/SHTI240952,Addressing Barriers in the University Campus Environment for Neurodivergent Students.,2024,Studies in health technology and informatics,affect,0,daylight,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"About 15% of the global population is considered neurodivergent (having different ways of sensory processing than what are perceived as neurotypical persons). Persons with neurodivergence typically include those with autism, attention-deficit hyperactivity disorder (ADHD), and Down Syndrome. Studies have shown that ...",no,qualitative,interview_study
sha256:2d712ac0dc68,,The human factors of sustainable building design: post occupancy evaluation of the Philip Merrill Environmental Center,2005,eScholarship (California Digital Library),thermal,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"It is widely believed that sustainable building design strategies create improved indoor environmental quality and should, thus, be associated with improved occupant comfort, satisfaction, health, and work performance relative to buildings designed around standard practices. Yet, this belief remains a hypothesis wit...",no,cross_sectional_survey,interview_study
sha256:f0ac28d766e1,,Communication acoustics in classroom environments : on the use of assistive listening devices,2010,"Publications (Konstfack University of Arts, Crafts, and Design)",acoustic,0,noise,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"Assistive listening devices (ALDs) are used in classrooms to assist communication for students with hearing loss. An ALD, a system of external microphones, transmits sound directly to the students' hearing aids. The signal is coupled to the hearing aid using a radio frequency (FM) or an induction loop (IL) system. U...",no,cross_sectional_survey,interview_study
doi:10.1044/2022_ajslp-22-00077,10.1044/2022_ajslp-22-00077,Speech-Language Pathologists' Views of Using Virtual Reality for Managing Cognitive-Communication Disorders Following Traumatic Brain Injury.,2022,American Journal of Speech-Language Pathology,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
Using virtual reality (VR) to support rehabilitation is an emerging area of research that may offer people with communication disorders a stable and safe communication environment to practice their communication skills. There are currently no VR applications that have been designed to assess or treat cogniti...",no,qualitative,interview_study
doi:10.3390/bs15040472,10.3390/bs15040472,Multi-Faceted Assessment of Children with Selective Mutism: Challenges and Practical Suggestions.,2025,"Behavioral sciences (Basel, Switzerland)",acoustic,0,biophilia,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"The multi-faceted nature of Selective Mutism (SM), and its comorbidity with other disorders, necessitates a comprehensive assessment process. However, evaluating children with SM presents significant challenges, including difficulties in building rapport, establishing an accurate diagnosis, and conducting formal psy...",no,qualitative,interview_study
doi:10.1055/a-2736-6651,10.1055/a-2736-6651,Barriers and Facilitators Impacting Return-to-Work Reported by People with Poststroke Aphasia.,2025,Seminars in speech and language,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Returning to employment is a common goal for individuals with stroke-induced aphasia, and success or failure in doing so can significantly impact quality of life. This study investigates the factors that hinder and facilitate return-to-work for people with aphasia, based on the perspectives of individuals with aphas...",no,qualitative,interview_study
doi:10.1044/2022_AJSLP-21-00336,10.1044/2022_AJSLP-21-00336,Perceived Clinical Characteristics of Children With History of Opioid Exposure: A Speech-Language Pathology Perspective.,2022,American Journal of Speech-Language Pathology,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
This research was conducted to describe the clinical characteristics of children with a history of opioid exposure as perceived by the speech-language pathologists (SLPs) treating them.


METHOD
Three focus groups were conducted. Participants consisted of 20 SLPs working in the schools in West Virginia who h...",no,qualitative,interview_study
doi:10.3390/healthcare12141412,10.3390/healthcare12141412,From the Perspective of People with Dementia: Using Creative Qualitative Measures to Assess the Values and Opinions on Freedom and Safety among People Living with Dementia.,2024,"Healthcare (Basel, Switzerland)",cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"With the growing numbers of people living in old age, a system that sustains autonomy, dignity and freedom of movement for people living with dementia (PwD) needs to be installed. However, due to the cognitive constraints in the cohort of PwD, traditional qualitative methods of inquiry, such as interviews, are often...",no,observational,interview_study
doi:10.1080/20473869.2023.2294394,10.1080/20473869.2023.2294394,"Parental perception of motor, language, and literacy skills development in school-aged autistic children.",2025,International journal of developmental disabilities,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Emerging evidence suggests that motor and language delays are prevalent developmental concerns in young autistic children. Nonetheless, it is not well understood how these co-occurring conditions of autism spectrum disorder (ASD) relate to each other during the later childhood of autistic children. This study aimed ...",no,qualitative,interview_study
doi:10.3390/ijerph22071080,10.3390/ijerph22071080,Digital Stress Scale (DSC): Development and Psychometric Validation of a Measure of Stress in the Digital Age.,2025,International journal of environmental research and public health,affect,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"(1) Background: The integration of digital technologies such as electronic health records (EHRs), telepsychiatry, and communication platforms has transformed the mental health sector a lot compared to in previous years. While these tools enhance service delivery, they also introduce unique stressors. Despite growing...",no,qualitative,interview_study
doi:10.1145/3757609,10.1145/3757609,HateBuffer: Safeguarding Content Moderators' Mental Well-Being through Hate Speech Content Modification,2025,Proc. ACM Hum. Comput. Interact.,acoustic,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Hate speech remains a persistent and unresolved challenge in online platforms. Content moderators, working on the front lines to review user-generated content and shield viewers from hate speech, often find themselves unprotected from the mental burden as they continuously engage with offensive language. To safeguar...",no,rct_interventional,interview_study
doi:10.3389/fsoc.2018.00019,10.3389/fsoc.2018.00019,The Language of Ethics and Double Standards in the Affective and Sexual Socialization of Youth. Communicative Acts in the Family Environment as Protective or Risk Factors of Intimate Partner Violence,2018,Frontiers in Sociology,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,One of the explanatory factors for the perpetuation of intimate partner violence (IPV) is the socialization process. There is broad literature on the role of family in socializing gender roles and the influence on reproducing IPV. However less research has been developed on the effects of communicative acts in the f...,no,qualitative,interview_study
doi:10.46827/ejfl.v9i2.5993,10.46827/ejfl.v9i2.5993,CONQUERING STRESS AND ELEVATING SPEAKING SKILLS,2025,European Journal of Foreign Language Teaching,affect,0,air_quality,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"This study explores the effects of stress and lack of confidence on the speaking of English by Libyan EFL students at the Faculty of Languages in Surman. Semi-structured interviews with fifteen students were carried out in the present study to identify some linguistic problems that enhance speaking anxiety, such as ...",no,qualitative,interview_study
doi:10.1080/09602011.2021.2010574,10.1080/09602011.2021.2010574,Clinical perspectives on delivering a Positive Behaviour Support intervention for challenging behaviours following acquired brain injury.,2023,Neuropsychological rehabilitation,cognition,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Challenging behaviours are distressing sequelae for people with acquired brain injury (ABI) and their families. Positive Behaviour Support (PBS) is a collaborative approach focussing on improving quality of life for individuals with ABI presenting with challenging behaviours. This qualitative study explored clinicia...,no,qualitative,interview_study
doi:10.1017/s1352465809005128,10.1017/s1352465809005128,Ten Things that Motivational Interviewing Is Not,2009,Behavioural and Cognitive Psychotherapy,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Background: In the 26 years since it was first introduced in this journal, motivational interviewing (MI) has become confused with various other ideas and approaches, owing in part to its rapid international diffusion. Methods : Based on confusions that have arisen in publications and presentations regarding MI, the...",no,qualitative,interview_study
doi:10.55737/trt/sr25.135,10.55737/trt/sr25.135,The Social Psychological Effects of Gadgets on Speech Development of Toddlers: An Analysis of District Multan,2025,The Regional Tribune,acoustic,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Nowadays toddlers use gadgets frequently. Although too much use of gadgets has some specific influence on children language development. contemporary gadgets have lot of features and instruments to entertain kids. Young toddlers are using gadgets with comfort and getting involved towards them. Extreme use of gadgets...,no,qualitative,interview_study
doi:10.3397/in_2022_0758,10.3397/in_2022_0758,Evaluating the restorative potential of church buildings,2023,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"We report the preliminary results of a study on the experience of soundscape and architectural ambiances of church buildings, with an emphasis on their restorative qualities. Through questionnaires, soundwalks and interviews with 16 diverse participants, we aim to characterize the sensory
 qualities of 2 contrasting...",no,cross_sectional_survey,interview_study
doi:10.1080/13527258.2025.2520760,10.1080/13527258.2025.2520760,Can immersive technologies rebuild heritage and sense of place? Examining virtual Reality's role in fostering community resilience in post-disaster Italy.,2025,International journal of heritage studies,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"Disasters disrupt not only physical environments but also socio-cultural identities and sense of place. This study explores the role of Virtual Reality (VR) in post-disaster recovery, focusing on the earthquake-affected towns of Amatrice and Accumoli, Italy. Using a techno-ethnographic methodology, we integrated vid...",no,qualitative,interview_study
doi:10.5325/reception.9.1.0098,10.5325/reception.9.1.0098,"My Music, My War: The Listening Habits of U.S. Troops in Iraq and Afghanistan",2017,Reception Texts Readers Audiences History,affect,0,noise,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"The study of music in everyday life rejects the formalist aesthetics of the concert hall for the experiential values of quotidian musicality, from listening to an MP3 player while exercising to attending open mike night at a café. This approach to music is neither superficial nor obvious; as philosophers such as Jen...",no,cross_sectional_survey,interview_study
doi:10.3390/su18010021,10.3390/su18010021,Title Walking the Soundscape: Creative Learning Pathways to Environmental Education in Chilean Schools,2025,Sustainability,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This article explores the pedagogical potential of soundscapes as creative learning tools for advancing environmental education in Chilean primary schools. Drawing on the Soundlapse project, we designed and implemented a school workshop that combined activity sheets, an online bird-sound repository, structured sound...",no,qualitative,interview_study
doi:10.1075/ll.23073.wan,10.1075/ll.23073.wan,Family language policy and the design of homescape in transnational families,2024,Linguistic Landscape An international journal,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract Building upon previous research on family language policy, this study explores the homescape, pertinent to the Chinese home literacy environment within Chinese transnational families. It categorizes various forms of Chinese literacy homescape and examines parental perspectives and agency in the design, crea...",no,qualitative,interview_study
doi:10.1097/aud.0000000000000642,10.1097/aud.0000000000000642,A Qualitative Study on Factors Modulating Tinnitus Experience,2018,Ear and Hearing,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Objectives: It is well recognized that tinnitus can severely interfere with important aspects of life such as sleep, concentration abilities, social activities, and mood. However, the impact of tinnitus may vary greatly from one individual to another, with some being severely affected and others only experiencing a ...",no,rct_interventional,interview_study
doi:10.15642/teosofi.2024.14.1.145-162,10.15642/teosofi.2024.14.1.145-162,"Religious Soundscape, Sacred Space, and Affective Body: The Experience of Sufi Whirling Ritual Practitioners in Java",2024,Teosofi,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"This article explores the experience of cultivating religious senses and sensibilities through ritual Sufi dance. In contemporary Indonesia, Sufi dance serves both as a performance and a ritual. As a performance, it is staged at specific events; as a ritual, it acts as a religious practice, engaging the body and fos...",no,qualitative,interview_study
doi:10.1016/j.iccn.2025.104189,10.1016/j.iccn.2025.104189,Impact of acoustic environment in intensive care unit on nurses' well-being during COVID-19: A qualitative interview study.,2026,Intensive & critical care nursing,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,This study aimed to investigate the effects of acoustic environments in intensive care units (ICUs) on nurses' well-being.,no,qualitative,interview_study
doi:10.1371/journal.pmed.1003893,10.1371/journal.pmed.1003893,Air quality improvement and cognitive decline in community-dwelling older women in the United States: A longitudinal cohort study,2022,PLoS Medicine,cognition,0,air_quality,cognition,null,,medium,abstract_only_reduced_table,abstract_only,"Background Late-life exposure to ambient air pollution is a modifiable risk factor for dementia, but epidemiological studies have shown inconsistent evidence for cognitive decline. Air quality (AQ) improvement has been associated with improved cardiopulmonary health and decreased mortality, but to the best of our kn...",no,observational,interview_study
doi:10.1002/csr.229,10.1002/csr.229,CSR and environmental responsibility: motives and pressures to adopt green management practices,2010,Corporate Social Responsibility and Environmental Management,biophilic,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Abstract This paper examines the diffusion of environmental management initiatives in business and the motives and pressures reported by senior executives to adopt these practices in one industry. We frame these sustainable practices under the umbrella of corporate social responsibility (CSR) and examine the causal ...,no,cross_sectional_survey,interview_study
doi:10.1186/s12955-022-01971-5,10.1186/s12955-022-01971-5,"‘I thought I had fibroids, and now I don’t’: a mixed method study on health-related quality of life in uterine sarcoma patients",2022,Health and Quality of Life Outcomes,other,0,unspecified_environment,sleep,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Background Uterine sarcomas are rare subtypes of primary urogenital tumours and need tailored treatment. This study aimed to examine the impact of diagnosis and treatment on health-related quality of life (HRQoL) in patients with uterine sarcoma and measures available to assess HRQoL in this group. Methods Thirteen ...,no,rct_interventional,interview_study
doi:10.1371/journal.pone.0312175,10.1371/journal.pone.0312175,Personalized music for cognitive and psychological symptom management during mechanical ventilation in critical care: A qualitative analysis,2024,PLoS ONE,affect,0,air_quality,mood,mixed,14,medium,abstract_only_reduced_table,abstract_only;n=14,Introduction Patients experience high symptom burden during critical care hospitalization and mechanical ventilation. Medications are of limited effectiveness and are associated with increased morbidity such as delirium and long-term cognitive and psychological impairments. Music-based interventions have been used f...,no,qualitative,interview_study
doi:10.38124/ijisrt/ijisrt24may1551,10.38124/ijisrt/ijisrt24may1551,Influence of Natural - Artificial Light & Ventilation on Spatial Design in Fashion Design Institute,2024,International Journal of Innovative Science and Research Technology,thermal,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This research investigates the impact of natural and artificial lighting, as well as ventilation, on spatial design within a Fashion Design Institute context. Through a combination of observational analysis and qualitative assessment, this study aims to explore how lighting and ventilation systems contribute to the ...",no,qualitative,interview_study
doi:10.1177/13634593241226646,10.1177/13634593241226646,Composing adult lives with a ventilator at the intersection of developmental and neoliberal discourses of time.,2025,"Health (London, England : 1997)",air,0,air_quality,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This paper explores temporalities and experiences of time drawn from an analysis of interview data from a critical narrative inquiry of the experiences of young adults living with home mechanical ventilation (HMV). The analysis centers the ideological effects of dominant discourses that shape understandings of time ...,no,qualitative,interview_study
doi:10.1177/10499091261417311,10.1177/10499091261417311,Lessons Learned Through the Voices of Surrogate Decision Makers of Patients With Severe Acute Brain Injury Years After Hospitalization.,2026,The American journal of hospice & palliative care,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Background and PurposeSevere acute brain injury (SABI) often occurs suddenly, profoundly impacting patients and their families. During the ICU stay, critical treatment decisions have to be made in the setting of prognostic uncertainty. We aimed to better understand the experiences of surrogate decision makers (SDMs)...",no,qualitative,interview_study
doi:10.1371/journal.pone.0326007,10.1371/journal.pone.0326007,Neurodevelopment in children born to women exposed to pesticides during pregnancy.,2025,PloS one,cognition,0,unspecified_environment,attention,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The global rise in pesticide use, particularly across Africa, raises concerns about maternal occupational exposure during pregnancy and its potential impact on child neurodevelopment. This study examined associations between self-reported maternal pesticide exposure during pregnancy and neurodevelopmental outcomes i...",no,cross_sectional_survey,interview_study
doi:10.3390/ijerph20064675,10.3390/ijerph20064675,COVID-19 Pandemic: Analysis of Health Effects on Emergency Service Nursing Workers via a Qualitative Approach.,2023,International journal of environmental research and public health,affect,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"During the COVID-19 pandemic, longstanding issues involving nursing work, which has always involved significant risks of illness and infection, were intensified. It is necessary to acknowledge the risks and nurses' perceptions about the risks qualitatively during the period of the health crisis. The aim of this stud...",no,cross_sectional_survey,interview_study
doi:10.1177/20515707251336855,10.1177/20515707251336855,Toward a better understanding of the embodied experience of disability: A qualitative investigation of consumers with olfactory impairments,2025,Recherche et Applications en Marketing (English Edition),cognition,0,unspecified_environment,attention,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Since the 1990s, marketing research has focused on the inclusion of consumers with disabilities, identifying environmental barriers that hinder their participation. However, despite the attention given to olfactory impairments during the COVID-19 pandemic, they remain underexplored. The embodied experience of disabi...",no,qualitative,interview_study
doi:10.31958/jt.v28i1.14734,10.31958/jt.v28i1.14734,Development of Artificial Intelligence in Building Creativity and Innovation Values of Islamic Education,2025,Ta'dib,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Artificial intelligence has a negative impact on students who lack control in using their gadgets. This study aims to utilize artificial intelligence that affects the world of education especially Islamic education. This research method uses a SWOT analysis developed through a qualitative descriptive approach; the a...,no,qualitative,interview_study
