paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1093/brain/awad308,10.1093/brain/awad308,White matter tracts and executive functions: a review of causal and correlation evidence.,2024,Brain : a journal of neurology,cognition,0,unspecified_environment,cognition,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Executive functions are high-level cognitive processes involving abilities such as working memory/updating, set-shifting and inhibition. These complex cognitive functions are enabled by interactions among widely distributed cognitive networks, supported by white matter tracts. Executive impairment is frequent in neu...",no,observational,unknown
doi:10.3390/ijerph21070942,10.3390/ijerph21070942,Daylight and Electric Lighting in Primary and Secondary School Classrooms in the UK—An Observational Study,2024,International Journal of Environmental Research and Public Health,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Only a few recent studies report direct assessment or monitoring of light levels in the indoor learning environment, and no consensus exists on minimum exposures for children’s health. For instance, myopia is a common progressive condition, with genetic and environmental risk factors. Reduced daylight exposure, elec...",no,observational,theoretical
doi:10.1109/TNSRE.2024.3447274,10.1109/TNSRE.2024.3447274,Accurate Mental Stress Detection Using Sequential Backward Selection and Adaptive Synthetic Methods.,2024,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,cognition,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The daily experience of mental stress profoundly influences our health and work performance while concurrently triggering alterations in brain electrical activity. Electroencephalogram (EEG) is a widely adopted method for assessing cognitive and affective states. This study delves into the EEG correlates of stress a...,no,observational,unknown
doi:10.3389/fnins.2025.1511366,10.3389/fnins.2025.1511366,Assessment of visual function under various lighting conditions in a cohort of active older drivers: dimensionality and principal metrics.,2025,Frontiers in neuroscience,light,0,daylight,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"While traditional driving ability evaluations typically assess visual acuity (VA) under photopic conditions, visual functions other than photopic VA also play a crucial role in driving. For older individuals, age-related vision change can impact driving abilities, particularly under mesopic lighting conditions with ...",no,observational,observational_field
doi:10.2196/58465,10.2196/58465,Visual Function and Driving Performance Under Different Lighting Conditions in Older Drivers: Preliminary Results From an Observational Study.,2024,JMIR formative research,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Age-related vision changes significantly contribute to fatal crashes at night among older drivers. However, the effects of lighting conditions on age-related vision changes and associated driving performance remain unclear.",no,observational,observational_field
doi:10.3390/ma13132929,10.3390/ma13132929,Strength Analysis of a Rib-Stiffened GLARE-Based Thin-Walled Structure.,2020,"Materials (Basel, Switzerland)",thermal,0,thermal,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"This paper presents a new product, a glass laminate aluminium-reinforced epoxy (GLARE)-based thin-walled structure with a stiffener in the form of a longitudinal rib. The stiffening rib in an outer metallic layer of a GLARE-based panel was fabricated by the incremental sheet forming technique and Alclad 2024-T3 alum...",no,observational,unknown
doi:10.1080/23279095.2025.2462605,10.1080/23279095.2025.2462605,Norwegian normative data for regression-based D-KEFS color-word interference test derived measures and comparison to conventional contrast measures.,2025,Applied neuropsychology. Adult,cognition,0,unspecified_environment,cognition,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The Delis Kaplan Executive Functions system (D-KEFS) Color-Word Interference Test (CWIT) is a neuropsychological test of executive function. The CWIT, an expanded version of the Stroop test, includes contrast measures created by subtracting lower-level conditions from higher-level conditions. These measures do not h...",no,observational,observational_field
doi:10.1177/21582440241245206,10.1177/21582440241245206,Self-directed Learning Ability and Shadow Education Expenditures: A Comparison of Impact on Student Achievement in Korea During COVID-19,2024,SAGE Open,other,0,unspecified_environment,unspecified_outcome,null,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This study examines the impact of students’ self-directed learning (SDL) ability and parental expenditures for shadow education, and other factors, on academic achievement in South Korea during the pandemic. Busan Education Longitudinal Study panel data for 2019 (pre-COVID) and 2020–2021 (COVID) were utilized. Natio...",no,observational,unknown
doi:10.1086/728739,10.1086/728739,The Effects of Social Media Consumption on Adolescent Psychological Well-Being,2023,Journal of the Association for Consumer Research,other,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Social media platforms emerged with the promise to increase social connections and conversation, both of which are presumably conducive to mental health and happiness. However, early research appeared to suggest that social media use, particularly for adolescents, may have the opposite effect, with studies showing n...",no,observational,methods_protocol
doi:10.1080/13032917.2025.2533359,10.1080/13032917.2025.2533359,How do tourists experience the cuteness of a destination?,2025,Anatolia : An International Journal of Tourism and Hospitality Research,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"ABSTRACT Cuteness, as a minor category of aesthetics, is widely recognized but little understood, particularly within tourism experience research. This study fills the gap in the literature by investigating tourists’ experiences of Taipa Village (Macao). We collected longitudinal data from a tourism review website a...",no,observational,unknown
doi:10.1038/s41598-025-27739-7,10.1038/s41598-025-27739-7,Detection of cortical arousals in sleep using multimodal wearable sensors and machine learning.,2025,Scientific reports,cognition,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Cortical arousals are brief brain activations that disrupt sleep continuity and contribute to cardiovascular, cognitive, and behavioral impairments. Although polysomnography is the gold standard for arousal detection, its cost and complexity limit use in long-term or home-based monitoring. This study presents a noni...",no,observational,conceptual_framework
doi:10.1080/10409289.2025.2548031,10.1080/10409289.2025.2548031,"School- Versus Center-Based Pre-K: Are There Differences in Student Achievement, Executive Function, and Social–Emotional Outcomes?",2025,Early Education and Development,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"ABSTRACT In the United States, Pre-K is available as a mixed-delivery system, where families choose from various center- or school-based settings. Enrollment in school-based Pre-K is increasingly common, yet more needs to be understood about whether school-based Pre-K versus center-based Pre-K is associated with dif...",no,observational,unknown
doi:10.1080/09603123.2025.2461115,10.1080/09603123.2025.2461115,Impact of heat exposure on health outcomes among older adults in India: an analysis across ten states.,2025,International journal of environmental health research,thermal,0,thermal,sleep,mixed,,medium,abstract_only_reduced_table,abstract_only,"This study investigates the impact of heat exposure on health outcomes among older adults in 10 Indian states, using data from the Longitudinal Aging Study of India (LASI-Wave I) and climate data from the National Oceanic and Atmospheric Administration (NOAA). Propensity score matching and ordered probit models were...",no,observational,unknown
doi:10.24294/jipd.v8i7.3808,10.24294/jipd.v8i7.3808,Exploring classroom temperature and humidity on students’ emotions through IoT and image processing,2024,Journal of Infrastructure Policy and Development,thermal,0,thermal,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The quality of indoor classroom conditions influences the well-being of its occupants, students and teachers. Especially the temperature, outside acceptable limits, can increase the risk of discomfort, illness, stress behaviors and cognitive processes. Assuming the importance of this. In this quantitative observatio...",no,observational,observational_field
doi:10.3389/fpubh.2023.1101283,10.3389/fpubh.2023.1101283,Effects of ambient temperature and relative humidity on preterm birth during early pregnancy and before parturition in China from 2010 to 2018: a population-based large-sample cohort study,2023,Frontiers in Public Health,thermal,0,thermal,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Background The progression of global warming and increase in instances of extreme weather have received considerable attention. We conducted a cohort study on women of childbearing age in Yunnan Province, examined the association between ambient temperature and humidity on preterm birth and evaluated the effects of ...",no,observational,observational_field
doi:10.1093/eurheartj/ehaf1086,10.1093/eurheartj/ehaf1086,"Air pollution, meteorological factors, and cardiac remodelling in children: a multi-omics cohort study.",2026,European heart journal,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Exposure to air pollution and several meteorological factors was associated with increased cardiovascular diseases in adults. However, little is known about their effects on cardiovascular structure and function as well as the underlying biomolecular mechanisms in children.",no,observational,theoretical
doi:10.1016/j.lanhl.2025.100802,10.1016/j.lanhl.2025.100802,Potentially modifiable risk factors for dementia in Norway (HUNT4 70+): a retrospective cohort study.,2025,The lancet. Healthy longevity,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The 2024 Lancet Commission report on dementia identified 14 modifiable dementia risk factors. The Norwegian HUNT study uniquely includes data collection of all 14 risk factors in the same individuals throughout adulthood, as well as a study-specific dementia diagnosis. We aimed to evaluate the potential for dementia...",no,observational,observational_field
doi:10.1192/bjo.2022.92,10.1192/bjo.2022.92,"A Quality Improvement Project (QI) on Screening for Rapid Eye Movement Sleep Behaviour Disorder (RBD) in Patients Referred to Trafford Memory Assessment and Treatment Service (MATS), Part of Greater Manchester Mental Health Trust (GMMH)",2022,BJPsych Open,cognition,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Aims Lewy Body Dementia (LBD) is predicted to be under-diagnosed in the general population. RBD is one of the four core clinical criteria for the diagnosis of LBD. Longitudinal studies of RBD show strong association with LBD, so there is potential for early identification of LBD and subsequent management. We aimed t...",no,observational,unknown
doi:10.1097/EDE.0000000000001754,10.1097/EDE.0000000000001754,Ambient Air Pollution Exposures and Child Executive Function: A US Multicohort Study,2024,Epidemiology,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Background: Executive function, which develops rapidly in childhood, enables problem-solving, focused attention, and planning. Animal models describe executive function decrements associated with ambient air pollution exposure, but epidemiologic studies are limited. Methods: We examined associations between early ch...",no,observational,observational_field
doi:10.1093/braincomms/fcab173,10.1093/braincomms/fcab173,Decoding expectation and surprise in dementia: the paradigm of music,2021,Brain Communications,acoustic,0,noise,mood,negative,,medium,abstract_only_reduced_table,abstract_only,"Abstract Making predictions about the world and responding appropriately to unexpected events are essential functions of the healthy brain. In neurodegenerative disorders, such as frontotemporal dementia and Alzheimer’s disease, impaired processing of ‘surprise’ may underpin a diverse array of symptoms, particularly...",no,observational,theoretical
doi:10.1016/j.dcn.2016.04.003,10.1016/j.dcn.2016.04.003,Neural correlates of accelerated auditory processing in children engaged in music training.,2016,Developmental cognitive neuroscience,acoustic,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Several studies comparing adult musicians and non-musicians have shown that music training is associated with brain differences. It is unknown, however, whether these differences result from lengthy musical training, from pre-existing biological traits, or from social factors favoring musicality. As part of an ongoi...",no,observational,unknown
doi:10.1371/journal.pone.0018082,10.1371/journal.pone.0018082,Musical Experience and the Aging Auditory System: Implications for Cognitive Abilities and Hearing Speech in Noise,2011,PLoS ONE,acoustic,0,noise,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"Much of our daily communication occurs in the presence of background noise, compromising our ability to hear. While understanding speech in noise is a challenge for everyone, it becomes increasingly difficult as we age. Although aging is generally accompanied by hearing loss, this perceptual decline cannot fully acc...",no,observational,observational_field
doi:10.1371/journal.pmed.1004001,10.1371/journal.pmed.1004001,"Exposure to road traffic noise and cognitive development in schoolchildren in Barcelona, Spain: A population-based cohort study",2022,PLoS Medicine,cognition,0,noise,cognition,negative,10,medium,abstract_only_reduced_table,abstract_only;n=10,"Background Road traffic noise is a prevalent and known health hazard. However, little is known yet about its effect on children’s cognition. We aimed to study the association between exposure to road traffic noise and the development of working memory and attention in primary school children, considering school-outd...",no,observational,observational_field
doi:10.1016/j.neuroscience.2025.10.057,10.1016/j.neuroscience.2025.10.057,Gray matter volume as a mediator of the relationship between age-related hearing and cognitive function.,2025,Neuroscience,acoustic,0,noise,attention,negative,,medium,abstract_only_reduced_table,abstract_only,"Age-related hearing loss (ARHL) has been increasingly implicated as a contributor to cognitive decline, yet the structural neural mechanisms underlying this association remain unclear. This study investigates the relationship between hearing function, measured by pure-tone thresholds (PTT) and words-in-noise (WIN) r...",no,observational,theoretical
doi:10.1016/j.jad.2018.11.009,10.1016/j.jad.2018.11.009,Longitudinal decreases in suicidal ideation are associated with increases in salience network coherence in depressed adolescents.,2019,Journal of affective disorders,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Suicidal ideation (SI) is an important predictor of suicide attempt, yet SI is difficult to predict. Given that SI begins in adolescence when brain networks are maturing, it is important to understand associations between network functioning and changes in severity of SI.",no,observational,unknown
doi:10.1038/s41598-025-21486-5,10.1038/s41598-025-21486-5,A hybrid spatial and temporal attention driven network for left ventricular function assessment using echocardiography.,2025,Scientific reports,acoustic,0,noise,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"This study addresses the challenge of accurately quantifying cardiac left ventricle (LV) function, critical for diagnosing cardiovascular diseases. Existing methods typically depend on segmentation-based models that require large annotated datasets, a resource often scarce in the medical field. Moreover, the low int...",no,observational,unknown
doi:10.1101/2025.09.29.25336910,10.1101/2025.09.29.25336910,Dynamic Temporal Modeling of Abdominal Aortic Aneurysm Morphology with Z-SINDy.,2026,medRxiv : the preprint server for health sciences,acoustic,0,noise,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"Abdominal aortic aneurysm (AAA) is characterized by a localized enlargement of the aorta with risk of rupture. Endovascular aneurysm repair (EVAR) alters sac morphology in ways not captured by size alone and typically observed only at sparse follow-up times. We present a physically interpretable, noise-aware framewo...",no,observational,conceptual_framework
doi:10.1371/journal.pone.0339650,10.1371/journal.pone.0339650,ACMTF-R: Supervised multi-omics data integration uncovering shared and distinct outcome-associated variation.,2026,PloS one,acoustic,0,daylight,stress,unknown,,low,abstract_only_reduced_table,abstract_only,The rapid growth of high-dimensional biological data has necessitated advanced data fusion techniques to integrate and interpret complex multi-omics and longitudinal datasets. Shared and unshared structure across such datasets can be identified in an unsupervised manner with Advanced Coupled Matrix and Tensor Factor...,no,observational,unknown
doi:10.1080/00273171.2025.2507297,10.1080/00273171.2025.2507297,"Modeling Cycles, Trends and Time-Varying Effects in Dynamic Structural Equation Models with Regression Splines.",2025,Multivariate behavioral research,acoustic,0,noise,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"Intensive longitudinal data with a large number of timepoints per individual are becoming increasingly common. Such data allow going beyond the classical growth model situation and studying population effects and individual variability not only in trends over time but also in autoregressive effects, cross-lagged eff...",no,observational,conceptual_framework
doi:10.1186/s13054-023-04744-8,10.1186/s13054-023-04744-8,Evaluation of the sensory environment in a large tertiary ICU.,2023,"Critical care (London, England)",acoustic,0,noise,sleep,mixed,,medium,abstract_only_reduced_table,abstract_only,"ICU survival is improving. However, many patients leave ICU with ongoing cognitive, physical, and/or psychological impairments and reduced quality of life. Many of the reasons for these ongoing problems are unmodifiable; however, some are linked with the ICU environment. Suboptimal lighting and excessive noise contr...",no,observational,observational_field
doi:10.1017/s0305000917000629,10.1017/s0305000917000629,Infant-directed speech from seven to nineteen months has similar acoustic properties but different functions,2018,Journal of Child Language,acoustic,0,noise,mood,unknown,18,low,abstract_only_reduced_table,abstract_only;n=18,"Abstract This longitudinal study assessed three acoustic components of maternal infant-directed speech (IDS) – pitch, affect, and vowel hyperarticulation – in relation to infants’ age and their expressive vocabulary size. These three individual components were measured in IDS addressed to infants at 7, 9, 11, 15, an...",no,observational,unknown
doi:10.17072/2078-7898/2025-3-417-428,10.17072/2078-7898/2025-3-417-428,A review of studies examining the effects of artificial intelligence technologies on the cognitive abilities of preschool children,2025,Вестник Пермского университета Философия Психология Социология,cognition,0,unspecified_environment,cognition,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Modern technologies based on artificial intelligence (AI), including voice virtual assistants, adaptive games with AI elements, media content created by generative algorithms, recommendation algorithms on video platforms all have become an integral component of the environment in which modern children grow and devel...",no,observational,unknown
doi:10.1186/s12888-025-07546-0,10.1186/s12888-025-07546-0,ADHD remote technology and ADHD transition: predicting and preventing negative outcomes (ART-transition) - an adolescent prospective cohort study protocol.,2025,BMC psychiatry,biophilic,0,biophilia,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Late adolescence is a highly challenging and potentially critical period for young people with attention deficit hyperactivity disorder (ADHD). Many of the conditions that frequently co-occur with ADHD, such as depression, often first emerge in adolescence. Major life transitions, such as moving out of the parental ...",no,observational,observational_field
doi:10.1121/10.0018494,10.1121/10.0018494,"Interplay between attention, working memory, and cognition to speech understanding in noise",2023,Journal of the Acoustical Society of America,cognition,0,noise,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"Speech understanding in noisy environments depends not only on hearing acuity but also on a host of other cognitive skills including attention, working memory, and executive function that support listeners’ ability to segregate, track and attend to a “target” signal while tuning out other unwanted signals. Identifyi...",no,observational,observational_field
doi:10.1044/2025_JSLHR-24-00268,10.1044/2025_JSLHR-24-00268,Natural Speech Analysis Can Reveal Individual Differences in Executive Function Across the Adult Lifespan.,2025,"Journal of Speech, Language and Hearing Research",cognition,0,unspecified_environment,cognition,null,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
Automated analysis of naturalistic speech has emerged as an effective tool for detecting cognitive decline in dementia but has seldom been used to examine the ordinary cognitive decline occurring in normal aging. Executive function (EF) declines throughout the adult lifespan but is difficult to track longitu...",no,observational,observational_field
doi:10.3390/healthcare12141412,10.3390/healthcare12141412,From the Perspective of People with Dementia: Using Creative Qualitative Measures to Assess the Values and Opinions on Freedom and Safety among People Living with Dementia.,2024,"Healthcare (Basel, Switzerland)",cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"With the growing numbers of people living in old age, a system that sustains autonomy, dignity and freedom of movement for people living with dementia (PwD) needs to be installed. However, due to the cognitive constraints in the cohort of PwD, traditional qualitative methods of inquiry, such as interviews, are often...",no,observational,interview_study
doi:10.31219/osf.io/n3phk,10.31219/osf.io/n3phk,Wordform variability in infants’ language environment and its effects on early word learning,2021,Cognition,acoustic,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Most research regarding early word learning in English tends to make the simplifying assumption that there exists a one-to-one mapping between concrete objects and their labels. In the current work, we provide evidence that runs counter to this assumption, aligning English with more morphologically-rich languages. W...",no,observational,observational_field
doi:10.1038/s41598-025-32079-7,10.1038/s41598-025-32079-7,"A zero-shot LLM framework for multimodal grievance classification, urgency scoring, and abuse detection in civic feedback systems.",2025,Scientific reports,acoustic,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"A unified model is presented for civic grievance redressal, integrating multimodal complaint intake, zero-shot semantic routing, sentiment-derived urgency estimation, and behavior-sensitive abuse detection within a scalable microservice architecture. The framework consolidates components that are typically handled i...",no,observational,conceptual_framework
doi:10.1037/0096-1523.15.3.576,10.1037/0096-1523.15.3.576,Accessing spoken words: The importance of word onsets.,1989,Journal of Experimental Psychology Human Perception & Performance,acoustic,0,biophilia,stress,unknown,,low,abstract_only_reduced_table,abstract_only,Approaches to spoken word recognition differ in the importance they assign to word onsets during lexical access. This research contrasted the hypothesis that lexical access is strongly directional with the hypothesis that word onsets are less important than the overall goodness of fit between input and lexical form....,no,observational,theoretical
doi:10.3389/fnins.2014.00351,10.3389/fnins.2014.00351,Auditory learning through active engagement with sound: biological impact of community music lessons in at-risk children,2014,Frontiers in Neuroscience,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"The young nervous system is primed for sensory learning, facilitating the acquisition of language and communication skills. Social and linguistic impoverishment can limit these learning opportunities, eventually leading to language-related challenges such as poor reading. Music training offers a promising auditory l...",no,observational,observational_field
doi:10.1086/693378,10.1086/693378,Soundscapes of Byzantium,2017,Speculum,acoustic,0,noise,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Previous articleNext article FreeSoundscapes of ByzantiumSpyridon Antonopoulos, Sharon E. J. Gerstel, Chris Kyriakakis, Konstantinos T. Raptis, and James DonahueSpyridon Antonopoulos, Sharon E. J. Gerstel, Chris Kyriakakis, Konstantinos T. Raptis, and James DonahueSpyridon Antonopoulos, University of London ([email ...",no,observational,thought_piece
doi:10.1371/journal.pmed.1003893,10.1371/journal.pmed.1003893,Air quality improvement and cognitive decline in community-dwelling older women in the United States: A longitudinal cohort study,2022,PLoS Medicine,cognition,0,air_quality,cognition,null,,medium,abstract_only_reduced_table,abstract_only,"Background Late-life exposure to ambient air pollution is a modifiable risk factor for dementia, but epidemiological studies have shown inconsistent evidence for cognitive decline. Air quality (AQ) improvement has been associated with improved cardiopulmonary health and decreased mortality, but to the best of our kn...",no,observational,interview_study
doi:10.1177/03000605251406802,10.1177/03000605251406802,Associations of PM,2026,The Journal of international medical research,cognition,0,unspecified_environment,cognition,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,ObjectiveThis study aimed to investigate the associations between fine particulate matter and its major chemical components and cognitive function among middle-aged and older adults in China.MethodsWe conducted a nationwide prospective cohort study using data from the China Health and Retirement Longitudinal Study (...,no,observational,observational_field
doi:10.1186/s12877-025-06963-w,10.1186/s12877-025-06963-w,"Household fuel use, social engagement, and cognitive decline in older Chinese adults: a prospective cohort study based on CHARLS.",2026,BMC geriatrics,air,0,air_quality,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Solid fuel use remains a major source of indoor air pollution worldwide, and limited social engagement is increasingly recognized as a behavioral determinant of cognitive aging. However, evidence regarding their independent and combined effects on cognitive decline among older adults is scarce. This study aimed to e...",no,observational,observational_field
doi:10.1016/j.neuro.2025.103375,10.1016/j.neuro.2025.103375,"Linking particulate matter exposure and neurological disorders: Evidence from epidemiology, biomarkers and mechanistic studies.",2025,Neurotoxicology,cognition,0,daylight,stress,negative,,medium,abstract_only_reduced_table,abstract_only,"Exposure to particulate matter (PM) including fine (PM₂.₅), coarse (PM₁₀), and ultrafine particles (UFPM) has emerged as a critical environmental determinant of neurological disorders, including Alzheimer's and Parkinson's diseases, neurodevelopmental impairments, and cognitive decline. This review integrates eviden...",no,observational,conceptual_framework
doi:10.30574/gscbps.2023.25.3.0516,10.30574/gscbps.2023.25.3.0516,Long-term health and cognitive effects of indoor air quality in occupied public buildings,2023,GSC Biological and Pharmaceutical Sciences,air,0,air_quality,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"Indoor air quality (IAQ) in public buildings has traditionally been assessed through short-term measurements that capture immediate pollutant concentrations and ventilation performance. However, emerging evidence indicates that the long-term health and cognitive effects of chronic exposure to suboptimal IAQ are far ...",no,observational,conceptual_framework
