paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.33383/2022-054,10.33383/2022-054,Criteria of Museum Colour and Luminous Environment Concept Selection,2023,Light &amp; Engineering,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The article formulates the criteria of selection of the colour and luminous concept in museums of different profiles with focus on visitors of exhibition halls. The amount of light and the quality of illumination solution are important parameters affecting preservation of pieces of art, perception of museum environm...",no,unknown,thought_piece
doi:10.3390/su12219196,10.3390/su12219196,A Smart Campus’ Digital Twin for Sustainable Comfort Monitoring,2020,Sustainability,thermal,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Interdisciplinary cross-cultural and cross-organizational research offers great opportunities for innovative breakthroughs in the field of smart cities, yet it also presents organizational and knowledge development hurdles. Smart cities must be large towns able to sustain the needs of their citizens while promoting ...",no,unknown,empirical_v2
doi:10.1590/1809-4430-ENG.AGRIC.V41N1P1-8/2021,10.1590/1809-4430-ENG.AGRIC.V41N1P1-8/2021,AN EVALUATION OF THE THERMAL AND LUMINOUS ENVIRONMENT OF LAYING HEN AVIARIES EQUIPPED WITH LIGHT-EMITTING DIODE AND COMPACT FLUORESCENT LAMPS AND THEIR EFFECTS ON PRODUCTION AND EGG QUALITY,2021,Engenharia Agrícola,thermal,0,thermal,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"The thermal and luminous conditions in aviaries affect the production and quality of eggs. Thus, the aim of the present study was to evaluate the thermal and luminous environment of commercial laying hen aviaries equipped with compact fluorescent (CF) and light-emitting diode (LED) lamps and their influence on egg p...",no,unknown,unknown
doi:10.3390/buildings2040384,10.3390/buildings2040384,Tall Buildings and Urban Habitat of the 21st Century: A Global Perspective,2012,Buildings,biophilic,0,biophilia,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The tall building is the most dominating symbol of the cities and a human-made marvel that defies gravity by reaching to the clouds. It embodies unrelenting human aspirations to build even higher. It conjures a number of valid questions in our minds. The foremost and fundamental question that is often asked: Why tal...,no,unknown,thought_piece
doi:10.3390/heritage8080300,10.3390/heritage8080300,"The Luminous Ambience of an Ancient Roman Public Building: A Characterization of the Inner Daylit Environment of Rogatianus Library in Thamugadi City (Timgad, Algeria)",2025,The Heritage,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The Roman public library of Timgad (Algeria) constituted the study object of several extensive research works, particularly during the French colonial era. Following a virtual restitution-focused research work, this investigation aims to quantitatively characterize the daylighting conditions inside Timgad Public Lib...",no,unknown,unknown
doi:10.20431/2456-4931.071021,10.20431/2456-4931.071021,Assessment of the Luminous Environment in a Modern Office Building in Algeria Case Study: Public Treasury of Mostaganem,2022,International journal of innovative studies in sociology and humanities,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Modern architecture remains an important part of Algeria’s contemporary urban fabric. Many recent studies advocate for the preservation and revitalization of architectural heritage, particularly as it reflects the identity of each region, as well as the relationship between modern architecture and the climate dimens...",no,unknown,case_study
doi:10.3233/JCM-226881,10.3233/JCM-226881,A comprehensive analysis method of building luminous and indoor thermal environment based on orthogonal analysis,2023,J. Comput. Methods Sci. Eng.,light,0,daylight,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Good design strategies can help reduce energy consumption and ensure proper natural lighting. In the process of building design, this paper uses orthogonal analysis to identify design elements that correspond optimally to light levels. The visible light transmission ratio, horizontal sunshade baffle depth, sunshade ...",no,unknown,unknown
doi:10.1109/ICSGRC65918.2025.11159724,10.1109/ICSGRC65918.2025.11159724,Predictive Modelling in Building a Peaceful Ecosystem: Impact of Digital Literacy Towards Creativity among FSUU Tertiary Students,2025,Control and System Graduate Research Colloquium,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In today’s digital age, schools play a vital role in building students’ digital literacy and creativity to boost learning, peace, and collaboration. This study explores how digital literacy and creativity styles among 365 students for the first semester AY 2024-2025 at Father Saturnino Urios University contribute to...",no,unknown,unknown
doi:10.46932/sfjdv6n4-053,10.46932/sfjdv6n4-053,Optimization of the courtyard building form to enhance the thermo-luminous performances using numerical simulation models,2025,South Florida Journal of Development,thermal,0,thermal,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This study aims to optimize the form of courtyard buildings to improve thermo-luminous performance through numerical simulation models in hot, arid climates. Courtyard architecture is particularly effective in mitigating the adverse effects of extreme climatic conditions, such as elevated air temperatures and intens...",no,unknown,unknown
doi:10.37934/araset.49.1.95107,10.37934/araset.49.1.95107,Impact of luminous on Augmented Reality Response Time,2024,Journal of Advanced Research in Applied Sciences and Engineering Technology,light,0,daylight,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The goal of augmented reality is to combine elements of the actual environment with digitally created ones. In order to get realistic results, it is necessary to solve complex computer vision challenges. Some examples of these tasks include monitoring genuine 3D objects and assessing the lighting conditions of a sce...",no,unknown,unknown
doi:10.3390/buildings14051456,10.3390/buildings14051456,The Effects of Eye Illuminance Distribution in the Horizontal Field of View on Human Performance in a Home Paper-Based Learning Situation,2024,Buildings,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Previous studies have focused on task/ambient illumination for visual effects and eye illumination for non-visual effects. In this context, eye illumination within the non-visual realm was defined as vertical non-visual eye illuminance. Considering the functional specificity of central vision and peripheral vision, ...",no,unknown,unknown
doi:10.1167/jov.26.1.9,10.1167/jov.26.1.9,"Local cues enable classification of image patches as surfaces, object boundaries, or illumination changes.",2026,Journal of vision,other,0,unspecified_environment,productivity,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"To correctly parse the visual scene, one must detect edges and determine their underlying cause. Previous work has demonstrated that neural networks trained to differentiate shadow and occlusion edges exhibit sensitivity to boundary sharpness and texture differences. Here, we investigate whether human observers are ...",no,unknown,unknown
doi:10.1523/ENEURO.0281-25.2025,10.1523/ENEURO.0281-25.2025,Independent encoding of orientation and mean luminance by mouse visual cortex.,2026,eNeuro,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Natural environments contain behaviorally-relevant information along many stimulus dimensions, each of which sensory systems must encode in order to guide behaviors. For example, mammalian visual cortex encodes features of visual scenes such as spatial information related to object identity and temporal information ...",no,unknown,unknown
doi:10.3390/jimaging11110377,10.3390/jimaging11110377,Learning Domain-Invariant Representations for Event-Based Motion Segmentation: An Unsupervised Domain Adaptation Approach.,2025,Journal of imaging,other,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Event cameras provide microsecond temporal resolution, high dynamic range, and low latency by asynchronously capturing per-pixel luminance changes, thereby introducing a novel sensing paradigm. These advantages render them well-suited for high-speed applications such as autonomous vehicles and dynamic environments. ...",no,unknown,conceptual_framework
doi:10.1371/journal.pone.0319888,10.1371/journal.pone.0319888,"Neither exogenous, nor endogenous: Evidence for a distinct role of negative emotion during attentional control.",2025,PloS one,cognition,0,unspecified_environment,attention,positive,40,low,abstract_only_reduced_table,abstract_only;n=40;weak_variable_resolution,"Negative or threatening stimuli capture attention. However, it remains unclear whether this phenomenon is best conceived as bottom-up (i.e., salience-driven) or top-down (i.e., goal-directed) instead. To address this question, we conducted two experiments using a previously validated dot-probe task (DPT) where physi...",no,unknown,empirical_v2
doi:10.1109/JBHI.2025.3603308,10.1109/JBHI.2025.3603308,HRMamba: Fusing Luminance Information for Remote Physiological Measurement in Varied Lighting Conditions.,2025,IEEE journal of biomedical and health informatics,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Camera-based photoplethysmography (cbPPG) represents a non-invasive technique for capturing physiological parameters through facial videos, enabling the extraction of vital signs such as heart rate, respiration rate, and blood oxygen saturation without direct physical contact. Existing deep learning methods face two...",no,unknown,empirical_v2
doi:10.1002/adma.202507168,10.1002/adma.202507168,2D Time-Stretching Anisotropic Synapse Realizing In-Sensor Intensity-Spanning Visual Feature Fusion.,2025,"Advanced materials (Deerfield Beach, Fla.)",other,0,unspecified_environment,productivity,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"High-dynamic-range (HDR) visual environments, where extremely bright and dark regions coexist, pose major challenges for conventional imaging systems that rely on multi-frame exposure fusion and cloud-based post-processing. These approaches often suffer from high latency, limited efficiency, and privacy concerns, ma...",no,unknown,unknown
doi:10.1016/j.ecoenv.2025.118215,10.1016/j.ecoenv.2025.118215,Liver organoids uncover tire-derived 6-PPDQ-induced hepatotoxicity of: A preliminary application of environmental toxicology and safety assessment.,2025,Ecotoxicology and environmental safety,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The novel pollutant, N-(1,3-dimethylbutyl)-N'-phenyl-p-phenylenediamine quinone (6-PPDQ) leaked out of the tire and has attracted extensive concerns due to its high lethal toxicity of salmon. However, the potential hepatotoxicity of 6-PPDQ exposure and its mechanisms are unknown. As a novel 3D cell culture, liver or...",no,unknown,theoretical
doi:10.1186/s40668-019-0028-x,10.1186/s40668-019-0028-x,The IllustrisTNG simulations: public data release,2019,Computational Astrophysics and Cosmology,other,0,unspecified_environment,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract We present the full public release of all data from the TNG100 and TNG300 simulations of the IllustrisTNG project. IllustrisTNG is a suite of large volume, cosmological, gravo-magnetohydrodynamical simulations run with the moving-mesh code Arepo . TNG includes a comprehensive model for galaxy formation phys...",no,unknown,unknown
doi:10.1051/sbuild/2023002,10.1051/sbuild/2023002,Natural light optimization in an existing primary school: human centred design and daylight retrofitting solutions for students wellbeing,2023,Sustainable buildings,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"How the human centred design solutions will implement the benefit of daylighting in an existing primary school? This paper shows research experiences on students visual comfort inside the school building Don Milani , in Prato (Italy). The layout of training spaces, distribution and functional organization is also re...",no,unknown,unknown
doi:10.1371/journal.pbio.3001571,10.1371/journal.pbio.3001571,"Recommendations for daytime, evening, and nighttime indoor light exposure to best support physiology, sleep, and wakefulness in healthy adults",2022,PLoS Biology,light,0,daylight,sleep,unknown,,low,abstract_only_reduced_table,abstract_only,"Ocular light exposure has important influences on human health and well-being through modulation of circadian rhythms and sleep, as well as neuroendocrine and cognitive functions. Prevailing patterns of light exposure do not optimally engage these actions for many individuals, but advances in our understanding of th...",no,unknown,conceptual_framework
doi:10.1186/2193-1801-3-53,10.1186/2193-1801-3-53,The supporting effects of high luminous conditions on grade 3 oral reading fluency scores,2014,SpringerPlus,light,0,daylight,mood,positive,172,medium,abstract_only_reduced_table,abstract_only;n=172,"The universality of the impact of daylight is a common thread that defines humanity. Day light affects us in a variety of ways –visually, psychologically and biologically. Artificial lighting research has explored ways in which artificial lighting may substitute for daylight and enhance human health and wellbeing. R...",no,unknown,theoretical
doi:10.25039/x50.2023.op043,10.25039/x50.2023.op043,"PHOTOMETRIC, PSYCHOLOGICAL AND NEUROPHYSIOLOGICAL ASPECTS OF DIFFERENCES SEATING LOCATIONS IN SELF-STUDY ROOM",2023,"CIE x050:2023 Proceedings of the 30th Session of the CIE, Ljubljana, Slovenia, September 15 – 23, 2023, Volume 1",affect,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Prolonged self-study situations in which multiple people share the same space are common. In this study, a natural experiment of prolonged self-study was conducted in a real self-study room, and 12 typical seating locations were selected as the experimental locations to obtain the luminous environment and multidimen...",no,unknown,empirical_v2
doi:10.1364/OE.527645,10.1364/OE.527645,Implicit calibration method for underwater stereo cameras.,2024,Optics express,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Underwater stereo cameras can effectively capture intricate environments with restricted accessibility, offering an appealing solution for precise perception. Stereo imaging is however susceptible to distortions caused by the refraction of incoming rays. These distortions are nonlinear and challenge the standard sin...",no,unknown,empirical_v2
doi:10.1162/jocn_a_01935,10.1162/jocn_a_01935,Seeing an Auditory Object: Pupillary Light Response Reflects Covert Attention to Auditory Space and Object.,2023,Journal of cognitive neuroscience,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Attention to the relevant object and space is the brain's strategy to effectively process the information of interest in complex environments with limited neural resources. Numerous studies have documented how attention is allocated in the visual domain, whereas the nature of attention in the auditory domain has bee...",no,unknown,empirical_v2
doi:10.37547/feaiml/volume02issue08-02,10.37547/feaiml/volume02issue08-02,Explainable AI in Machine Learning: Building Transparent Models for Business Applications,2025,Frontiers in Emerging Artificial Intelligence and Machine Learning,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Explainable Artificial Intelligence (XAI) addresses one of the most critical challenges in machine learning. That is the opacity of complex models. While traditional AI models offer powerful, predictable capabilities, their lack of interpretability creates obstacles for adoption in high-stakes business applications....",no,unknown,conceptual_framework
doi:10.1088/1755-1315/1402/1/012007,10.1088/1755-1315/1402/1/012007,Toward sustainable energy switch in built environment: learning from ongoing experiences,2024,IOP Conference Series: Earth and Environment,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The contribution addresses the topic of the ecological transition of energy production and supply systems of built environment, mean as an evolution towards sustainable forms of reorganization of human communities. To this end, focuses its attention on the most recent application experiences, to compare what has bee...",no,unknown,unknown
doi:10.55284/ajel.v7i1.604,10.55284/ajel.v7i1.604,Positive Classroom Design through Social-Emotional Learning: Building a Community of Learners,2022,American Journal of Education and Learning,affect,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,There is a direct relationship between meeting the needs of our students through providing a positive learning environment that is rich in social and emotional learning and building a community of learners who want to be engaged in their learning. Students who participate in social and emotional learning in the clas...,no,unknown,unknown
