paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1353/asp.2024.a927099,10.1353/asp.2024.a927099,U.S.-Japan-Australia Trilateralism: The Inner Core of Regional Order Building and Deterrence in the Indo-Pacific,2024,Asia Policy,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"executive summary:This article examines the state of security cooperation between the U.S., Japan, and Australia through the Trilateral Strategic Dialogue (TSD), and finds that even though the TSD maintains a relatively low profile, this minilateral alignment effectively forms the inner core of regional order buildi...",no,unknown,unknown
doi:10.1353/log.0.0073,10.1353/log.0.0073,Denise Levertov: Poet and Pilgrim,2010,logos,air,0,air_quality,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,William Butler Yeats posed the dilemma: one must choose the perfection of the life or of the work. Denise Levertov offers a refutation of that choice. As   the world she responded with full engagement to her historical environment. Her poetry of pro- test was written  response to the major political issue of her tim...,no,unknown,unknown
doi:10.3847/1538-4357/acdbc6,10.3847/1538-4357/acdbc6,JADES Imaging of GN-z11: Revealing the Morphology and Environment of a Luminous Galaxy 430 Myr after the Big Bang,2023,Astrophysical Journal,other,0,unspecified_environment,unspecified_outcome,negative,0,low,abstract_only_reduced_table,abstract_only;n=0;weak_variable_resolution,We present JWST NIRCam nine-band near-infrared imaging of the luminous z = 10.6 galaxy GN-z11 from the JWST Advanced Deep Extragalactic Survey of the GOODS-N field. We find a spectral energy distribution (SED) entirely consistent with the expected form of a high-redshift galaxy: a clear blue continuum from 1.5 to 4 ...,no,cross_sectional_survey,unknown
doi:10.1088/1755-1315/952/1/012013,10.1088/1755-1315/952/1/012013,"Analyzing the Luminous Environment in a University Campus in Biskra, Algeria: A Pilot Study",2022,IOP Conference Series: Earth and Environment,light,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This paper aims to assess and analyze the indoor, semi-outdoor, and outdoor luminous environments of a Biskra university campus, to determine the relationship between these three luminous environments in terms of contrast and brightness, and to evaluate the perception and the occupant’s luminous comfort. This prelim...",no,cross_sectional_survey,unknown
doi:10.1590/1809-4430-ENG.AGRIC.V41N1P1-8/2021,10.1590/1809-4430-ENG.AGRIC.V41N1P1-8/2021,AN EVALUATION OF THE THERMAL AND LUMINOUS ENVIRONMENT OF LAYING HEN AVIARIES EQUIPPED WITH LIGHT-EMITTING DIODE AND COMPACT FLUORESCENT LAMPS AND THEIR EFFECTS ON PRODUCTION AND EGG QUALITY,2021,Engenharia Agrícola,thermal,0,thermal,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"The thermal and luminous conditions in aviaries affect the production and quality of eggs. Thus, the aim of the present study was to evaluate the thermal and luminous environment of commercial laying hen aviaries equipped with compact fluorescent (CF) and light-emitting diode (LED) lamps and their influence on egg p...",no,unknown,unknown
doi:10.1109/OT4ME53559.2021.9638922,10.1109/OT4ME53559.2021.9638922,Effects of Online Heutagogy Learning Environment towards Students’ Creativity in English Presentation,2021,2021 1st Conference on Online Teaching for Mobile Education (OT4ME),other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The aim of this study is to identify the effects of heutagogy learning environment and its effectiveness towards secondary school students’ creativity in designing English for Second Language (ESL) presentation slides. There are two types of items measured; creativity in implementing multimedia elements in the slide...,no,quasi_experimental,unknown
doi:10.62794/pjer.v3i1.7716,10.62794/pjer.v3i1.7716,"The Effect of Entrepreneurship Learning, Social Environment, and Creativity on Entrepreneurial Interest: The Mediating Role of Entrepreneurial Attitude",2025,Pinisi Journal of Entrepreneurship Review,cognition,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Learning is not merely the accumulation of knowledge, but a cognitive process that induces behavioral changes in individuals. In the context of higher education, entrepreneurship learning plays a vital role in shaping students’ mindset and interest toward entrepreneurship. This study aims to examine both the direct ...",no,cross_sectional_survey,unknown
doi:10.3390/heritage8080300,10.3390/heritage8080300,"The Luminous Ambience of an Ancient Roman Public Building: A Characterization of the Inner Daylit Environment of Rogatianus Library in Thamugadi City (Timgad, Algeria)",2025,The Heritage,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The Roman public library of Timgad (Algeria) constituted the study object of several extensive research works, particularly during the French colonial era. Following a virtual restitution-focused research work, this investigation aims to quantitatively characterize the daylighting conditions inside Timgad Public Lib...",no,unknown,unknown
doi:10.3233/JCM-226881,10.3233/JCM-226881,A comprehensive analysis method of building luminous and indoor thermal environment based on orthogonal analysis,2023,J. Comput. Methods Sci. Eng.,light,0,daylight,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Good design strategies can help reduce energy consumption and ensure proper natural lighting. In the process of building design, this paper uses orthogonal analysis to identify design elements that correspond optimally to light levels. The visible light transmission ratio, horizontal sunshade baffle depth, sunshade ...",no,unknown,unknown
doi:10.1080/10400419.2022.2112837,10.1080/10400419.2022.2112837,Assessing the Work Environment for Creativity and Innovation: Building on Mathisen and Einarsen’s Review (2004),2022,Creativity Research Journal,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"ABSTRACT This article was stimulated by a review of instruments assessing creative and innovative social environments seventeen years ago. This stands alone as the only published, comprehensive, comparative review of multiple instruments aimed at this conceptual space. Although this review provided an important cont...",no,cross_sectional_survey,unknown
doi:10.1109/ICSGRC65918.2025.11159724,10.1109/ICSGRC65918.2025.11159724,Predictive Modelling in Building a Peaceful Ecosystem: Impact of Digital Literacy Towards Creativity among FSUU Tertiary Students,2025,Control and System Graduate Research Colloquium,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In today’s digital age, schools play a vital role in building students’ digital literacy and creativity to boost learning, peace, and collaboration. This study explores how digital literacy and creativity styles among 365 students for the first semester AY 2024-2025 at Father Saturnino Urios University contribute to...",no,unknown,unknown
doi:10.46932/sfjdv6n4-053,10.46932/sfjdv6n4-053,Optimization of the courtyard building form to enhance the thermo-luminous performances using numerical simulation models,2025,South Florida Journal of Development,thermal,0,thermal,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This study aims to optimize the form of courtyard buildings to improve thermo-luminous performance through numerical simulation models in hot, arid climates. Courtyard architecture is particularly effective in mitigating the adverse effects of extreme climatic conditions, such as elevated air temperatures and intens...",no,unknown,unknown
doi:10.20431/2456-4931.071015,10.20431/2456-4931.071015,Perception of the luminous environment in university classrooms in Algeria,2022,International journal of innovative studies in sociology and humanities,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"has a significant impact on humans and affects directly biological In learning spaces, the visual ambience is successful when users can perform their work without discomfort. It is based on quantitative and qualitative parameters related to comfort. This research focuses mainly on a qualitative study of the luminous...",no,cross_sectional_survey,unknown
doi:10.1088/1755-1315/455/1/012195,10.1088/1755-1315/455/1/012195,Improve the Luminous Environment in a Classroom,2020,IOP Conference Series: Earth and Environment,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"This paper suggests a lighting design method by advanced software to design for optimizing the luminous environment in a classroom. The luminous environment affects the eyesight health and learning efficiency of students, while uncomfortable glare is an important indicator that affects the quality of classroom light...",no,cross_sectional_survey,unknown
doi:10.37934/araset.49.1.95107,10.37934/araset.49.1.95107,Impact of luminous on Augmented Reality Response Time,2024,Journal of Advanced Research in Applied Sciences and Engineering Technology,light,0,daylight,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The goal of augmented reality is to combine elements of the actual environment with digitally created ones. In order to get realistic results, it is necessary to solve complex computer vision challenges. Some examples of these tasks include monitoring genuine 3D objects and assessing the lighting conditions of a sce...",no,unknown,unknown
doi:10.3390/buildings14051456,10.3390/buildings14051456,The Effects of Eye Illuminance Distribution in the Horizontal Field of View on Human Performance in a Home Paper-Based Learning Situation,2024,Buildings,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Previous studies have focused on task/ambient illumination for visual effects and eye illumination for non-visual effects. In this context, eye illumination within the non-visual realm was defined as vertical non-visual eye illuminance. Considering the functional specificity of central vision and peripheral vision, ...",no,unknown,unknown
doi:10.1167/jov.26.1.9,10.1167/jov.26.1.9,"Local cues enable classification of image patches as surfaces, object boundaries, or illumination changes.",2026,Journal of vision,other,0,unspecified_environment,productivity,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"To correctly parse the visual scene, one must detect edges and determine their underlying cause. Previous work has demonstrated that neural networks trained to differentiate shadow and occlusion edges exhibit sensitivity to boundary sharpness and texture differences. Here, we investigate whether human observers are ...",no,unknown,unknown
doi:10.1523/ENEURO.0281-25.2025,10.1523/ENEURO.0281-25.2025,Independent encoding of orientation and mean luminance by mouse visual cortex.,2026,eNeuro,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Natural environments contain behaviorally-relevant information along many stimulus dimensions, each of which sensory systems must encode in order to guide behaviors. For example, mammalian visual cortex encodes features of visual scenes such as spatial information related to object identity and temporal information ...",no,unknown,unknown
doi:10.1002/adma.202507168,10.1002/adma.202507168,2D Time-Stretching Anisotropic Synapse Realizing In-Sensor Intensity-Spanning Visual Feature Fusion.,2025,"Advanced materials (Deerfield Beach, Fla.)",other,0,unspecified_environment,productivity,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"High-dynamic-range (HDR) visual environments, where extremely bright and dark regions coexist, pose major challenges for conventional imaging systems that rely on multi-frame exposure fusion and cloud-based post-processing. These approaches often suffer from high latency, limited efficiency, and privacy concerns, ma...",no,unknown,unknown
doi:10.1186/s40668-019-0028-x,10.1186/s40668-019-0028-x,The IllustrisTNG simulations: public data release,2019,Computational Astrophysics and Cosmology,other,0,unspecified_environment,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract We present the full public release of all data from the TNG100 and TNG300 simulations of the IllustrisTNG project. IllustrisTNG is a suite of large volume, cosmological, gravo-magnetohydrodynamical simulations run with the moving-mesh code Arepo . TNG includes a comprehensive model for galaxy formation phys...",no,unknown,unknown
doi:10.1051/sbuild/2023002,10.1051/sbuild/2023002,Natural light optimization in an existing primary school: human centred design and daylight retrofitting solutions for students wellbeing,2023,Sustainable buildings,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"How the human centred design solutions will implement the benefit of daylighting in an existing primary school? This paper shows research experiences on students visual comfort inside the school building Don Milani , in Prato (Italy). The layout of training spaces, distribution and functional organization is also re...",no,unknown,unknown
doi:10.1177/14697874241229422,10.1177/14697874241229422,"Effects of team-building on group cohesion, group efficacy, and individual academic performance in virtual learning environment",2024,Active Learning in Higher Education,affect,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This study is based on the hypothesis that group cohesion and efficacy have significant effects on the academic performance of individuals in online (virtual) education environments no less than in-person education environments. To that end, this study explores the effectiveness of group activities in a virtual clas...",no,theoretical_conceptual,unknown
doi:10.1016/j.neunet.2023.05.031,10.1016/j.neunet.2023.05.031,Motion perception based on ON/OFF channels: A survey.,2023,Neural networks : the official journal of the International Neural Network Society,acoustic,0,noise,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Motion perception is an essential ability for animals and artificially intelligent systems interacting effectively, safely with surrounding objects and environments. Biological visual systems, that have naturally evolved over hundreds-million years, are quite efficient and robust for motion perception, whereas artif...",no,cross_sectional_survey,unknown
doi:10.1088/1755-1315/1402/1/012007,10.1088/1755-1315/1402/1/012007,Toward sustainable energy switch in built environment: learning from ongoing experiences,2024,IOP Conference Series: Earth and Environment,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The contribution addresses the topic of the ecological transition of energy production and supply systems of built environment, mean as an evolution towards sustainable forms of reorganization of human communities. To this end, focuses its attention on the most recent application experiences, to compare what has bee...",no,unknown,unknown
doi:10.55284/ajel.v7i1.604,10.55284/ajel.v7i1.604,Positive Classroom Design through Social-Emotional Learning: Building a Community of Learners,2022,American Journal of Education and Learning,affect,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,There is a direct relationship between meeting the needs of our students through providing a positive learning environment that is rich in social and emotional learning and building a community of learners who want to be engaged in their learning. Students who participate in social and emotional learning in the clas...,no,unknown,unknown
doi:10.3389/fpsyg.2021.604522,10.3389/fpsyg.2021.604522,A Recurrent Neural Network for Attenuating Non-cognitive Components of Pupil Dynamics.,2021,Frontiers in psychology,cognition,0,unspecified_environment,cognition,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"There is increasing interest in how the pupil dynamics of the eye reflect underlying cognitive processes and brain states. Problematic, however, is that pupil changes can be due to non-cognitive factors, for example luminance changes in the environment, accommodation and movement. In this paper we consider how by mo...",no,theoretical_conceptual,unknown
doi:10.1111/j.1460-9568.2004.03082.x,10.1111/j.1460-9568.2004.03082.x,First- and second-order stimulus length selectivity in New World monkey striate cortex.,2004,The European journal of neuroscience,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Motion is a powerful cue for figure-ground segregation, allowing the recognition of shapes even if the luminance and texture characteristics of the stimulus and background are matched. In order to investigate the neural processes underlying early stages of the cue-invariant processing of form, we compared the respon...",no,unknown,unknown
doi:10.1186/s12966-016-0428-0,10.1186/s12966-016-0428-0,Lack of sleep as a contributor to obesity in adolescents: impacts on eating and activity behaviors,2016,International Journal of Behavioral Nutrition and Physical Activity,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This ""call to action"" article argues that sleep should be taken more seriously by the public health community and by our society in general, i.e., given as much attention and resources as nutrition and physical activity. Not only that having a good night's sleep is as important as eating a healthy diet and being reg...",no,unknown,unknown
doi:10.1155/2019/3476490,10.1155/2019/3476490,Effects of Lighting Quality on Working Efficiency of Workers in Office Building in Tanzania,2019,Journal of Environmental and Public Health,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Background . In this era of Information Communication Technology, a high-quality working environment is essential to the occupants. Providing quantity rather the quality of work environments is very common in most of the least developed countries, including Tanzania. Existing research asserts that poor indoor enviro...",no,cross_sectional_survey,unknown
doi:10.1080/10255842.2023.2301668,10.1080/10255842.2023.2301668,A transcutaneous acupoint electrical simulation glove for relieving the mental fatigue of crane drivers in real building environment,2024,Computer Methods in Biomechanics and Biomedical Engineering,other,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract In the field of construction, the lifting environment of precast parts is more complex, which leads to the driver’s fatigue. When the tower crane driver appears driving fatigue, it will appear slow operation response, hoisting precast parts appear abnormal swing, which will endanger the safety of on-site op...",no,unknown,unknown
doi:10.54941/ahfe1006593,10.54941/ahfe1006593,Influence of Controlled Breaks on Mental Fatigue: Physical Activity Break vs. Social Networking Break,2025,AHFE International,cognition,0,biophilia,attention,null,,medium,abstract_only_reduced_table,abstract_only,"Mental Fatigue is a growing concern in many occupations that require extended work hours. Managing mental fatigue is critical for the air traffic control job, considering the complex nature of the task and the recent substantial increase in air traffic. In a dynamic environment that demands continuous cognitive acti...",no,cross_sectional_survey,unknown
doi:10.1038/s41598-025-94038-6,10.1038/s41598-025-94038-6,Age-related differences in the effect of mental fatigue on obstacle crossing in virtual reality,2025,Scientific Reports,cognition,0,unspecified_environment,attention,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In Japan, falls are the most common type of occupational accident, with inattention being one of its primary causes. Both mental fatigue and aging contribute to inattention and decline in physical performance; however, how these factors interact to affect physical performance is not fully understood. This study comp...",no,unknown,unknown
