paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1371/journal.pone.0338108,10.1371/journal.pone.0338108,The nose knows: Thermal responses to active psychological stressors.,2026,PloS one,affect,0,thermal,stress,negative,,medium,abstract_only_reduced_table,abstract_only,"Stress is an essential component of our lives. It helps to us to keep alert, stay motivated, and adapt to new and challenging situations. However, it is also a leading cause of poor mental wellbeing. Investigating psychological stress is essential to improving both the physical and mental health of the general popul...",no,methods_protocol,methods_protocol
doi:10.3390/buildings12040415,10.3390/buildings12040415,Study of Building Demand Response Method Based on Indoor Temperature Setpoint Control of VRV Air Conditioning,2022,Buildings,thermal,0,thermal,attention,negative,,medium,abstract_only_reduced_table,abstract_only,Demand response has been attracting increasing attention due to the promotion of renewable energy applications and the benefits of carbon emission reduction it brings for the utility grid. The development of the smart grid pays great attention to investigating reliable demand response technologies provided by energy...,no,methods_protocol,methods_protocol
doi:10.1080/09291016.2011.638137,10.1080/09291016.2011.638137,Circadian rhythms in two components of executive functions: cognitive inhibition and flexibility,2011,Biological Rhythm Research,cognition,0,thermal,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"The objective of this study was to analyze possible circadian variations in two components of executive functions: inhibition and flexibility. Participants were eight undergraduate students, age: 17.75 ± 0.46 years, one male and seven female. They were kept in a constant routine protocol for 29 h. Rectal temperature...",no,methods_protocol,methods_protocol
doi:10.1109/DCNA67486.2025.11199937,10.1109/DCNA67486.2025.11199937,Methods for Monitoring Mental Fatigue Based on Biosignal Analysis,2025,2025 9th Scientific School Dynamics of Complex Networks and their Applications (DCNA),thermal,0,thermal,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"A protocol for inducing mental fatigue based on an associative learning task has been developed and tested. A comprehensive analysis of behavioral and physiological indicators revealed highly sensitive markers of fatigue. The key behavioral markers included task accuracy, reaction time, and an integral efficiency in...",no,methods_protocol,methods_protocol
doi:10.1038/s41598-025-29358-8,10.1038/s41598-025-29358-8,Assessing climate change effects on Turkish tea farming through a dual approach using MMQR and machine learning.,2025,Scientific reports,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Climate change increasingly threatens the productivity of region-specific strategic agricultural products such as tea cultivation in Türkiye, posing a serious risk to both food security and rural economies. However, existing literature is notably limited in terms of studies that draw attention to this risk and exami...",no,methods_protocol,methods_protocol
doi:10.1103/physrevlett.96.256103,10.1103/physrevlett.96.256103,Contact Area Measurements Reveal Loading-History Dependence of Static Friction,2006,Physical Review Letters,thermal,0,thermal,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"We perform quantitative measurements of the actual area of contact, A, formed by two rough solids that are subjected to different normal loading protocols. We show that microscopic motion, induced by Poisson contraction or expansion, produces a strong memory dependence of on the loading history with a large correspo...",no,methods_protocol,methods_protocol
doi:10.1109/access.2019.2949703,10.1109/access.2019.2949703,A Survey on the Role of IoT in Agriculture for the Implementation of Smart Farming,2019,IEEE Access,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are being developed to automatically maintain and monitor agricultural farms with minimal human involvement. The article presents many aspects of techno...,no,cross_sectional_survey,methods_protocol
doi:10.1080/23328940.2019.1664370,10.1080/23328940.2019.1664370,Heat acclimation attenuates the increased sensations of fatigue reported during acute exercise-heat stress,2019,Temperature,thermal,0,thermal,stress,mixed,10,medium,abstract_only_reduced_table,abstract_only;n=10,"ABSTRACT Athletes exercising in heat stress experience increased perceived fatigue acutely, however it is unknown whether heat acclimation (HA) reduces the magnitude of this perceptual response and whether different HA protocols influence the response. This study investigated sensations of fatigue following; acute e...",no,methods_protocol,methods_protocol
doi:10.1016/S1474-4422(25)00287-X,10.1016/S1474-4422(25)00287-X,"Environmental toxicants and Parkinson's disease: recent evidence, risks, and prevention opportunities.",2025,The Lancet. Neurology,biophilic,0,biophilia,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The global burden of Parkinson's disease is rising. Large-scale genetic studies have confirmed that extrinsic or environmental factors, rather than genetic predisposition, play a dominant role in its cause. Increasing evidence implicates three classes of toxicants-certain pesticides, the dry-cleaning chemicals trich...",no,methods_protocol,methods_protocol
doi:10.3390/en16010275,10.3390/en16010275,Machine Learning-Enhanced Radio Tomographic Device for Energy Optimization in Smart Buildings,2022,Energies,thermal,0,thermal,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Smart buildings are becoming a new standard in construction, which allows for many possibilities to introduce ergonomics and energy savings. These contain simple improvements, such as controlling lights and optimizing heating or air conditioning systems in the building, but also more complex ones, such as indoor mov...",no,methods_protocol,methods_protocol
doi:10.1121/1.2149839,10.1121/1.2149839,"Material identification of real impact sounds: Effects of size variation in steel, glass, wood, and plexiglass plates",2006,The Journal of the Acoustical Society of America,acoustic,0,noise,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"Identification of the material of struck objects of variable size was investigated. Previous studies on this issue assumed recognition to be based on acoustical measures of damping. This assumption was tested, comparing the power of a damping measure in explaining identification data with that of several other acous...",no,methods_protocol,methods_protocol
doi:10.2196/56388,10.2196/56388,Effects of Auditory and Visual White Noise on Oculomotor Inhibition in Children With Attention-Deficit/Hyperactivity Disorder: Protocol for a Crossover Study.,2024,JMIR research protocols,acoustic,0,noise,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"In attention-deficit/hyperactivity disorder (ADHD), poor inhibitory control is one of the main characteristics, with oculomotor inhibition impairments being considered a potential biomarker of the disorder. While auditory white noise has demonstrated the ability to enhance working memory in this group, visual white ...",no,methods_protocol,methods_protocol
doi:10.1016/j.pnpbp.2025.111469,10.1016/j.pnpbp.2025.111469,Tph2 deficiency leads to alterations in social adjustment and socio-affective communication in neonatal rats: No rescue effect of communal nesting.,2025,Progress in neuro-psychopharmacology & biological psychiatry,affect,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Deficiency of tryptophan hydroxylase 2 (TPH2), the rate-limiting enzyme for serotonin (5-hydroxytryptamine, 5-HT) synthesis in the brain, was repeatedly reported to cause impairments in socio-affective communication and maternal affiliation across species, including mice, rats, and monkeys. We recently applied a res...",no,methods_protocol,methods_protocol
doi:10.1109/MetroLivEnv56897.2023.10164053,10.1109/MetroLivEnv56897.2023.10164053,Wireless Crack Detection System Based on IoT and Acoustic Emission,2023,2023 IEEE International Workshop on Metrology for Living Environment (MetroLivEnv),acoustic,0,noise,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"This paper proposes a Wireless Crack Detection System (WCDS) for concrete structures based on IoT and Acoustic Emission (AE). A crack is a rupture inside the building material occurring due stress, aging, and other damaging factors. When a crack occurs, energy is released in term of an ultrasonic wave, also, known a...",no,methods_protocol,methods_protocol
doi:10.1038/s41598-023-30261-3,10.1038/s41598-023-30261-3,Transcranial high-frequency random noise stimulation does not modulate Nogo N2 and Go/Nogo reaction times in somatosensory and auditory modalities,2023,Scientific Reports,acoustic,0,noise,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Transcranial random noise stimulation (tRNS) of the primary sensory or motor cortex can improve sensorimotor functions by enhancing circuit excitability and processing fidelity. However, tRNS is reported to have little effect on higher brain functions, such as response inhibition when applied to associated supramoda...",no,methods_protocol,methods_protocol
doi:10.5492/wjccm.v14.i2.99975,10.5492/wjccm.v14.i2.99975,Management of critical care emergencies in children with autism spectrum disorder.,2025,World journal of critical care medicine,affect,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Managing critical care emergencies in children with autism spectrum disorder (ASD) presents unique challenges due to their distinct sensory sensitivities, communication difficulties, and behavioral issues. Effective strategies and protocols are essential for optimal care in these high-stress situations.",no,methods_protocol,methods_protocol
doi:10.1371/journal.pone.0195865,10.1371/journal.pone.0195865,The effect of mood state on visual search times for detecting a target in noise: An application of smartphone technology,2018,PLoS ONE,affect,0,noise,mood,positive,30,medium,abstract_only_reduced_table,abstract_only;n=30,"The study of visual perception has largely been completed without regard to the influence that an individual’s emotional status may have on their performance in visual tasks. However, there is a growing body of evidence to suggest that mood may affect not only creative abilities and interpersonal skills but also the...",no,methods_protocol,methods_protocol
doi:10.1016/j.jenvman.2024.121786,10.1016/j.jenvman.2024.121786,A large-scale assessment of eastern whip-poor-will (Antrostomus vociferus) occupancy across a gradient of forest management intensity using autonomous recording units.,2024,Journal of environmental management,biophilic,0,noise,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Conservationists spend considerable resources to create and enhance wildlife habitat. Monitoring how species respond to these efforts helps managers allocate limited resources. However, monitoring efforts often encounter logistical challenges that are exacerbated as geographic extent increases. We used autonomous re...",no,cross_sectional_survey,methods_protocol
doi:10.3765/PLSA.V6I1.4967,10.3765/PLSA.V6I1.4967,Understanding the effects of language revitalization workshops using long-format speech environment recordings,2021,,acoustic,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Long-format speech environment (LFSE) recordings are increasingly used to understand language acquisition among young children (Casillas & Cristia 2019). But in language revitalization,  older children are sometimes the largest demographic acquiring a language. In Teotitlan del Valle, Mexico, older children have par...",no,methods_protocol,methods_protocol
doi:10.1080/10253890.2019.1584180,10.1080/10253890.2019.1584180,"Stress measurement using speech: Recent advancements, validation issues, and ethical and privacy considerations",2019,Stress,acoustic,0,noise,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"Abstract Life stress is a well-established risk factor for a variety of mental and physical health problems, including anxiety disorders, depression, chronic pain, heart disease, asthma, autoimmune diseases, and neurodegenerative disorders. The purpose of this article is to describe emerging approaches for assessing...",no,methods_protocol,methods_protocol
doi:10.1044/2025_JSLHR-24-00914,10.1044/2025_JSLHR-24-00914,The Use of Ecological Momentary Assessments to Measure Perceived Stress in People With Aphasia: A Feasibility Study.,2025,"Journal of Speech, Language and Hearing Research",affect,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
People with aphasia (PWAs) report higher levels of stress than people without aphasia. Stress can have adverse effects on physical and mental health and may lead to harmful changes in the body's neurological functioning. Moreover, the perception of stress is a dynamic construct, and considerable fluctuations...",no,methods_protocol,methods_protocol
doi:10.20323/2686-8652-2021-2-8-63-75,10.20323/2686-8652-2021-2-8-63-75,The problem of providing psychological comfort in the digital educational environment of rural schools,2021,Pedagogy of Rural School,thermal,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Currently, digitalization has penetrated into all spheres of society, including education. At the same time, the use of digital technologies has not only positive, but also negative sides, which affects the quality of interaction of all subjects of the educational process. Some aspects of the digitalization of educa...",no,cross_sectional_survey,methods_protocol
doi:10.1016/j.ohx.2023.e00402,10.1016/j.ohx.2023.e00402,WeatherChimes: An Open IoT Weather Station and Data Sonification System.,2023,HardwareX,acoustic,0,noise,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Many people in the United States are disconnected from their environment: urban residents spend 90% of their time indoors inside confined climate-controlled spaces. In addition to being physically separated from the natural environment, much of human understanding of the world's environment is inferred from data col...",no,methods_protocol,methods_protocol
doi:10.3233/rnn-130338,10.3233/rnn-130338,EyeMusic: Introducing a “visual” colorful experience for the blind using auditory sensory substitution,2014,Restorative Neurology and Neuroscience,acoustic,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Purpose: Sensory-substitution devices (SSDs) provide auditory or tactile representations of visual information. These devices often generate unpleasant sensations and mostly lack color information. We present here a novel SSD aimed at addressing these issues. Methods: We developed the EyeMusic, a novel visual-to-aud...",no,cross_sectional_survey,methods_protocol
doi:10.12681/psy_hps.22791,10.12681/psy_hps.22791,Localizing emotions: Soundscape representations through Smartphone Use,2020,,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"The term “soundscape” refers to a well-defined field that acts as a source of auditory stimuli and whose characteristics are directly related to the listener’s position. The study of soundscapes entails the study of the interplay between the listener and sound, as well as the attribution of representation to auditor...",no,methods_protocol,methods_protocol
doi:10.1016/j.amj.2025.09.007,10.1016/j.amj.2025.09.007,Pilot Study Assessing Feasibility of Focused Newborn Cardiac Ultrasound by Transport Team Members to Identify Hypoxemic Congenital Heart Disease.,2026,Air medical journal,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Hypoxemia is a common presentation of neonatal critical illness. Identifying critical congenital heart disease (CHD) causing hypoxemia is pivotal in determining immediate medical management. In this work, the preliminary results from development of a transport team-focused cardiac ultrasound (US) protocol were prese...",no,methods_protocol,methods_protocol
doi:10.3390/aerospace11060495,10.3390/aerospace11060495,"Air Traffic Controllers’ Rostering: Sleep Quality, Vigilance, Mental Workload, and Boredom: A Report of Two Case Studies",2024,Aerospace,air,0,air_quality,sleep,unknown,,low,abstract_only_reduced_table,abstract_only,"Fatigue in air traffic management (ATM) is a well-recognized safety concern. International organizations like ICAO and EASA have responded by advocating for fatigue risk management systems (FRMSs). EU Regulation 2017/373, implemented in January 2020, mandates specific requirements for air traffic service providers (...",no,methods_protocol,methods_protocol
doi:10.47761/494a02f6.87380999,10.47761/494a02f6.87380999,Extended Flight: The Emergence of Drone Sovereignty,2017,InVisible Culture,biophilic,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Landeyjarsandur, Iceland is a long expanse of black beach stretching down the southern coast of Iceland 1.5 hours southeast of Reykjavik. We took the journey to this place with two Icelandic internet engineers to make a film about how North Atlantic islands are linked by communication networks consisting of fibre-op...",no,methods_protocol,methods_protocol
doi:10.1016/j.pain.2009.02.014,10.1016/j.pain.2009.02.014,"Neonatal pain, parenting stress and interaction, in relation to cognitive and motor development at 8 and 18 months in preterm infants",2009,Pain,air,0,air_quality,stress,mixed,211,medium,abstract_only_reduced_table,abstract_only;n=211,"Procedural pain in the neonatal intensive care unit triggers a cascade of physiological, behavioral and hormonal disruptions which may contribute to altered neurodevelopment in infants born very preterm, who undergo prolonged hospitalization at a time of physiological immaturity and rapid brain development. The aim ...",no,methods_protocol,methods_protocol
doi:10.1177/20552076251361680,10.1177/20552076251361680,Methodological development study: Dynamic mask attention graph neural network for mechanical ventilation in elderly intensive care unit patients.,2025,Digital health,air,0,air_quality,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"With the intensifying global population aging, the demand for mechanical ventilation in geriatric patients is rising. Given their complex physiological traits and sparse intensive care unit (ICU) data, accurate intubation prediction is difficult. Premature intubation may raise the risk of hypoxic organ damage, where...",no,methods_protocol,methods_protocol
doi:10.3390/app10196938,10.3390/app10196938,Supervised Machine Learning to Assess Methane Emissions of a Dairy Building with Natural Ventilation,2020,Applied Sciences,air,0,thermal,unspecified_outcome,null,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,A reliable quantification of greenhouse gas emissions is a basis for the development of adequate mitigation measures. Protocols for emission measurements and data analysis approaches to extrapolate to accurate annual emission values are a substantial prerequisite in this context. We systematically analyzed the benef...,no,methods_protocol,methods_protocol
doi:10.1152/jappl.1992.72.3.1024,10.1152/jappl.1992.72.3.1024,"Comparison of gas and liquid ventilation: clinical, physiological, and histological correlates",1992,Journal of Applied Physiology,air,0,air_quality,unspecified_outcome,unknown,16,low,abstract_only_reduced_table,abstract_only;n=16;weak_variable_resolution,"To differentiate the effects of gas and liquid ventilation on cardiopulmonary function during early development, we compared the clinical, physiological, and histological profiles of gas- and liquid-ventilated preterm lambs (n = 16; 108–116 days gestation). Immediately after cesarean section delivery, ventilation co...",no,methods_protocol,methods_protocol
doi:10.3390/foods14091461,10.3390/foods14091461,Exploring the Complexities of Seafood: From Benefits to Contaminants,2025,Foods,cognition,0,unspecified_environment,cognition,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Seafood plays a vital role in human diets worldwide, serving as an important source of high-quality protein, omega-3 fatty acids, and essential vitamins and minerals that promote health and prevent various chronic conditions. The health benefits of seafood consumption are well documented, including a reduced risk of...",no,methods_protocol,methods_protocol
doi:10.1021/acs.analchem.7b02759,10.1021/acs.analchem.7b02759,"Exposome-Scale Investigations Guided by Global Metabolomics, Pathway Analysis, and Cognitive Computing",2017,Analytical Chemistry,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Concurrent exposure to a wide variety of xenobiotics and their combined toxic effects can play a pivotal role in health and disease, yet are largely unexplored. Investigating the totality of these exposures, i.e., the ""exposome"", and their specific biological effects constitutes a new paradigm for environmental heal...",no,methods_protocol,methods_protocol
doi:10.1093/etojnl/vgag009,10.1093/etojnl/vgag009,Pesticide residues and earthworm reproduction in eighteen Brazilian soils.,2026,Environmental toxicology and chemistry,biophilic,0,biophilia,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Agricultural intensification has been followed by the increasing use of pesticides, leading to the accumulation of a mixture of residues in the soil. These may have negative impacts on non-target animals like earthworms, but little is known regarding potential effects of contaminant mixtures on these animals in Braz...",no,methods_protocol,methods_protocol
doi:10.1007/s40572-024-00464-5,10.1007/s40572-024-00464-5,Effects of Early-life PFAS Exposure on Child Neurodevelopment: A Review of the Evidence and Research gaps.,2025,Current environmental health reports,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Per- and polyfluoroalkyl substances (PFAS) are persistent chemicals with many modern applications, leading to widespread contamination and universal human exposure. PFAS exposure during early life is of particular concern, given susceptibility of the developing fetal and infant brain to toxic exposures. This review ...",no,methods_protocol,methods_protocol
doi:10.1016/j.aca.2025.344561,10.1016/j.aca.2025.344561,Refinement of post-acidification steps in the unified BARGE method for determination of metal bioaccessibility in consumer products: Addressing precipitation issues.,2025,Analytica chimica acta,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Standard Unified BioAccessibility Research Group of Europe (BARGE) Method (UBM) protocols for metal bioaccessibility assessment face challenges due to post-acidification precipitation, causing significant methodological inconsistencies across studies. This research systematically examined precipitate formation by ch...",no,methods_protocol,methods_protocol
doi:10.1093/chemse/bjac005,10.1093/chemse/bjac005,Odor discrimination in children aged 4–12 years,2022,Chemical Senses,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract Olfaction is functional at birth and newborns use their sense of smell to navigate their environment. Yet, certain chemosensory abilities are subject to experience and develop with age. It has been argued that odor discrimination is a key ability enabling organisms to capture and distinguish odors occurring...",no,methods_protocol,methods_protocol
doi:10.1093/chemse/bjaf056,10.1093/chemse/bjaf056,It takes two: intranasal trigeminal chemosensation and its role in odor processing.,2025,Chemical senses,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Odor perception is a complex, multimodal experience mainly shaped by the interaction between the olfactory and trigeminal systems. Descriptors such as warm, fresh, or spicy reflect the contribution of chemosensory input from the trigeminal nerve, which adds thermal and tactile dimensions to odor perception. The trig...",no,methods_protocol,methods_protocol
doi:10.3389/fpsyg.2021.700514,10.3389/fpsyg.2021.700514,Recent Advances in Smellscape Research for the Built Environment.,2021,Frontiers in psychology,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The interrelationships between humans, smells and the built environment have been the focus of increasing numbers of research studies in the past ten years. This paper reviews these trends and identifies the challenges in smellscape research from three aspects: methodological approaches, artistic design intervention...",no,methods_protocol,methods_protocol
doi:10.1016/j.neubiorev.2023.105527,10.1016/j.neubiorev.2023.105527,Olfaction in the canine cognitive and emotional processes: From behavioral and neural viewpoints to measurement possibilities.,2024,Neuroscience and biobehavioral reviews,cognition,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Domestic dogs (Canis familiaris) have excellent olfactory processing capabilities that are utilized widely in human society e.g., working with customs, police, and army; their scent detection is also used in guarding, hunting, mold-sniffing, searching for missing people or animals, and facilitating the life of the d...",no,methods_protocol,methods_protocol
doi:10.1162/IMAG.a.1094,10.1162/IMAG.a.1094,Local-global functional gradients of the thalamus capturing different aspects of thalamic structure and function.,2026,"Imaging neuroscience (Cambridge, Mass.)",cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The thalamus, a core hub positioned deep in the center of the brain, has a highly complex inter-regional communication pattern. The thalamic functional connectome has received increasing attention, showcasing its pivotal role in various high-order cognitive processes and development. However, thalamic connectome pro...",no,methods_protocol,methods_protocol
doi:10.1046/j.0956-7976.2003.psci_1464.x,10.1046/j.0956-7976.2003.psci_1464.x,Searching Night and Day,2003,Psychological Science,cognition,0,unspecified_environment,sleep,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"How does sleepiness affect selective attention? We studied the effect of circadian phase and time awake on visual search. The generalized-cognitive-slowing hypothesis predicts that search rate will be slower, feature guidance less effective, and response time (RT) lengthened when observers are sleepy. Observers perf...",no,theoretical_conceptual,methods_protocol
doi:10.3758/s13428-023-02191-5,10.3758/s13428-023-02191-5,A novel protocol to induce mental fatigue,2023,Behavior Research Methods,cognition,0,biophilia,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Mental fatigue is a commonplace human experience which is the focus of a growing body of research. Whilst researchers in numerous disciplines have attempted to uncover the origins, nature, and effects of mental fatigue, the literature is marked by many contradictory findings. We identified two major methodological p...",no,methods_protocol,methods_protocol
doi:10.1088/0031-9155/49/19/007,10.1088/0031-9155/49/19/007,GATE: a simulation toolkit for PET and SPECT,2004,Physics in Medicine and Biology,other,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Monte Carlo simulation is an essential tool in emission tomography that can assist in the design of new medical imaging devices, the optimization of acquisition protocols and the development or assessment of image reconstruction algorithms and correction techniques. GATE, the Geant4 Application for Tomographic Emiss...",no,methods_protocol,methods_protocol
doi:10.3126/ajms.v15i3.55823,10.3126/ajms.v15i3.55823,Comparison of hemodynamic and analgesic effects of interscalene block with bupivacaine versus bupivacaine-dexmedetomidine combination for shoulder arthroscopy under general anesthesia,2024,Asian Journal of Medical Sciences,other,0,unspecified_environment,unspecified_outcome,mixed,15,low,abstract_only_reduced_table,abstract_only;n=15;weak_variable_resolution,"Background: The interscalene block in shoulder arthroscopy is a well-established procedure. Many drugs have been used as adjuvants to local anesthetics to increase the quality of block in regional anesthesia, with variable results.
Aims and Objectives: The present study was designed to evaluate the effect of dexmede...",no,methods_protocol,methods_protocol
