paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1111/1745-5871.12644,10.1111/1745-5871.12644,COVID‐19’s effects on sense of place and pro‐environmental behaviour,2024,Geographical Research,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,COVID‐19 substantially disrupted daily life globally. Human geography and environmental psychology scholars have argued that dramatic shifts in how people used urban environments during the pandemic could have important implications for those studying human–environment relationships and for planners designing urban ...,no,cross_sectional_survey,case_study
doi:10.1038/s40494-025-01589-y,10.1038/s40494-025-01589-y,"The moderating effect of visual landscape and soundscape on place attachment in world cultural heritage: a case study in Kulangsu, China",2025,npj Heritage Science,acoustic,0,noise,mood,negative,,medium,abstract_only_reduced_table,abstract_only,"In the realm of sustainable city planning, a nuanced understanding of how individuals perceive environmental elements and their emotional responses holds paramount importance. The purpose of this study was to investigate how individuals perceive the audiovisual environment and its relationship to place attachment wi...",no,cross_sectional_survey,case_study
doi:10.1080/13467581.2023.2229399,10.1080/13467581.2023.2229399,"The typology of courtyard space in Najdi Architecture, Saudi Arabia: a response to human needs, culture, and the environment",2023,Journal of Asian Architecture and Building Engineering,thermal,0,unspecified_environment,productivity,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,ABSTRACT This study seeks to identify the significant characteristics of the traditional Najdi courtyard in Saudi Arabia in order to comprehend the typology and applicability of courtyard patterns in Najdi dense urban neighborhoods. The study includes a literature review that investigates the socio-cultural influenc...,no,qualitative,case_study
doi:10.3390/buildings15101725,10.3390/buildings15101725,Application and Validation of AIRNET in Simulating Building Drainage Systems for Tall Buildings,2025,Buildings,air,0,air_quality,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"The building drainage system (BDS) is a critical building component and must be designed to protect public health by maintaining safe and hygienic conditions within the indoor environment. The recent COVID-19 pandemic and the emergence of other wastewater-related issues, such as the spread of anti-microbial resistan...",no,unknown,case_study
doi:10.3390/buildings14092703,10.3390/buildings14092703,"Consideration of Thermal Comfort, Daylighting Comfort, and Life-Cycle Decarbonization in the Retrofit of Kindergarten Buildings in China: A Case Study",2024,Buildings,light,0,daylight,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Kindergartens play a crucial role in nurturing the physical, cognitive, and social development of children. Hence, designing kindergarten buildings requires the consideration of the unique requirements and behavior of children. Considering the rapid urbanization of China and its commitment to achieving the 3060 carb...",no,unknown,case_study
doi:10.1177/19375867251406198,10.1177/19375867251406198,Environmental Stressors and Adaptive Mechanisms in Long-Term Care Resident Bedrooms: A Canadian Case Study.,2026,HERD,thermal,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The aim of this research was to identify the adaptive comfort mechanisms available in resident bedrooms of a newly built long-term care (LTC) home in Ontario, Canada, and examine how these were used to manage environmental stressors.",no,unknown,case_study
doi:10.1038/s41598-025-14687-5,10.1038/s41598-025-14687-5,Energy saving and low carbon oriented renovation framework for educational buildings with Tianjin University case study.,2025,Scientific reports,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Modern educational buildings often meet daylighting needs via higher window-to-wall ratios, yet this may cause excessive solar radiation and increased air-conditioning energy consumption. Amid global low - carbon and sustainable development, the energy efficiency and low-carbon design of educational buildings still ...",no,unknown,case_study
doi:10.1016/j.enbuild.2014.04.045,10.1016/j.enbuild.2014.04.045,Framework for assessing the performance potential of seasonally adaptable facades using multi-objective optimization,2014,Energy and Buildings,light,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Climate adaptive building shells (CABS) are receiving increasing attention because they can enable high-performance building design that combines low energy consumption with good indoor environmental quality (IEQ). Various studies have acknowledged the potential of CABS with seasonal adaptation, but thus far, there ...",no,unknown,case_study
doi:10.1088/1361-665x/ac5014,10.1088/1361-665x/ac5014,Bistable kinetic shades actuated with shape memory alloys: prototype development and daylight performance evaluation,2022,Smart Materials and Structures,cognition,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Abstract Kinetic façade systems can adjust to different environmental conditions, thereby improving daylight performance in buildings. Bistable laminates present large deflections and can maintain their state without continuous energy supply, appealing features for kinetic applications. Nevertheless, these engineere...",no,unknown,case_study
doi:10.1088/1755-1315/238/1/012032,10.1088/1755-1315/238/1/012032,"Lighting Quality In The Architectural Design Studio (Case Study: Architecture Design Studio at Universitas Katolik Parahyangan, Bandung, Indonesia)",2019,IOP Conference Series Earth and Environmental Science,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Lighting designs, both daylight and artificial light, have a major effect on creating visual comfort and room atmosphere. The Parahyangan Catholic University's architectural design studio room has its limitations in providing daylight into the room, where a lot of the literatures express the importance of daylight's...",no,cross_sectional_survey,case_study
doi:10.34749/jfm.2017.2647,10.34749/jfm.2017.2647,The impact of greenery and daylight on productivity and well-being at the workplace: an experimental case study,2017,reposiTUm (TU Wien),light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"The improvement of productivity in a work environment brings significant economic benefits, and greenery and daylight's effect on productivity, creativity, and well-being is notable, providing an efficient method of regulating the indoor environmental conditions within buildings. Greenery and daylight can potentiall...",no,unknown,case_study
sha256:28b578aa8484,,Design for a Sustainable Future,2009,,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Organized around a holistic design approach, this class examined the synthetic relationship between performance and design in addressing issues of sustainability in the built environment. The workshop introduced the theories behind a resource-efficient built environment and guided the design process by focusing crea...",no,unknown,case_study
doi:10.1371/journal.pone.0231554,10.1371/journal.pone.0231554,Occupant-centered optimization framework to evaluate and design new dynamic shading typologies.,2020,PloS one,light,0,daylight,productivity,negative,,medium,abstract_only_reduced_table,abstract_only,"Dynamic solar shading has the potential to dramatically reduce the energy consumption in buildings while at the same time improving the thermal and visual comfort of its occupants. Many new typologies of shading systems that have appeared recently, but it is difficult to compare those new systems to existing typolog...",no,unknown,case_study
doi:10.3390/buildings13030603,10.3390/buildings13030603,"Effect of Interior Space and Window Geometry on Daylighting Performance for Terrace Classrooms of Universities in Severe Cold Regions: A Case Study of Shenyang, China",2023,Buildings,light,0,daylight,productivity,negative,,medium,abstract_only_reduced_table,abstract_only,"Good daylighting performance positively affects students’ physical and mental health, learning efficiency, and the building’s energy-saving capability. Due to the terrace classroom having ample space, large capacity, the ability to avoid obstructing sight, and the ability to meet various use needs, it is the most im...",no,unknown,case_study
doi:10.3390/buildings14030637,10.3390/buildings14030637,Evaluation of Design Parameters for Daylighting Performance in Secondary School Classrooms Based on Field Measurements and Physical Simulations: A Case Study of Secondary School Classrooms in Guangzhou,2024,Buildings,light,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The quality of natural lighting within secondary school classrooms can significantly affect the physical and mental well-being of both teachers and students. While numerous studies have explored various aspects of daylighting performance and its related factors, there is no universal standard for predicting and opti...",no,unknown,case_study
doi:10.3390/buildings6030026,10.3390/buildings6030026,"Investigating the Influence of Light Shelf Geometry Parameters on Daylight Performance and Visual Comfort, a Case Study of Educational Space in Tehran, Iran",2016,Buildings,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"Daylight can be considered as one of the most important principles of sustainable architecture. It is unfortunate that this is neglected by designers in Tehran, a city that benefits from a significant amount of daylight and many clear sunny days during the year. Using a daylight controller system increases space nat...",no,unknown,case_study
doi:10.13164/juniorstav.2025.25021,10.13164/juniorstav.2025.25021,A simulation-based case study of deciduous tree impacts on office building daylighting,2025,Juniorstav 2025: Selected Papers. Proceedings 26th International Scientific Conference Of Civil Engineering,light,0,daylight,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"The presence of full-grown trees near buildings affects daylight availability and reduces glare. This study presents dynamic simulations that assess how deciduous trees at various distances (10 m, 15 m, 20 m) from the façade of an office building impact Useful Daylight Illuminance (UDI) and Daylight Glare Probabilit...",no,unknown,case_study
doi:10.20431/2456-4931.070811,10.20431/2456-4931.070811,Analysis of the Users’ Perception of Daylighting in Newly Libraries of Algeria,2022,International journal of innovative studies in sociology and humanities,light,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"with satisfaction with academic environment. The importance of daylight in buildings is nowadays of particular interest, in particular in educational environment, where appropriate daylight levels must be provided. So, it is very important to consider lighting while designing architectural spaces in terms of visual ...",no,rct_interventional,case_study
doi:10.38027/iccaua2025en0328,10.38027/iccaua2025en0328,"Daylight Parameters in Hospital Wards in Hot, Arid Regions: A Simulation Analysis in The Context of Saudi Arabia",2025,Proceedings of the international conference of contemporary affairs in architecture and urbanism-ICCAUA,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"The healing effect of daylight cannot be underestimated or overstated because multiple studies and research have revealed that exposure to natural light accelerates the healing or recovery process of patients. This research paper investigates the optimization of daylighting in hospital wards situated in hot, arid re...",no,unknown,case_study
doi:10.1016/j.enbuild.2012.01.028,10.1016/j.enbuild.2012.01.028,Simulation-based decision support tool for early stages of zero-energy building design,2012,Energy and Buildings,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"There is a need for decision support tools that integrate energy simulation into early design of zero energy buildings in the architectural practice. Despite the proliferation of simulation programs in the last decade, there are no ready-to-use applications that cater specifically for the hot climates and their comf...",no,unknown,case_study
doi:10.3390/BUILDINGS9070159,10.3390/BUILDINGS9070159,Daylighting Retrofit Methods as a Tool for Enhancing Daylight Provision in Existing Educational Spaces—A Case Study,2019,Buildings,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Adequate illuminance has a great effect on the health, comfort, and performance of pupils. It can be achieved by either artificial lighting or daylighting. Daylighting is usually preferred due to psychological, physiological, and economic purposes. This study aims to improve the daylight provision in existing classr...",no,unknown,case_study
doi:10.7480/jfde.2019.1.2620,10.7480/jfde.2019.1.2620,Auxetic Structures and Advanced Daylight Control Systems,2018,,light,0,daylight,productivity,negative,,medium,abstract_only_reduced_table,abstract_only,"Building envelopes in general and, in particular, fenestrations are the places in which most interactions between indoor and outdoor environment take place. As a result, an effective shading structure for windows, which can provide sufficient illuminance levels and at the same time ensure acceptable visual comfort b...",no,unknown,case_study
doi:10.1109/SACI60582.2024.10619842,10.1109/SACI60582.2024.10619842,Artificial Intelligence and Energy Efficiency Revolution in Electric Consumption Management,2024,International Symposium on Applied Computational Intelligence and Informatics,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"The article proposes energy-saving measures in sports stadiums, emphasizing the Košice Football Arena (KFA) as a case study. In recent years, increasing energy consumption and prices have necessitated sustainable solutions, particularly in buildings subject to stricter energy efficiency regulations. Energy independe...",no,unknown,case_study
doi:10.1109/LS2463127.2024.10880860,10.1109/LS2463127.2024.10880860,Preserving Visual Comfort in Office Spaces: Utilizing Digital Building Twins,2024,2024 IEEE Sustainable Smart Lighting World Conference & Expo (LS24),light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Visual comfort in office buildings is a crucial aspect of asset management. Achieving visual comfort involves a balanced combination of daylight and electric light. Efficiently evaluating visual comfort both subjectively and objectively (i.e., through surveys and lighting measurements) and dynamically communicating ...",no,cross_sectional_survey,case_study
doi:10.1002/lary.31882,10.1002/lary.31882,Should Cochlear Implant Contraindicate Transcranial Stimulation? A Case Study with Safety Implications.,2025,The Laryngoscope,acoustic,0,thermal,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Electrical stimulation in proximity to a cochlear implant (CI) is contraindicated due to the potential risk of damaging the implant and thermal insult to the inner ear. Yet, during surgical procedures that pose a risk to the nervous system, the use of transcranial electrical stimulation for neuromonitoring is crucia...",no,unknown,case_study
doi:10.35784/bud-arch.6953,10.35784/bud-arch.6953,Natural and hybrid lighting effects on architecture students' creativity: a case study in Mostaganem,2025,Budownictwo i Architektura,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Lighting is a critical factor influencing creativity and productivity in educational environments, particularly for architecture students, whose work demands both technical precision and imaginative exploration. This study investigates the impact of architectural design and lighting conditions on creativity within e...",no,cross_sectional_survey,case_study
doi:10.2196/76709,10.2196/76709,Bridging the AI-Literacy Gap in Health Care: Qualitative Analysis of the Flanders Case Study.,2025,Journal of medical Internet research,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Building on the assertion that nearly every clinician will eventually use artificial intelligence (AI), this study provides a triangulated qualitative analysis of the requirements, challenges, and prospects for integrating AI into routine health care practice. This skills gap contributes to cautious and uneven adopt...",no,unknown,case_study
doi:10.31117/neuroscirn.v8i3.403,10.31117/neuroscirn.v8i3.403,The design of public services area in a government office building integrating Bayesian Brain Perceptual Mapping,2025,Neuroscience Research Notes,cognition,0,daylight,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"The Bayesian Brain Behavioural Mapping framework examines how multisensory stimuli affect worker perception and the mitigation of fatigue within workspace environments, particularly during the COVID-19 pandemic. TPDK Disdukcapil Semarang was selected as a case study due to its notable digital service innovation duri...",no,unknown,case_study
doi:10.7166/31-4-2277,10.7166/31-4-2277,A SYSTEMS APPROACH TO ANALYSING WORK EFFICIENCY IN POWER CONTROL ROOMS: A CASE STUDY,2020,,affect,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"The research model presented in this article, of control room operators’ work activities in an electric power system, includes an analysis of the main control room’s characteristics, the performance of the operators, and the influence of the environment on the operators’ efficiency. For the purpose of group ranking ...",no,unknown,case_study
doi:10.1016/bs.pbr.2025.02.003,10.1016/bs.pbr.2025.02.003,Case studies of the migraine aura in the blind or partially sighted.,2025,Progress in brain research,acoustic,0,unspecified_environment,stress,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Visual Aura symptoms are particularly intriguing when manifesting in the severely visually impaired. Presented here are eight case reports of the migraine aura experienced by those who are blind or partially sighted. The migraine aura consists of fully reversible neurological symptoms that typically precede the migr...,no,cross_sectional_survey,case_study
doi:10.3390/buildings14020473,10.3390/buildings14020473,"Optimal Design of Tilted Building Envelope Considering Air Conditioning Energy Demand, Daylight Utilization and Glare Protection—Case Study",2024,Buildings,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,An important energy-saving method to optimize building envelope design is the integration of local climate characteristics. This study attempts to find sloped facade configurations to balance air conditioning energy demand and daylight utilization for four directions in an area with a hot climate. Tilt angle depende...,no,unknown,case_study
doi:10.21608/erj.2023.316208,10.21608/erj.2023.316208,Appling ETFE Material as Pneumatic Modular Cushions in Workspace's Fascade For Saving Energy,2023,Engineering Research Journal,light,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"According to all current studies, global warming and climate change are causing disasters for humanity. As a technique to improve natural light effectiveness in deep office spaces, integrating daylighting systems within building skin has become a lot of attention. However, maintaining the stability and uniformity of...",no,unknown,case_study
doi:10.1145/3591196.3596822,10.1145/3591196.3596822,Manifesting Creativity in Virtual World Building: A Case Study in Gather,2023,Creativity & Cognition,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The environmental design field has established methodologies for designing indoor and outdoor environments and developed best practices for designing spaces to support human creativity. Thoring et al. have systematized current knowledge around the design of spaces in the physical world to facilitate creative process...,no,unknown,case_study
doi:10.7176/cer/14-4-05,10.7176/cer/14-4-05,"Users’ Perception of Artificial Lighting in Interior Spaces: A Case Study of Office Buildings in F.U.T, Akure, Nigeria",2022,Civil and environmental research,light,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Lighting is a significant component in interior design due to its ability to enhance aesthetic value and create the feeling and ambience of a living space. The perception of a user is also an important factor to consider when designing the lighting of a space. Seventy (70) questionnaires were administered, and fifty...",no,cross_sectional_survey,case_study
doi:10.37868/hsd.v7i2.1271,10.37868/hsd.v7i2.1271,The impact of artificial lighting on improving the visual experience of museum visitors: A case study of Sharjah Museum of Islamic Civilization,2025,Heritage and Sustainable Development,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Lighting is a crucial element in museum design, directly influencing visitors’ psychological responses, visual experience, and overall satisfaction. Despite its significance, limited research exists on artificial lighting in museums within the United Arab Emirates. This study addresses that gap by examining the impa...",no,cross_sectional_survey,case_study
doi:10.3390/su151712985,10.3390/su151712985,Energy-Saving and Ecological Renovation of Existing Urban Buildings in Severe Cold Areas: A Case Study,2023,Sustainability,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"High-rise buildings in cold regions have a requirement of ecological improvement due to the continuous response to climate change throughout the year. This study evaluates wind environment, light environment, thermal environment, and energy consumption environment using Phoenics, Ecotect, and DesignBuilder tools, ut...",no,unknown,case_study
doi:10.21037/acr-23-160,10.21037/acr-23-160,Endobronchial ultrasound-guided cautery-assisted transbronchial mediastinal cryobiopsy in the diagnosis of fibrosing mediastinitis secondary to atypical sarcoidosis: a case report.,2024,AME case reports,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Fibrosing mediastinitis (FM) secondary to atypical sarcoidosis (atypical presentation of sarcoidosis) is rarely reported at home and abroad. Its clinical manifestations represent a lack of specificity, and the initial diagnosis is frequently difficult. In particular, this case has multiple pulmonary nodules with med...",no,unknown,case_study
doi:10.7759/cureus.51251,10.7759/cureus.51251,Primary Chondrosarcoma of the Right Fourth Rib Resected at the Marginal Margin: A Case Report.,2023,Cureus,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Primary chondrosarcoma of the ribs is relatively rare, and its basic treatment is surgical resection. In cases with positive resection margins, additional resection is considered, but its indications are unclear. However, reported cases with positive resection margins have been limited. We report a 71-year-old man w...",no,unknown,case_study
doi:10.1007/s10640-010-9418-x,10.1007/s10640-010-9418-x,Economic Analysis for Ecosystem Service Assessments,2010,Environmental and Resource Economics,restoration,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The paper seeks to contribute to the expanding literature on ecosystem service assessment by considering its integration with economic analyses of such services. Focussing upon analyses for future orientated policy and decision making, we initially consider a single period during which ecological stocks are maintain...",no,unknown,case_study
doi:10.1177/2399808317690150,10.1177/2399808317690150,"Urban form, building characteristics, and residential electricity consumption: A case study in Tainan City",2017,Environment and Planning B Urban Analytics and City Science,spatial,0,spatial_layout,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"Which urban form factor most affects household electricity consumption? This study investigated the relationships between urban density, community layout, and land use factors and household electricity consumption simultaneously, along with building characteristics and demographic indicators. The study site involved...",no,unknown,case_study
doi:10.3390/app13020746,10.3390/app13020746,A Holistic Approach for Design and Assessment of Building-Integrated Photovoltaics Systems,2023,Applied Sciences,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This article addresses the application of building-integrated photovoltaic (BIPV) systems through the analysis of a case study with different operating conditions and geospatial locations. The research is carried out with customer-made photovoltaic modules supported by computational aids. The results obtained from r...,no,unknown,case_study
doi:10.3389/fpsyg.2023.1122639,10.3389/fpsyg.2023.1122639,"The effects of audio-visual perceptual characteristics on environmental health of pedestrian streets with traffic noise: A case study in Dalian, China",2023,Frontiers in Psychology,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The COVID-19 pandemic has affected city dwellers’ physical and mental health and has raised concerns about the health of urban public spaces. This field investigation research in Dalian, China, examined the perceived audio-visual environment characteristics of urban pedestrian streets with traffic noise and their in...",no,unknown,case_study
doi:10.3390/rs14051067,10.3390/rs14051067,"Geographical Detection of Urban Thermal Environment Based on the Local Climate Zones: A Case Study in Wuhan, China",2022,Remote Sensing,thermal,0,thermal,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"The urban morphology has impacts on the urban thermal environment, which has drawn extensive attention, especially in metropolitan regions with intensive populations and high building densities. This study explored the relationship between the urban morphology and spatial variation of land surface temperature (LST) ...",no,unknown,case_study
doi:10.3390/rs14236084,10.3390/rs14236084,"Exploring the Spatio-Temporal Characteristics of Urban Thermal Environment during Hot Summer Days: A Case Study of Wuhan, China",2022,Remote Sensing,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"An urban thermal environment is an area receiving special attention. In order to effectively explore its spatio-temporal characteristics during hot summer days, this study introduced the standard deviational ellipse (SDE) to construct an urban heat island index to describe the general spatial character of an urban t...",no,unknown,case_study
doi:10.15244/PJOES/130951,10.15244/PJOES/130951,"Response of Outdoor Thermal Environment
to Small Changes in Three-Dimensional Urban
Morphology – a Case Study of Adding Elevators
to a Residential Quarter in Xuzhou City, China",2021,,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Three-dimensional urban morphology plays a role in adjusting the outdoor thermal environment while the effects of little variation in shape on outdoor thermal environment are still not evaluated. In addition, the renovation for senior people is getting more attention in China, which could be developed by installing ...",no,unknown,case_study
doi:10.3390/buildings15010062,10.3390/buildings15010062,Research on the Indoor Thermal Environment of Industrial Architectural Heritage Based on Human Thermal Comfort—A Case Study in Hefei (China) During Winter,2024,Buildings,thermal,0,thermal,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"With the development of China’s social economy and urbanization, there is a significant stock of urban industrial architectural heritage. Considering the increasing demand for urban land and the renewal of idle sites, the reuse of industrial architectural heritage has become an important measure for urban developmen...",no,rct_interventional,case_study
doi:10.1016/j.watres.2025.125086,10.1016/j.watres.2025.125086,Physics-constrained deep learning for reservoir thermal structure prediction: Enhanced interpretability and extrapolation capability.,2026,Water research,thermal,0,thermal,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"Rapid prediction of reservoir vertical thermal structure is crucial for implementation flexible reservoir optimization strategies aimed at ecological protection. Data-driven models can efficiently forecast water temperature dynamics but have limitations: limited measured data reduces the prediction accuracy, weak ph...",no,unknown,case_study
doi:10.1088/1755-1315/1500/1/012065,10.1088/1755-1315/1500/1/012065,Data-driven smart control for window and HVAC systems in sports space considering thermal comfort and energy efficiency,2025,IOP Conference Series: Earth and Environment,thermal,0,thermal,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Optimizing the control of window and HVAC systems for thermal comfort and energy efficiency is a critical challenge in intelligent building operations and controls. Despite the application of artificial intelligence of things (AIoT) in supporting smart window and HVAC operations, inaccurate forecasting methods in ex...",no,unknown,case_study
