paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.54941/ahfe1006593,10.54941/ahfe1006593,Influence of Controlled Breaks on Mental Fatigue: Physical Activity Break vs. Social Networking Break,2025,AHFE International,cognition,0,biophilia,attention,null,,medium,abstract_only_reduced_table,abstract_only,"Mental Fatigue is a growing concern in many occupations that require extended work hours. Managing mental fatigue is critical for the air traffic control job, considering the complex nature of the task and the recent substantial increase in air traffic. In a dynamic environment that demands continuous cognitive acti...",no,cross_sectional_survey,unknown
doi:10.3390/urbansci9060221,10.3390/urbansci9060221,Urban Environment and Momentary Psychological States: A Micro-Scale Study on a University Campus with Network Analysis,2025,Urban Science,affect,0,unspecified_environment,mood,null,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Urban environmental settings influence human psychological states, contributing to varying mental health outcomes. This study examines the relationships between objective environmental features and psychological states at a fine scale. Using a geo-enabled survey tool, we collected data on individuals’ perceptions of...",no,cross_sectional_survey,empirical_v2
doi:10.3390/buildings13092283,10.3390/buildings13092283,"Status of Typical Artificial Lighting Environments in Different Public Buildings in China, and Requirements for Their Improvement",2023,Buildings,light,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The luminous environment is an essential factor that affects people’s working and living experiences in buildings. In order to clarify the building luminous environment parameters that are required for occupant satisfaction, we collected 2553 completed questionnaires while conducting field measurements of new and up...",no,cross_sectional_survey,unknown
doi:10.1016/j.buildenv.2022.109901,10.1016/j.buildenv.2022.109901,Preliminary investigation on the human response to patterned chromatic glazing,2022,Building and Environment,light,0,daylight,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"Daylighting has been associated with improved mood, enhanced morale, increased visual comfort and reduced fatigue. Glazing with varying transmittance, colour or configuration may have significant effects on the quality and quantity of daylight within a building, thus good glazing design has posed significant challen...",no,cross_sectional_survey,unknown
doi:10.3390/atmos16020150,10.3390/atmos16020150,The Influence of Multisensory Perception on Student Outdoor Comfort in University Campus Design,2025,Atmosphere,acoustic,0,noise,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"The user’s experience is critical in spatial design, particularly in outdoor spaces like university campuses, where the physical environment significantly influences students’ relaxation and stress relief. This study investigates the combined impact of thermal, luminous, and auditory environments on students’ percep...",no,cross_sectional_survey,unknown
doi:10.15627/jd.2021.14,10.15627/jd.2021.14,A Combined Method for an Exhaustive Investigation of the Anidolic Ceiling Effect on Improving Indoor Office Daylight Quality: an Approach Based on HDR Photography and Subjective Evaluations,2021,Journal of Daylighting,light,0,daylight,stress,negative,,medium,abstract_only_reduced_table,abstract_only,"Lighting quality in office environments is a broad concept that must be taken into account in the design stage to deliver comfortable spaces to reduce workers' stress. Indeed, daylight should be sufficient to perform visual tasks while avoiding excessive brightness, high contrast, or intense sunlight reflections tha...",no,cross_sectional_survey,case_study
doi:10.1108/f-01-2022-0013,10.1108/f-01-2022-0013,The effects of lamp types and surface reflectance combinations on the subjective perception of a simulated lit hospital ward environment,2022,Facilities,light,0,daylight,mood,unknown,,low,abstract_only_reduced_table,abstract_only,Purpose Good illumination creates an aesthetic environment that may positively influence patients’ well-being and provide comfort to the hospital staff. This study aims to focus on exploring the energy efficiency of lighting and subjective perception of the lit environment in a hospital ward to assess quality indica...,no,cross_sectional_survey,unknown
doi:10.1108/sasbe-07-2024-0244,10.1108/sasbe-07-2024-0244,Exploring urban lighting design effect on citizens´ emotions through the application of Kansei methodology,2025,Smart and Sustainable Built Environment,light,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Purpose This study focuses on urban lighting design, exploring its effect on citizens´ emotions. A methodology based on Kansei engineering is developed in response to the question: How does lighting of facades within the urban space influence people’s emotions? Design/methodology/approach Outdoor lighting design is ...",no,cross_sectional_survey,unknown
doi:10.3397/in_2022_0179,10.3397/in_2022_0179,"Correlation Between Acoustic, Luminous, Thermal Dimensions of A Urban Park In an Oasis Settlement and emotional response of Visually Impaired Users",2023,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,affect,0,noise,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"Occupants' interaction with urban spaces and their behavior is often influenced by environmental dimensions: thermal, visual, acoustic or air quality. Many studies have investigated the relationships between occupants' behavior and these dimensions, but just few of them have addressed
 occupants with special needs, ...",no,cross_sectional_survey,methods_protocol
doi:10.47709/brilliance.v5i2.7525,10.47709/brilliance.v5i2.7525,Analysis of the Effect of Digital Color Grading Techniques on Aesthetic Perception and Emotional Response in a Short Rice Farming Video,2025,Brilliance Research of Artificial Intelligence,thermal,0,daylight,mood,mixed,,medium,abstract_only_reduced_table,abstract_only,"Digital color grading is a post-production technique used to adjust hue, saturation, luminance, and color temperature to enhance visual mood, aesthetic appeal, and emotional expression. In agricultural-themed videos, color adjustments significantly influence how audiences perceive naturalness, warmth, authenticity, ...",no,cross_sectional_survey,empirical_v2
doi:10.3390/buildings15071163,10.3390/buildings15071163,Effects of Visual Perception of Building Materials on Human Emotional States and Cognitive Functioning in a Physical Learning Environment,2025,Buildings,cognition,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The influence of building materials on the physical aspects of educational spaces is significant, shaping both functionality and aesthetic appeal while directly affecting the emotional and cognitive states of students. Despite its significance, this area has not been extensively explored. This study investigated the...",no,cross_sectional_survey,empirical_v2
doi:10.3390/su16062537,10.3390/su16062537,Applying Stimulus–Organism–Response Theory to Explore the Effects of Augmented Reality on Consumer Purchase Intention for Teenage Fashion Hair Dyes,2024,Sustainability,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The application of augmented reality (AR) in the beauty and hairdressing industry provides customers with a rich experience, especially in terms of virtual hair styling. Through virtual hair color tests, customers can quickly decide on the most suitable hair dye for them. Teenagers use multimedia communication chann...",no,cross_sectional_survey,conceptual_framework
doi:10.1108/jrim-11-2018-0147,10.1108/jrim-11-2018-0147,Analyzing the effects of visual aesthetic of Web pages on users’ responses in online retailing using the VisAWI method,2020,,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Purpose
The success of e-commerce websites depends on their effective communication and influence on their users. At first glance, the users are impressed by the website design and, if inspired, they would continue their operations on the website. This paper aims to evaluate the effects of visual aesthetic of the We...",no,cross_sectional_survey,conceptual_framework
doi:10.1080/09613218.2025.2521747,10.1080/09613218.2025.2521747,Effects of IEQ on inpatients’ psychological restoration in hospital wards: the role of environmental perceptions,2025,Building Research &amp; Information,air,0,air_quality,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"ABSTRACT The hospital ward environment impacts patients’ physical and mental well-being. This study aimed to investigate the impact of indoor environmental quality (IEQ) (thermal, acoustic, luminous and indoor air quality (IAQ)) on psychological restoration and to explore the mediating role of environmental percepti...",no,cross_sectional_survey,unknown
doi:10.3390/en17153719,10.3390/en17153719,Predictive Heating Control and Perceived Thermal Comfort in a Norwegian Office Building,2024,Energies,thermal,0,air_quality,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"An office building in Trondheim, Norway, was used as a case study to test the influence of Predictive Control (PC) for the optimization of energy use on the employees’ thermal comfort. A predictive control was implemented in the Building Energy Management System (BEMS) by operating on the supply temperature of the r...",no,cross_sectional_survey,case_study
doi:10.11648/j.ijps.20250503.14,10.11648/j.ijps.20250503.14,The Psychological Effect of Thermal Comfort in Curtain Wall Office Buildings: The Case of Addis Ababa City,2025,International Journal of Psychological Science,thermal,0,thermal,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This thesis is intended to identify psychological impacts of thermal comfort in curtain wall office buildings in A.A (Addis Ababa) city during summer and winter. A detail survey was conducted to identify individual perception of the thermal comfort level and its effect on their psychology in four curtain walled offi...,no,cross_sectional_survey,unknown
doi:10.1051/e3sconf/202339601029,10.1051/e3sconf/202339601029,Decoding human perception for building indoor environmental comfort: Testing the Hue-Heat-Hypothesis via physiological and psychological response analysis,2023,E3S Web of Conferences,thermal,0,thermal,attention,null,,medium,abstract_only_reduced_table,abstract_only,"The recent energy crisis limits humans’ adaptation capability to climate change in indoors, making access to active air conditioning prohibitive. Since lighting systems are less energy-consuming then conditioning systems, this work focuses on visual stimuli to affect occupant’s thermal perception in the framework of...",no,cross_sectional_survey,conceptual_framework
doi:10.3389/fbuil.2025.1727570,10.3389/fbuil.2025.1727570,"Differential effects of objective and perceived environments on place attachment with emotion mediation: a case study in Nanjing, China",2025,Frontiers in Built Environment,affect,0,unspecified_environment,mood,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Research increasingly links the built environment to place attachment, with expected benefits for perceived restorativeness and resident wellbeing. Yet prior work has concentrated on macro scale attributes and provides limited evidence on how objective and perceived environments shape attachment at the micro scale o...",no,cross_sectional_survey,case_study
doi:10.1111/1745-5871.12644,10.1111/1745-5871.12644,COVID‐19’s effects on sense of place and pro‐environmental behaviour,2024,Geographical Research,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,COVID‐19 substantially disrupted daily life globally. Human geography and environmental psychology scholars have argued that dramatic shifts in how people used urban environments during the pandemic could have important implications for those studying human–environment relationships and for planners designing urban ...,no,cross_sectional_survey,case_study
doi:10.3390/ijerph17165973,10.3390/ijerph17165973,COVID-19 Lockdown: Housing Built Environment’s Effects on Mental Health,2020,International Journal of Environmental Research and Public Health,biophilic,0,unspecified_environment,attention,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Since the World Health Organization (WHO) declared the coronavirus infectious disease 2019 (COVID-19) outbreak a pandemic on 11 March, severe lockdown measures have been adopted by the Italian Government. For over two months of stay-at-home orders, houses became the only place where people slept, ate, worked, practi...",no,cross_sectional_survey,unknown
doi:10.1038/s40494-025-01589-y,10.1038/s40494-025-01589-y,"The moderating effect of visual landscape and soundscape on place attachment in world cultural heritage: a case study in Kulangsu, China",2025,npj Heritage Science,acoustic,0,noise,mood,negative,,medium,abstract_only_reduced_table,abstract_only,"In the realm of sustainable city planning, a nuanced understanding of how individuals perceive environmental elements and their emotional responses holds paramount importance. The purpose of this study was to investigate how individuals perceive the audiovisual environment and its relationship to place attachment wi...",no,cross_sectional_survey,case_study
doi:10.3390/su17031242,10.3390/su17031242,Quality of Daylighting in Childcare Facilities: A Comparative Study of Polish Regulations with International Sustainability Rating Systems,2025,Sustainability,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This study examines the quality and availability of daylight in childcare facilities, focusing on compliance with Polish Technical Conditions (TCs) and comparing them with international certification systems such as BREEAM, LEED, and WELL. Polish regulations regarding sunlight exposure require revisions to support t...",no,cross_sectional_survey,unknown
doi:10.3389/fpubh.2024.1390614,10.3389/fpubh.2024.1390614,"Evaluation of the effects of blue-enriched white light on cognitive performance, arousal, and overall appreciation of lighting",2024,Frontiers in Public Health,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Introduction Light’s non-visual effects on the biological clock, cognitive performance, alertness, and mental health are getting more recognized. These are primarily driven by blue light, which triggers specific retinal cells containing melanopsin. Traditionally, research on light has relied on correlated color temp...",no,cross_sectional_survey,empirical_v2
doi:10.33383/2023-086,10.33383/2023-086,Research into the Influence of Lighting Modes on Human Performance Considering Daylighting: Survey and Experiment,2024,Light &amp; Engineering,light,0,daylight,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"Cities located north of the 60th parallel (Helsinki, Stockholm, Oslo, St. Petersburg etc.) are among those with a low amount of daylighting per year. The study aims to find the relationship between daylighting and electric lighting in terms of its influence on human performance, attention, and general psychophysiolo...",no,cross_sectional_survey,empirical_v2
doi:10.21834/EBPJ.V6I16.2710,10.21834/EBPJ.V6I16.2710,Optimising Daylighting Performance in Tropical Courtyard and Atrium Buildings for Occupants’ Wellbeing,2021,,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,Daylighting has attracted increasing attention from researchers as an energy-efficient and sustainable building design technique. This research investigates the daylighting of atrium and courtyard building by comparing the performance of various Window to Wall Ratios (WWR) appropriate to Malaysia's tropical climate....,no,cross_sectional_survey,unknown
doi:10.1007/s43630-024-00668-6,10.1007/s43630-024-00668-6,Seasonal variation in sunlight exposure is differently associated with changes in T regulatory and T-helper 17 cell blood counts in adolescent and adults females: a pilot study.,2025,Photochemical & photobiological sciences : Official journal of the European Photochemistry Association and the European Society for Photobiology,light,0,daylight,cognition,mixed,29,medium,abstract_only_reduced_table,abstract_only;n=29,"Higher prevalence of multiple sclerosis at higher latitudes is associated with reduced sunlight during childhood. Alterations in inflammatory Th17 and regulatory T cells (Treg) are associated with autoimmunity. In Hobart, Australia (latitude 42.8° south), thirteen girls (aged 12-13) and sixteen women had blood colle...",no,cross_sectional_survey,unknown
doi:10.1088/1538-3873/aae8ac,10.1088/1538-3873/aae8ac,"The Zwicky Transient Facility: Data Processing, Products, and Archive",2018,Publications of the Astronomical Society of the Pacific,light,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The Zwicky Transient Facility (ZTF) is a new robotic time-domain survey\ncurrently in progress using the Palomar 48-inch Schmidt Telescope. ZTF uses a\n47 square degree field with a 600 megapixel camera to scan the entire northern\nvisible sky at rates of ~3760 square degrees/hour to median depths of g ~ 20.8\nand r...,no,cross_sectional_survey,unknown
doi:10.1088/1755-1315/238/1/012032,10.1088/1755-1315/238/1/012032,"Lighting Quality In The Architectural Design Studio (Case Study: Architecture Design Studio at Universitas Katolik Parahyangan, Bandung, Indonesia)",2019,IOP Conference Series Earth and Environmental Science,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Lighting designs, both daylight and artificial light, have a major effect on creating visual comfort and room atmosphere. The Parahyangan Catholic University's architectural design studio room has its limitations in providing daylight into the room, where a lot of the literatures express the importance of daylight's...",no,cross_sectional_survey,case_study
sha256:2d5502a7e386,,Awareness of Daylighting on Student Learning in an Educational Facility,2010,Lincoln (University of Nebraska),light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This study examines how awareness of the interior architecture of a building, specifically daylighing, affects students academic performance. Extensive research has proven that the use of daylighting in a classroom can significantly enhance students’ academic success. The problem statement and purpose of this study ...",no,cross_sectional_survey,unknown
doi:10.19072/ijet.1336902,10.19072/ijet.1336902,Experiential Learning in Daylighting Course through Performance Measurements,2024,International Journal of Engineering Technologies IJET,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"The main objective of this study is to adapt research studies on performance measurements for daylighting design to education. An experimental course has been introduced in Missouri University of Science and Technology, and the curriculum was developed by including active learning beside the traditional learning env...",no,cross_sectional_survey,empirical_v2
doi:10.3390/su17219459,10.3390/su17219459,Untangle the Effects of Classroom Environmental Features on Middle-School Students’ Mood Perception with Machine Learning and XAI,2025,Sustainability,light,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Proper daylighting in educational buildings improves students’ mood and health. However, daylighting can be affected by multiple environmental features, and comprehensive investigations remain limited. This study examined how various classroom environmental features affect students’ mood perception in six classrooms...",no,cross_sectional_survey,unknown
doi:10.3390/biomimetics8010013,10.3390/biomimetics8010013,Teaching Nature and Architecture: Student-Led Account of Biomimicry Innovations in the Tropics.,2023,"Biomimetics (Basel, Switzerland)",light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The built environment has a huge carbon footprint, and decarbonizing it is essential in driving our sustainability efforts. We take the approach of biomimicry by working with Master of Architecture students from Taylor's University in Malaysia. The students partake in a 14-week Nature and Architecture design module ...",no,cross_sectional_survey,unknown
