paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1016/j.brs.2023.09.018,10.1016/j.brs.2023.09.018,Devising a framework of optogenetic coding in the auditory pathway: Insights from auditory midbrain recordings.,2023,Brain stimulation,acoustic,0,noise,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Cochlear implants (CIs) restore activity in the deafened auditory system via electrical stimulation of the auditory nerve. As the spread of electric current in biological tissues is rather broad, the spectral information provided by electrical CIs is limited. Optogenetic stimulation of the auditory nerve has been su...",no,unknown,conceptual_framework
doi:10.1021/acs.chemrev.5c00693,10.1021/acs.chemrev.5c00693,Polarization-Sensitive Photoelectric Conversion.,2026,Chemical reviews,cognition,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The photoelectric conversion process has traditionally been dominated by studies on light intensity, while the role of polarization remains an emerging and underexplored frontier. Despite the growing number of mechanisms and material architectures demonstrating polarization-sensitive photoelectric responses, a syste...",no,unknown,conceptual_framework
doi:10.1371/journal.pone.0339828,10.1371/journal.pone.0339828,CAFusion: A progressive ConvMixer network for context-aware infrared and visible image fusion.,2026,PloS one,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Image fusion is a challenging task that aims to generate a composite image by combining information from diverse sources. While deep learning (DL) algorithms have achieved promising results, most rely on complex encoders or attention mechanisms, leading to high computational cost and potential information loss durin...",no,unknown,conceptual_framework
doi:10.3390/a17050203,10.3390/a17050203,Segmentation and Tracking Based on Equalized Memory Matching Network and Its Application in Electric Substation Inspection,2024,Algorithms,cognition,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"With the wide application of deep learning, power inspection technology has made great progress. However, substation inspection videos often present challenges such as complex backgrounds, uneven lighting distribution, variations in the appearance of power equipment targets, and occlusions, which increase the diffic...",no,unknown,conceptual_framework
doi:10.1109/TCE.2023.3328051,10.1109/TCE.2023.3328051,Real-Time Lighting Effects for Consumer-Grade Mobile Graphics Hardware,2024,IEEE transactions on consumer electronics,light,0,daylight,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Developing 3D graphics applications on consumer-grade mobile devices recently leads to a growing research interest. However, the limited computational and memory storage capacity of mobile devices makes it unsuitable to directly apply widely used rendering algorithms such as Precomputed Radiance Transfer algorithms ...",no,unknown,conceptual_framework
doi:10.1126/sciadv.adz0460,10.1126/sciadv.adz0460,Electronic trap detection with carrier-resolved photo-Hall effect.,2026,Science advances,thermal,0,thermal,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Electronic trap states critically affect the performance of semiconductor devices such as transistors, memory devices, and solar cells. Yet, conventional trap measurement techniques often require junction fabrication, which can introduce or alter traps. We present a unique photo-Hall-based method to characterize tra...",no,unknown,conceptual_framework
doi:10.1021/acs.accounts.6b00577,10.1021/acs.accounts.6b00577,Postsynthetic Tuning of Metal-Organic Frameworks for Targeted Applications.,2017,Accounts of chemical research,spatial,0,spatial_layout,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Metal-organic frameworks (MOFs) are periodic, hybrid, atomically well-defined porous materials that typically form by self-assembly and consist of inorganic nodes (metal ions or clusters) and multitopic organic linkers. MOFs as a whole offer many intriguing properties, including ultrahigh porosity, tunable chemical ...",no,unknown,conceptual_framework
doi:10.1038/s41598-025-26377-3,10.1038/s41598-025-26377-3,Adaptive energy management in smart homes through fuzzy reinforcement learning and metaheuristic optimization algorithms to minimize costs,2025,Scientific Reports,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,The integration of advanced technology in smart homes has made the prevention of energy waste in the residential and building sectors a significant concern for both developed and developing nations in recent decades. This paper offers a thorough model for maximizing energy generation and consumption in smart homes w...,no,unknown,conceptual_framework
doi:10.1038/s41377-025-02148-7,10.1038/s41377-025-02148-7,Model-free optical processors using in situ reinforcement learning with proximal policy optimization.,2026,"Light, science & applications",acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Optical computing holds promise for high-speed, energy-efficient information processing, with diffractive optical networks emerging as a flexible platform for implementing task-specific transformations. A challenge, however, is the effective optimization and alignment of the diffractive layers, which is hindered by ...",no,unknown,conceptual_framework
doi:10.3390/info11020061,10.3390/info11020061,From HMI to HMIs: Towards an HMI Framework for Automated Driving,2020,Information,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"During automated driving, there is a need for interaction between the automated vehicle (AV) and the passengers inside the vehicle and between the AV and the surrounding road users outside of the car. For this purpose, different types of human machine interfaces (HMIs) are implemented. This paper introduces an HMI f...",no,unknown,conceptual_framework
doi:10.1177/20552076221144858,10.1177/20552076221144858,"Verification, analytical validation and clinical validation (V3) of wearable dosimeters and light loggers.",2022,Digital health,affect,0,daylight,sleep,unknown,,low,abstract_only_reduced_table,abstract_only,"Light exposure is an important driver and modulator of human physiology, behavior and overall health, including the biological clock, sleep-wake cycles, mood and alertness. Light can also be used as a directed intervention, e.g., in the form of light therapy in seasonal affective disorder (SAD), jetlag prevention an...",no,unknown,conceptual_framework
doi:10.1016/j.plaphe.2025.100050,10.1016/j.plaphe.2025.100050,A scalable and efficient UAV-based pipeline and deep learning framework for phenotyping sorghum panicle morphology from point clouds.,2025,"Plant phenomics (Washington, D.C.)",biophilic,0,spatial_layout,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"Sorghum canopy architecture in field trials is determined by various phenotypic traits, such plant and panicle count, leaf density and angle and panicle morphology, and canopy height. These traits together affect light capture and biomass production as well as conversion of photosynthates to grain yield. Panicle mor...",no,rct_interventional,conceptual_framework
doi:10.3390/plants15010105,10.3390/plants15010105,Reverse Sap Flow from Fruit.,2025,"Plants (Basel, Switzerland)",light,0,daylight,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"Sap flow serves as the primary carrier for water, nutrients, and signaling molecules, playing a crucial role in fruit development by delivering these essential constituents to the fruit. While the efflux of sap from fruit to other organs (termed reverse sap flow) has been observed in plants, its underlying mechanism...",no,theoretical_conceptual,conceptual_framework
doi:10.1039/d0cc03197f,10.1039/d0cc03197f,Stimuli-responsive structural changes in metal-organic frameworks.,2020,"Chemical communications (Cambridge, England)",thermal,0,thermal,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"In the past decades, metal-organic frameworks (MOFs) have attracted considerable interest not only for their intrinsic aesthetic appeal but also their wide potential applications. The most distinctive feature of MOFs is their flexibility, which makes them exhibit a much larger magnitude of responses toward external ...",no,unknown,conceptual_framework
doi:10.3390/en15176140,10.3390/en15176140,Edge Computing for IoT-Enabled Smart Grid: The Future of Energy,2022,Energies,light,0,daylight,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The explosive development of electrical engineering in the early 19th century marked the birth of the 2nd industrial revolution, with the use of electrical energy in place of steam power, as well as changing the history of human development. The versatility of electricity allows people to apply it to a multitude of ...",no,rct_interventional,conceptual_framework
doi:10.1101/2025.04.20.649724,10.1101/2025.04.20.649724,Illuminating the Unconscious: Physical and Perceived Brightness in Cognitive Processing,2025,bioRxiv,cognition,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This study investigated how physical luminance and perceived brightness affect breakthrough time (BT) under continuous flash suppression (CFS). Experiment 1 examined whether the glare illusion—which increases subjective brightness without altering actual luminance—would shorten BT compared to physically identical co...,no,unknown,conceptual_framework
doi:10.3390/buildings15142577,10.3390/buildings15142577,The Impact of Building Windows on Occupant Well-Being: A Review Integrating Visual and Non-Visual Pathways with Multi-Objective Optimization,2025,Buildings,light,0,daylight,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"This review investigates the role of building windows in supporting occupant well-being through access to natural views and daylight. This review synthesizes recent interdisciplinary research from environmental psychology, building science, and human physiology to examine how windows impact cognitive performance, ps...",no,unknown,conceptual_framework
doi:10.26668/businessreview/2022.v7i2.437,10.26668/businessreview/2022.v7i2.437,"Energy Savings and Human Performance, Transition Towards Efficient Lighting in Commercial Buildings",2022,International Journal of Professional Business Review,affect,0,daylight,productivity,null,,medium,abstract_only_reduced_table,abstract_only,"Purpose: Evaluate human performance under LED lighting system in commercial building regarding:-Visual Performance (VP), Motor Performance (MP), Task Performance (TP), Cognitive Performance, Human Performance, and Work Life. To assess the direct effect between Cognitive Performance and Human Performance To identify ...",no,cross_sectional_survey,conceptual_framework
doi:10.3390/su17093823,10.3390/su17093823,Numerical Modelling and Dynamic Evaluation of Building Glass Curtain Wall-Reflected Glare Pollution for Road Vehicle Drivers,2025,Sustainability,cognition,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"To promote sustainable development in urban environments, minimising the reflected light pollution from glass curtain walls is critical. This study investigates numerical evaluation methods for assessing the impact of curtain wall-reflected light on road traffic light pollution. While existing research focuses on in...",no,unknown,conceptual_framework
doi:10.3390/s25165116,10.3390/s25165116,Intelligent Detection and Description of Foreign Object Debris on Airport Pavements via Enhanced YOLOv7 and GPT-Based Prompt Engineering.,2025,"Sensors (Basel, Switzerland)",cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Foreign Object Debris (FOD) on airport pavements poses a serious threat to aviation safety, making accurate detection and interpretable scene understanding crucial for operational risk management. This paper presents an integrated multi-modal framework that combines an enhanced YOLOv7-X detector, a cascaded YOLO-SAM...",no,unknown,conceptual_framework
doi:10.48550/arXiv.2412.16478,10.48550/arXiv.2412.16478,Enhancing Nighttime Vehicle Detection with Day-to-Night Style Transfer and Labeling-Free Augmentation,2024,arXiv.org,light,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Existing deep learning-based object detection models perform well under daytime conditions but face significant challenges at night, primarily because they are predominantly trained on daytime images. Additionally, training with nighttime images presents another challenge: even human annotators struggle to accuratel...",no,unknown,conceptual_framework
doi:10.5898/jhri.3.2.beer,10.5898/jhri.3.2.beer,Toward a Framework for Levels of Robot Autonomy in Human-Robot Interaction,2014,Journal of Human-Robot Interaction,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"A critical construct related to human-robot interaction (HRI) is autonomy, which varies widely across robot platforms. Levels of robot autonomy (LORA), ranging from teleoperation to fully autonomous systems, influence the way in which humans and robots may interact with one another. Thus, there is a need to understa...",no,unknown,conceptual_framework
doi:10.3389/fbuil.2019.00076,10.3389/fbuil.2019.00076,"Smart Desks to Promote Comfort, Health, and Productivity in Offices: A Vision for Future Workplaces",2019,Frontiers in Built Environment,thermal,0,unspecified_environment,productivity,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"People spend most of their day in buildings, and a large portion of the energy in buildings is used to control the indoor environment for creating acceptable conditions for occupants. However, the majority of the building systems are controlled based on a “one size fits all” scheme which cannot account for individua...",no,unknown,conceptual_framework
doi:10.1038/s41598-024-70733-8,10.1038/s41598-024-70733-8,Computer vision and statistical insights into cycling near miss dynamics.,2024,Scientific reports,air,0,air_quality,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Across the globe, many transport bodies are advocating for increased cycling due to its health and environmental benefits. Yet, the real and perceived dangers of urban cycling remain obstacles. While serious injuries and fatalities in cycling are infrequent, ""near misses""-events where a person on a bike is forced to...",no,unknown,conceptual_framework
doi:10.3992/jgb.20.2.327,10.3992/jgb.20.2.327,PREDICTION AND OPTIMIZATION OF LIGHT ENVIRONMENT IN THE READING SPACE OF A LIBRARY BUILDING BASED ON XGBOOST ALGORITHM AND MULTI-OBJECTIVE GENETIC ALGORITHM,2025,"Journal of Green Building, College Publishing, USA",light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"With the emergence of high-rise libraries in Chinese universities, improving the light environment of reading spaces is crucial for users. This study takes a university library in central China as an example to predict and optimize the light environment of the reading space inside the library. The results show that ...",no,unknown,conceptual_framework
doi:10.47536/jcrm.v3i2.891,10.47536/jcrm.v3i2.891,Factors affecting perpendicular sighting distances on shipboard line-transect surveys for cetaceans,2023,The journal of cetacean research and management. Special issue,affect,0,unspecified_environment,mood,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Factors that affect cetacean perpendicular sighting distances are investigated using a Generalised Additive Modelling (GAM) framework to analyse 8,203 sightings of 34 cetacean species seen on 200,000km of shipboard line-transect surveys in the eastern Pacific in 1986-96. Perpendicular sighting distance is modelled a...",no,cross_sectional_survey,conceptual_framework
doi:10.1007/s42761-024-00263-z,10.1007/s42761-024-00263-z,Feelings are Messy: The Feelings We Study in Affective Science Should Be Too,2024,Affective Science,affect,0,biophilia,mood,unknown,,low,abstract_only_reduced_table,abstract_only,Affective science has taken up the challenge of building a bridge between basic affective science and practical applications. The articles in the Future of Affective Science issue lay out methodological and conceptual frameworks that allow us to expand affective science into real-world settings and to handle natural...,no,theoretical_conceptual,conceptual_framework
doi:10.1145/3766671.3766689,10.1145/3766671.3766689,Automatic Recognition of Densely Distributed Low-Voltage Meters in Glare-Affected Environments Using YOLOv8 and OCR,2025,Proceedings of the 9th International Conference on Electronic Information Technology and Computer Engineering,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Automatic identification of low-voltage meters in glare-impacted environments that are densely concentrated on aging residential buildings is a major issue to the current power grid handling, specifically in a place where the meters are concentrated in dark or glaring areas. Object detection and optical character re...",no,unknown,conceptual_framework
doi:10.1111/tran.12329,10.1111/tran.12329,"Tactics of dispossession: Access, power, and subjectivity at the extractive frontier",2019,Transactions of the Institute of British Geographers,light,0,daylight,attention,unknown,,low,abstract_only_reduced_table,abstract_only,In this article we analyse and theorise how power is exercised and subjectivities reworked to achieve and maintain socio‐political order in areas of large‐scale international extractive investment. Through a critical review of recent literature on the political ecologies of the international mining and hydrocarbon i...,no,unknown,conceptual_framework
