paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1123/ijspp.2024-0363,10.1123/ijspp.2024-0363,Future Directions in Understanding Acute and Chronic Effects of Mental Fatigue in Sports: A Commentary on Bridging Laboratory Findings and Real-World Applications.,2025,International Journal of Sports Physiology and Performance,cognition,0,biophilia,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"BACKGROUND
Mental fatigue (MF) is a psychobiological state that could negatively impact physical and cognitive performance, although the extent of this impact remains controversial. While laboratory studies have provided valuable insights into the acute effects of MF, their ecological validity in real-world sport se...",no,unknown,thought_piece
doi:10.1177/02762374221095701,10.1177/02762374221095701,The Relations of Empathy and Gender to Aesthetic Response and Aesthetic Inference of Visual Artworks,2022,Empirical Studies of the Arts,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The relation between empathy and aesthetic experience has been stated early in empirical aesthetics. Aesthetic empathy means the ability to take the perspective of an artwork´s depicted content or form. Nowadays, empathy defines the ability to infer other persons´ mental states and feelings. In this study, we invest...",no,unknown,thought_piece
doi:10.15627/jd.2025.20,10.15627/jd.2025.20,"Occupant-Centric Visual Comfort Assessment and Optimization of Passive Solar Façade Shading Systems through View-Based Analysis of Daylight Glare Probability, View Content, and Spatial Frequency Distribution",2025,Journal of Daylighting,light,0,daylight,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"This study introduces a comprehensive computational framework integrating image-based simulations, spatial frequency analysis, and multi-objective optimization to evaluate and optimize passive solar shading devices from an occupant-centric perspective. While traditional façade optimization primarily addresses daylig...",no,unknown,thought_piece
doi:10.1177/14771535221107759,10.1177/14771535221107759,Opinion: How do we define ‘healthy’ lighting?,2022,Lighting Research &amp; Technology,light,0,daylight,sleep,mixed,,medium,abstract_only_reduced_table,abstract_only,"Increased awareness about how the light to which we are exposed throughout the day influences our health, performance and well-being has sparked interest in practical solutions to optimise lighting design and practice to promote and maintain human health. What has been lacking until now, however, is an agreed defini...",no,theoretical_conceptual,thought_piece
doi:10.1186/s41469-018-0035-4,10.1186/s41469-018-0035-4,Ecosystems: broadening the locus of value creation,2018,Journal of Organization Design,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The objective of this article is to introduce readers to the emerging research stream on business ecosystems, explicating the novelty and the usefulness of ecosystem-based theorizing, and hoping to pave the way for an influential but cumulative body of knowledge. The key tenets within an ecosystem-based perspective ...",no,unknown,thought_piece
doi:10.48550/arXiv.2306.07293,10.48550/arXiv.2306.07293,"Non-visual Effects of Road Lighting CCT on Driver's Mood, Alertness, Fatigue and Reaction Time: A Comprehensive Neuroergonomic Evaluation Study",2023,arXiv.org,thermal,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Good nighttime road lighting is critical for driving safety. To improve the quality of nighttime road lighting, this study used the triangulation method by fusing""EEG evaluation + subjective evaluation + behavioral evaluation""to qualitatively and quantitatively investigate the response characteristics of different c...",no,unknown,thought_piece
doi:10.1002/smll.202513523,10.1002/smll.202513523,"Synergistic Multiphysical Field Optimization of Magnesium-Based Hydrogen Storage Materials: Mechanisms, Progress, and Perspectives.",2025,"Small (Weinheim an der Bergstrasse, Germany)",other,0,unspecified_environment,productivity,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This review systematically explores the research progress and existing challenges in enhancing the performance of magnesium-based hydrogen storage materials (particularly magnesium hydride, MgH",no,unknown,thought_piece
doi:10.1016/j.lana.2024.100746,10.1016/j.lana.2024.100746,The 2023 Latin America report of the ,2024,Lancet regional health. Americas,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In 2023, a series of climatological and political events unfolded, partly driving forward the global climate and health agenda while simultaneously exposing important disparities and vulnerabilities to climate-related events. On the policy front, a significant step forward was marked by the inaugural Health Day at C...",no,unknown,thought_piece
doi:10.1088/1742-6596/2042/1/012115,10.1088/1742-6596/2042/1/012115,"Towards the integration of personal task-lighting in an optimised balance between electric lighting and daylighting: A user-centred study of emotion, visual comfort, interaction and form-factor of task lights",2021,Journal of Physics: Conference Series,light,0,daylight,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Task-lighting is a well-known strategy to save energy by bringing light where it is most needed, providing adaptable localised light conditions of special interest in the current home-office context. Despite these benefits and in addition to negatively impacting biological rhythms, the generalization of backlit scre...",no,unknown,thought_piece
doi:10.1016/j.erss.2015.06.007,10.1016/j.erss.2015.06.007,A global perspective on domestic energy deprivation: Overcoming the energy poverty–fuel poverty binary,2015,Energy Research & Social Science,light,0,daylight,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This paper offers an integrated conceptual framework for the research and amelioration of energy deprivation in the home. It starts from the premise that all forms of energy and fuel poverty â€“ in developed and developing countries alike â€“ are underpinned by a common condition: the inability to attain a socially ...,no,theoretical_conceptual,thought_piece
doi:10.1002/adom.202101783,10.1002/adom.202101783,Electrochromic Materials Based on Ions Insertion and Extraction,2021,Advanced Optical Materials,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract Reducing energy consumption is one of the major concerns in modern building design and construction because buildings account for ≈40% of the total energy consumption in modern society. Among various technologies for saving energy, electrochromic smart windows are considered as a highly promising one. Excep...",no,unknown,thought_piece
doi:10.3389/fpsyg.2013.00200,10.3389/fpsyg.2013.00200,Global Workspace Dynamics: Cortical “Binding and Propagation” Enables Conscious Contents,2013,Frontiers in Psychology,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"A global workspace (GW) is a functional hub of binding and propagation in a population of loosely coupled signaling elements. In computational applications, GW architectures recruit many distributed, specialized agents to cooperate in resolving focal ambiguities. In the brain, conscious experiences may reflect a GW ...",no,theoretical_conceptual,thought_piece
doi:10.1007/s40123-022-00540-9,10.1007/s40123-022-00540-9,Digital Eye Strain- A Comprehensive Review.,2022,Ophthalmology and therapy,light,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Digital eye strain (DES) is an entity encompassing visual and ocular symptoms arising due to the prolonged use of digital electronic devices. It is characterized by dry eyes, itching, foreign body sensation, watering, blurring of vision, and headache. Non-ocular symptoms associated with eye strain include stiff neck...",no,unknown,thought_piece
doi:10.55927/ijsmr.v3i8.550,10.55927/ijsmr.v3i8.550,Ergonomic Colors and Glare to Reduce Fatigue and Increase Workforce Productivity,2025,International Journal of Scientific Multidisciplinary Research,affect,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Color and glare will cause fatigue, especially eye muscle fatigue. In addition, color can affect physical fatigue through visual fatigue and high or low contrast, as well as emotional fatigue through color psychology. This writing is designed descriptively, which is in the form of exposition. In this writing, data i...",no,unknown,thought_piece
doi:10.26868/25222708.2017.772,10.26868/25222708.2017.772,"Veiled Facades: Impacts of Patterned-Mass Shades on Building Energy Savings, Daylighting Autonomy, and Glare Management in Three Different Climate Zones",2017,Building Simulation Conference Proceedings,light,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,Patterned massive screen shading systems are traditionally applied to vernacular buildings’ facades in hot climates to provide protection from direct solar radiation and regulate social interaction. These screens are traditionally constructed from stone or massive materials and have geometric motifs and patterns wit...,no,unknown,thought_piece
doi:10.1016/j.sbspro.2012.09.386,10.1016/j.sbspro.2012.09.386,Indoor Environmental Quality for UKM Architecture Studio: An Analysis on Lighting Performance,2012,Procedia - Social and Behavioral Sciences,air,0,daylight,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Lighting can be efficiently used to maximize occupant comfort, and to conserve energy. This paper focuses on lighting in UKM architecture studio space in order to achieve better IEQ. Good design for building requires sufficient daylight for tasks performed within a space. This is achieved by providing enough means t...",no,cross_sectional_survey,thought_piece
doi:10.5539/ass.v8n16p174,10.5539/ass.v8n16p174,The Architecture Studio of Universiti Kebangsaan Malaysia (UKM): Has the Indoor Environmental Quality Standard Been Achieved?,2012,Asian Social Science,air,0,air_quality,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Studio-based learning is a shared learning environment in which ambiguous problems are addressed. This paper primarily focused on the lightings at the Universiti Kebangsaan Malaysia (UKM)'s architecture studio and to find out whether it had achieved the Indoor Environmental Quality (IEQ). A good design, involving a ...",no,cross_sectional_survey,thought_piece
doi:10.1007/s11165-016-9602-2,10.1007/s11165-016-9602-2,The Use of Cronbach’s Alpha When Developing and Reporting Research Instruments in Science Education,2017,Research in Science Education,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Cronbach's alpha is a statistic commonly quoted by authors to demonstrate that tests and scales that have been constructed or adopted for research projects are fit for purpose. Cronbach's alpha is regularly adopted in studies in science education: it was referred to in 69 different papers published in 4 leading scie...,no,unknown,thought_piece
doi:10.1017/s0140525x0999094x,10.1017/s0140525x0999094x,The myth of language universals: Language diversity and its importance for cognitive science,2009,Behavioral and Brain Sciences,acoustic,0,noise,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Abstract Talk of linguistic universals has given cognitive scientists the impression that languages are all built to a common pattern. In fact, there are vanishingly few universals of language in the direct sense that all languages exhibit them. Instead, diversity can be found at almost every level of linguistic org...",no,cross_sectional_survey,thought_piece
doi:10.21511/kpm.09(2).2025.08,10.21511/kpm.09(2).2025.08,Public interest and scholarly output on renewable energy and the shadow economy: Evidence from Google Trends and academic databases,2025,Knowledge & Performance Management,cognition,0,unspecified_environment,attention,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Type of the article: Research Article 
Understanding the alignment between public interest and academic research is increasingly relevant in the context of global sustainability challenges. This study aims to investigate the relationship between societal attention, as measured by Google Trends, and scholarly output ...",no,unknown,thought_piece
doi:10.1016/j.survophthal.2024.10.001,10.1016/j.survophthal.2024.10.001,Vision degrading myodesopsia from vitreous floaters in the young: An important aspect of myopia.,2025,Survey of ophthalmology,cognition,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Vitreous floaters are visual phenomena resulting from floating opacities inside the eye that disturb vision. The opacities consist of microscopic collagen fibers that aggregate in myopia and during aging. These collagen fibers are then seen as irregular, sometimes worm-like shadows or structures of a translucent to ...",no,unknown,thought_piece
doi:10.15173/GLJ.V7I2.2501,10.15173/GLJ.V7I2.2501,On Standing's A Precariat Charter: Confronting the Precaritisation of Labour in Brazil and Portugal,2016,,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Guy Standing’s new book, A Precariat Charter, does not allow us to forget that we live under the shadow of the “precariat” – a group of people who are deprived of any work-related guarantees, subjected to uncertain income, and without a collective identity that is rooted in a labour world. Among the many merits of h...",no,theoretical_conceptual,thought_piece
doi:10.1016/j.neunet.2023.09.037,10.1016/j.neunet.2023.09.037,How to backdoor split learning.,2023,Neural networks : the official journal of the International Neural Network Society,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Split learning, a distributed learning framework, has garnered significant attention from academic and industrial communities. In contrast to federated learning, split learning offers a more flexible architecture for participants with limited computing resources. However, the security of split learning has been ques...",no,rct_interventional,thought_piece
doi:10.54941/ahfe1001366,10.54941/ahfe1001366,Somewhere Between Architecture and Jewelry,2022,Human Dynamics and Design for the Development of Contemporary Societies,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Our projects talk about knowledge and experience accumulated through time, so they work like powerful memory boxes. All that information reappears when we start sketching our first exploratory drawings. Architecture always influenced the way we see and understand the world and things in general, the “real” architect...",no,unknown,thought_piece
doi:10.2307/503335,10.2307/503335,Skiagraphia Once Again,1975,American Journal of Archaeology,cognition,0,unspecified_environment,cognition,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Depth by graphic means—liner perspective, foreshortening, hatching—was mastered by Greek draughtsmen by about the middle of the fifth century B.C., but the first flowering of true painting took place later in that century: only then did painters learn to create modulated color surfaces. There are three categories of...",no,unknown,thought_piece
doi:10.5220/0010194400150024,10.5220/0010194400150024,LSTM Architectures for Facade Structure Completion,2021,VISIGRAPP,light,0,spatial_layout,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"3D city models are often generated from oblique aerial images and photogrammetric point clouds. In contrast to roof surfaces, facades can not directly be reconstructed in a similar high level of quality from this data. Distortions of perspective might appear in images, due to the camera angle. Occlusions and shadowi...",no,unknown,thought_piece
doi:10.1111/PUAR.13068,10.1111/PUAR.13068,"Organizational Process, Rulemaking Pace, and the Shadow of Judicial Review",2019,PAR. Public Administration Review,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Scholars have long understood that structuring internal work processes into more hierarchical or team-based arrangements has consequences for organizational outputs. Building from these insights, this research examines how variation in the design of agency rulemaking procedures affects the resulting rules. Tracking ...",no,unknown,thought_piece
doi:10.1145/99977.99990,10.1145/99977.99990,The impact of information systems on organizations and markets,1991,Communications of the ACM,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The adoption of information technology (IT) in organizations has been growing at a rapid pace. The use of the technology has evolved from the automation of structured processes to systems that are truly revolutionary in that they introduce change into fundamental business procedures. Indeed, it is believed that “Mor...",no,unknown,thought_piece
doi:10.54254/2753-7048/2025.nd19501,10.54254/2753-7048/2025.nd19501,Landscape and Shadow: A Comparison of the View of Nature and Philosophy of Art in the Artworks of Fan Kuan and J. M. W. Turner,2025,Lecture Notes in Education Psychology and Public Media,biophilic,0,biophilia,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"In Chinese and Western painting, respectively, there are apparent differences in the representation of the vision of nature and the philosophy of art, even though paintings carry nature as their theme in art history. The extent of these differences can be well understood by comparing works of different artists from ...",no,unknown,thought_piece
doi:10.34064/khnum1-76.04,10.34064/khnum1-76.04,The interpretative dimension of R. Hahn’s piano creativity,2025,"Problems of Interaction Between Arts, Pedagogy and the Theory and Practice of Education",cognition,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Statement of the problem. Reynaldo Hahn (1874–1947) is a French composer of the “Belle Époque” who remained in the shadow of his contemporaries for a long time, and his piano legacy, in particular, is insufficiently studied both in the scientific and performing context. The lack of an established interpretative trad...",no,methods_protocol,thought_piece
doi:10.1109/TVCG.2025.3529751,10.1109/TVCG.2025.3529751,Towards Photorealistic Portrait Style Transfer in Unconstrained Conditions.,2025,IEEE transactions on visualization and computer graphics,other,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"We present a photorealistic portrait style transfer approach that allows for producing high-quality results in previously challenging unconstrained conditions, e.g., large facial perspective difference between portraits, faces with complex illumination (e.g., shadow and highlight) and occlusion, and can test without...",no,unknown,thought_piece
doi:10.1016/j.marenvres.2025.107456,10.1016/j.marenvres.2025.107456,Influence of intensified upwelling on two different Corallina officinalis Linneo 1758 populations by exploring direct and indirect effects.,2025,Marine environmental research,thermal,0,thermal,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"In the perspective of a future ocean, climate change can alter upwelling systems globally. Along the Chilean coast, upwelling becomes intensified, leading to cool temperatures and low pH, which can affect common and widespread calcifying seaweed species such as Corallina officinalis. We measured physiological, biomi...",no,unknown,thought_piece
doi:10.5204/mcj.3191,10.5204/mcj.3191,Living in Scroll Land,2025,M/C Journal,affect,0,noise,mood,negative,,medium,abstract_only_reduced_table,abstract_only,"The experience of contemporary living is wrapped up in the practice of the ‘endless scroll.’ For subjects embedded in the sophisticated infrastructures of developed nations, there is a sense that one’s smartphone is simultaneously emancipatory technology, connective tissue, and a gothic vortex of ‘slop and doom’. In...",no,theoretical_conceptual,thought_piece
doi:10.1146/annurev-orgpsych-012119-044908,10.1146/annurev-orgpsych-012119-044908,Positive Emotions at Work,2019,Annual Review of Organizational Psychology and Organizational Behavior,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Positive organizational scholarship has led to a growing interest in the critical role of positive emotions for the lives of both workers and organizations. We review and integrate the different perspectives on positive emotions (i.e., positive valence, positive emotion regulation strategies, and positive adaptive f...",no,unknown,thought_piece
doi:10.1007/s11625-018-0627-5,10.1007/s11625-018-0627-5,Three pillars of sustainability: in search of conceptual origins,2018,Sustainability Science,biophilic,0,biophilia,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The three pillar conception of (social, economic and environmental) sustainability, commonly represented by three intersecting circles with overall sustainability at the centre, has become ubiquitous. With a view to identifying the genesis and theoretical foundations of this conception, this paper reviews and discus...",no,unknown,thought_piece
doi:10.1109/tip.2018.2831899,10.1109/tip.2018.2831899,NIMA: Neural Image Assessment,2018,IEEE Transactions on Image Processing,biophilic,0,biophilia,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Automatically learned quality assessment for images has recently become a hot topic due to its usefulness in a wide variety of applications such as evaluating image capture pipelines, storage techniques and sharing media. Despite the subjective nature of this problem, most existing methods only predict the mean opin...",no,unknown,thought_piece
doi:10.3389/fpsyg.2022.786899,10.3389/fpsyg.2022.786899,Understanding Design Features of Music and Language: The Choric/Dialogic Distinction,2022,Frontiers in Psychology,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Music and spoken language share certain characteristics: both consist of sequences of acoustic elements that are combinatorically combined, and these elements partition the same continuous acoustic dimensions (frequency, formant space and duration). However, the resulting categories differ sharply: scale tones and n...",no,theoretical_conceptual,thought_piece
doi:10.2307/j.ctvndv846,10.2307/j.ctvndv846,"Aesthetics, Applications, Artistry and Anarchy: Essays in Prehistoric and Contemporary Art",2019,,biophilic,0,biophilia,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"� Pre-Columbian rock art is still not considered by many as a form of aesthetic expression, and many still do not consider rock art as art. These ideas seem to be sustained by popular notions about the nature of aesthetics and art that have had a particularly unfortunate impact on the study of non-Western and prehis...",no,theoretical_conceptual,thought_piece
doi:10.1037/a0023876,10.1037/a0023876,A biopsychosocial formulation of pain communication.,2011,Psychological Bulletin,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,We present a detailed framework for understanding the numerous and complicated interactions among psychological and social determinants of pain through examination of the process of pain communication. The focus is on an improved understanding of immediate dyadic transactions during painful events in the context of ...,no,unknown,thought_piece
doi:10.1038/s41598-025-19809-7,10.1038/s41598-025-19809-7,Exploring consumer adoption of smart sportswear through an integrated acceptance model based on perceived comfort,2025,Scientific Reports,thermal,0,unspecified_environment,productivity,null,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"With the enhancement of people’s health awareness and the rapid development of smart sportswear technology, it is of great significance to study smart sportswear from the perspective of consumers. This study aims to explore the factors influencing consumers’ acceptance of smart sportswear by constructing a comprehen...",no,theoretical_conceptual,thought_piece
doi:10.34044/tferj.2025.9.2.6449,10.34044/tferj.2025.9.2.6449,"Carbon stock in biomass of Peltophorum pterocarpum (DC.) Backer ex K. Heyne in Kasetsart University, Bang Khen campus",2025,Thai Forest Ecological Research Journal,air,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Background and Objectives: Forest and climate are strongly intertwined. As photosynthesis increases, more atmospheric CO2 is converted into biomass, thereby reducing carbon in the atmosphere and sequestering it within plant tissues both above and belowground. In the global carbon cycle, biomass is an important build...",no,rct_interventional,thought_piece
doi:10.1017/S0008938922001625,10.1017/S0008938922001625,"Revolutions at Home: The Origin of Modern Childhood and the German Middle Class By Emily C. Bruce. Boston: University of Massachusetts Press, 2021. Pp. xii + 246. Paperback $27.95. ISBN: 978-1623545622.",2023,Central European History,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Spanish Ulcer. This is essentially a political history, in contrast to the mass of socially-, culturally-, and institutionally-focused scholarship lavished on Napoleonic Germany in recent decades. The Prussian reforms appear here not as the inevitable product of long-term forces or as a premeditated scheme to transf...",no,unknown,thought_piece
doi:10.1016/j.neuroscience.2023.07.008,10.1016/j.neuroscience.2023.07.008,Sensory Systems in the Peripheral and Central Nervous Systems Shape Host Response During Infections.,2023,Neuroscience,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The function of sensory cells has been largely investigated in the field of neuroscience for how they report the physical and chemical changes of the environment (""exteroception"") and of internal physiology (""interoception""). Investigations over the last century have largely focused on the morphological, electrical ...",no,unknown,thought_piece
doi:10.3724/j.fjyl.202312070549,10.3724/j.fjyl.202312070549,Research on the Spatial Heterogeneity of the Impact of Blue-Green Space Within Urban Block on Urban Thermal Environment,2024,Landscape architecture,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,": [Objective] Blue-green space is considered as an important ecological facility to optimize the thermal environment, whose positive effects on thermal environment optimization have gained widespread attention. Previous research has paid less attention to the construction of comprehensive indicators such as the scal...",no,unknown,thought_piece
doi:10.3390/pr10122584,10.3390/pr10122584,"Data Analysis and Optimization of Thermal Environment in Underground Commercial Building in Zhengzhou, China",2022,Processes,thermal,0,air_quality,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Underground commercial buildings have received increasing attention as an emerging place of consumption. However, previous studies on underground commercial buildings have mainly focused on the impact of a specific environment on comfort or energy consumption. Few studies have been conducted from the perspective of ...",no,unknown,thought_piece
doi:10.1111/gcb.17587,10.1111/gcb.17587,Recurrent Extreme Climatic Events Are Driving Gorgonian Populations to Local Extinction: Low Adaptive Potential to Marine Heatwaves.,2024,Global change biology,thermal,0,thermal,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"Extreme climatic events (ECEs), such as marine heatwaves (MHWs), are a major threat to biodiversity. Understanding the variability in ecological responses to recurrent ECEs within species and underlying drivers arise as a key issue owing to their implications for conservation and population recovery. Yet, our knowle...",no,unknown,thought_piece
doi:10.1016/j.scs.2024.105345,10.1016/j.scs.2024.105345,Machine learning in modelling the urban thermal field variance index and assessing the impacts of urban land expansion on seasonal thermal environment,2024,Sustainable Cities and Society,thermal,0,thermal,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Land use practices in urban areas exert a profound influence on the urban thermal environment and the pursuit of sustainable development. This paper aims to investigate and forecast future changes in land use/land cover (LULC) and their response to seasonal variations in land surface temperatures (LST), the urban th...",no,unknown,thought_piece
