paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.3126/vb.v10i1.87369,10.3126/vb.v10i1.87369,Exploring the Challenges and Benefits of Shadow Education in English Language Education: A Phenomenological Study,2025,Vox Batauli,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,This paper explores the benefits and challenges of shadow education in English language learning in Nepal. This study adopts phenomenology as a research method to explore the benefits and challenges through the lived experiences of participants. While previous research has largely focused on quantitative outcomes su...,no,qualitative,interview_study
doi:10.3390/sym18010036,10.3390/sym18010036,"Murakamian Ombre: Non-Semisimple Topology, Cayley Cubics, and the Foundations of a Conscious AGI",2025,Symmetry,cognition,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Haruki Murakami’s Hard-Boiled Wonderland and the End of the World portrays a world where the “shadow”, the seat of memory, desire, and volition, is surgically removed, leaving behind a perfectly fluent but phenomenologically empty self. We argue that this literary structure mirrors a precise mathematical distinction...",no,qualitative,phenomenological
doi:10.24840/2183-8976_2019-0005_0001_02,10.24840/2183-8976_2019-0005_0001_02,"About the 5th Number of Sophia, Visual Spaces of Change",2020,Sophia Journal,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"To dwell and to build is not an art, is not a technique, but a realm where things belong. This is a statement addressed by Heidegger in Bauen Wohnen Denken, his text more connected with architecture that is more contemporary than ever. In effect, two questions as What is it to dwell? and How does building belong to ...",no,qualitative,interview_study
doi:10.1080/0960085x.2020.1800417,10.1080/0960085x.2020.1800417,An affordance perspective of team collaboration and enforced working from home during COVID-19,2020,European Journal of Information Systems,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"COVID-19 has caused unprecedented challenges to our lives. Many governments have forced people to stay at home, leading to a radical shift from on-site to virtual collaboration for many knowledge workers. Existing remote working literature does not provide a thorough explanation of government-enforced working from h...",no,qualitative,interview_study
doi:10.1111/etho.12414,10.1111/etho.12414,In the shadows of gratitude: On mooded spaces of vulnerability and care,2023,Ethos,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract Gratitude is a ubiquitous phenomenon in everyday social interactions, yet it has received relatively little attention within anthropology. Past approaches to gratitude have focused on its practical expressions within exchange relationships. In contrast, this article considers the phenomenology of gratitude ...",no,qualitative,ethnographic
doi:10.1108/jrim-10-2018-0136,10.1108/jrim-10-2018-0136,Imagery makes social media captivating! Aesthetic value in a consumer-as-value-maximizer framework,2020,Journal of Research in Interactive Marketing,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Purpose
Social media bring about the imagery of people, places and products. Showing particular success in attracting women and millennials, these media (e.g. Instagram, Snapchat and Pinterest) are built around imagery consumption. This paper follows a qualitative theory building approach to extend the theory of con...",no,qualitative,interview_study
doi:10.1093/eurpub/ckac129.628,10.1093/eurpub/ckac129.628,10.B. Round table: Shelter in place: lessons from policy making during the COVID-19 pandemic in three countries,2022,European Journal of Public Health,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract   The key aims of the workshop are: (1) to engage in early discussion of the findings of this timely project and gain critical feedback from the EUPHA audience, (2) discuss and debate with the audience comparable and contrasting experiences from across Europe. This workshop will outline and discuss results ...",no,qualitative,interview_study
doi:10.1103/revmodphys.47.331,10.1103/revmodphys.47.331,"A theoretical description of the new phases of liquid<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mmultiscripts><mml:mrow><mml:mi mathvariant=""normal"">He</mml:mi></mml:mrow><mml:mprescripts/><mml:mrow/><mml:mrow><mml:mn>3</mml:mn></mml:mrow><mml:mrow/><mml:mrow/></mml:mmultiscripts></mml:mrow></mml:math>",1975,Reviews of Modern Physics,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,This paper reviews the theory of anisotropic superfluid phases and its application to the new A and B phases of liquid $^{3}\mathrm{He}$. It is tutorial in nature and advanced formal techniques are avoided; even the formalism of second quantization is not required. After an initial discussion of the Fermi-liquid the...,no,qualitative,phenomenological
doi:10.1037/pag0000962,10.1037/pag0000962,From detail to gist in the wild: Linguistic markers of age-related memory shifts.,2026,Psychology and aging,thermal,0,thermal,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"In the lab, aging is associated with a shift in autobiographical memory from richly detailed, context-bound episodes to more schematic, gistlike representations, yet evidence from real-world and fine-grained adult-lifespan samples remains scarce. We analyze ≈365,000 German hotel reviews as naturalistic memory report...",no,qualitative,interview_study
doi:10.1371/journal.pone.0336594,10.1371/journal.pone.0336594,An integrated risk assessment model for indoor air quality impacts on museum exhibits and human health using microclimatic indices and AgNPs treatment.,2025,PloS one,air,0,air_quality,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"The quality of indoor air in museums directly influences the conservation of exhibits made of organic materials, but also the health of visitors, employees and restorers. Thus, monitoring the microclimate and identifying non-invasive solutions to limit its impact becomes essential for the protection of movable cultu...",no,qualitative,ethnographic
doi:10.5194/amt-12-3453-2019,10.5194/amt-12-3453-2019,Measurements of delays of gas-phase compounds in a wide variety of tubing materials due to gas–wall interactions,2019,Atmospheric measurement techniques,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Abstract. Losses of gas-phase compounds or delays on their transfer through tubing are important for atmospheric measurements and also provide a method to characterize and quantify gas–surface interactions. Here we expand recent results by comparing different types of Teflon and other polymer tubing, as well as glas...",no,qualitative,phenomenological
doi:10.37251/jetlc.v3i1.1627,10.37251/jetlc.v3i1.1627,Innovative Forest Fire Detection Using LoRa Wireless Network for Long-Range and Real-Time Monitoring,2025,Journal of Educational Technology and Learning Creativity,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"detection tool based on wireless technology that can send information in real-time without an internet network. This system helps related parties detect and respond to fires more quickly and efficiently. 
Methodology: This study employs an experimental research method, using tools such as Arduino, LoRa, DHT11, MQ2 s...",no,qualitative,interview_study
doi:10.55606/sscj-amik.v1i6.2362,10.55606/sscj-amik.v1i6.2362,Koreografi Tari Rancak Sumatera Di Sanggar Silodang Production Kota Padang,2023,Student Scientific Creativity Journal,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,The purpose of this study was to explain the choreography of Sumatran Rancak Dance at Sanggar Silodang Production Kota Padang. The type of research used is qualitative research with descriptive methods of analysis. This research instrument is the researcher himself and is assisted by supporting instruments such as s...,no,qualitative,interview_study
doi:10.17744/mehc.47.3.04,10.17744/mehc.47.3.04,Healing the Healers: The Role of Contemplative Practice in Mitigating Counselor Burnout and Empathy Fatigue,2025,Journal of Mental Health Counseling,other,0,unspecified_environment,sleep,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Empathy fatigue and burnout are at an all-time high within the mental health professions, and there remains a need to understand protective factors that can address these conditions. The current qualitative study investigated how contemplative practice, such as mindfulness meditation and movement-based practices, ca...",no,qualitative,interview_study
doi:10.61996/cultural.v3i2.110,10.61996/cultural.v3i2.110,"The Acoustic City: Sonorous Landscapes, Urban Memory, and the Politics of Noise",2025,Enigma in Cultural,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The contemporary city is often conceived through a visual paradigm, yet its character is profoundly shaped by its acoustic environment. This study investigated the urban soundscape as a complex tapestry woven from sound, memory, and power. Focusing on the rapidly urbanizing context of Indonesia, this research explor...",no,qualitative,mixed_methods
doi:10.5040/9781501312199,10.5040/9781501312199,The Political Possibility of Sound,2018,The Political Possibility of Sound,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The essay is the perfect format for a crisis. Its porous and contingent nature forgives a lack of formality, while its neglect of perfection and virtuosity releases the potential for the incomplete and the unrealizable. These seven essays on The Political Possibility of Sound present a perfectly incomplete form for ...",no,qualitative,phenomenological
doi:10.3390/ijerph16234648,10.3390/ijerph16234648,Listening to Japanese Gardens: An Autoethnographic Study on the Soundscape Action Design Tool.,2019,International journal of environmental research and public health,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Landscape architecture and urban design disciplines could benefit from soundscape thinking in order to enhance experiential qualities in their projects, though the available tools are not yet fully developed nor tested. The present research aims to substantiate one of the available tools, Soundscape Actions, and the...",no,qualitative,ethnographic
doi:10.1111/bjhp.12689,10.1111/bjhp.12689,A qualitative study assessing the barriers and facilitators to physical activity in adults with hearing loss,2023,British Journal of Health Psychology,acoustic,0,noise,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Abstract Objectives Growing epidemiological evidence has shown hearing loss is associated with physical inactivity. Currently, there is a dearth in evidence investigating why this occurs. This study aimed to investigate the barriers and facilitators to physical activity in middle‐aged and older adults with hearing l...",no,qualitative,interview_study
doi:10.1121/1.4976627,10.1121/1.4976627,Situational and person-related factors influencing momentary and retrospective soundscape evaluations in day-to-day life,2017,The Journal of the Acoustical Society of America,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,Soundscape research draws on both experiments conducted in laboratory settings and studies in the field to explore peoples' perception and understanding of their acoustic environments. One opportunity to combine the strength of both approaches is the so-called Experience Sampling Method (ESM). This method was used t...,no,qualitative,interview_study
doi:10.1080/17508975.2020.1807895,10.1080/17508975.2020.1807895,The flourishing of Biophilic workplaces: ‘Second Home’ offices as a case study,2020,Intelligent Buildings International,biophilic,0,biophilia,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The main purpose of this study is to assess the indoor environmental quality of one of London's most modern workplaces; it is one which uses the Biophilia design approach, bringing nature inside office buildings. To evaluate the occupants' well-being, the research uses the Flourish wheel, which is based on both the ...",no,qualitative,case_study
doi:10.3390/ijerph19084571,10.3390/ijerph19084571,"Soundscape Evaluation Outside a Taoist Temple: A Case Study of Laojundong Temple in Chongqing, China.",2022,International journal of environmental research and public health,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The unique architectural form and religious background of Taoist buildings can lead to a special acoustic environment, but there is a lack of research on the soundscape evaluation of Taoist buildings. Laojundong Taoist Temple was selected as the research site. The psychological and physiological responses of Taoist ...",no,qualitative,case_study
doi:10.1111/caim.12464,10.1111/caim.12464,Enhancing creativity in activity‐based offices: A critical incident study of knowledge workers,2021,Creativity and Innovation Management,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This study investigated the effects of activity‐based offices (ABOs) on individual and group creativity. Adopting an interactionist perspective, we extended the theoretical framework of creative knowledge environments to find the link between ABOs and the concept of creative spaces. We employed the critical incident...",no,qualitative,interview_study
doi:10.3233/SHTI240952,10.3233/SHTI240952,Addressing Barriers in the University Campus Environment for Neurodivergent Students.,2024,Studies in health technology and informatics,affect,0,daylight,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"About 15% of the global population is considered neurodivergent (having different ways of sensory processing than what are perceived as neurotypical persons). Persons with neurodivergence typically include those with autism, attention-deficit hyperactivity disorder (ADHD), and Down Syndrome. Studies have shown that ...",no,qualitative,interview_study
doi:10.3389/fcomp.2023.1154737,10.3389/fcomp.2023.1154737,"Atmosphere, mood, and scientific explanation",2023,Frontiers in Computer Science,affect,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"In this article, I consider how scientific theories may explain architectural atmosphere. Architects use atmosphere to refer to a holistic, emergent property of a space that partly determines the mood of inhabitants. It is said to be a “subtle, intangible, ambient quality of a place” that also significantly shapes t...",no,qualitative,ethnographic
doi:10.5406/25784773.7.1.03,10.5406/25784773.7.1.03,“Jazz Steel”: The Vibrancy of Rooms and the Acoustics of Genre at Jazz at Lincoln Center,2024,Jazz &amp; Culture,acoustic,0,noise,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"This article ethnographically analyzes the unique acoustic properties of Rose Theater, a lavish 1,300-seat concert hall at Jazz at Lincoln Center (JALC) in New York City, arguing that the room itself is both a vibrant participant in live performance and a humanly shaped artifact through which musical genre is contes...",no,qualitative,ethnographic
doi:10.1044/2022_ajslp-22-00077,10.1044/2022_ajslp-22-00077,Speech-Language Pathologists' Views of Using Virtual Reality for Managing Cognitive-Communication Disorders Following Traumatic Brain Injury.,2022,American Journal of Speech-Language Pathology,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
Using virtual reality (VR) to support rehabilitation is an emerging area of research that may offer people with communication disorders a stable and safe communication environment to practice their communication skills. There are currently no VR applications that have been designed to assess or treat cogniti...",no,qualitative,interview_study
doi:10.3390/bs15040472,10.3390/bs15040472,Multi-Faceted Assessment of Children with Selective Mutism: Challenges and Practical Suggestions.,2025,"Behavioral sciences (Basel, Switzerland)",acoustic,0,biophilia,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"The multi-faceted nature of Selective Mutism (SM), and its comorbidity with other disorders, necessitates a comprehensive assessment process. However, evaluating children with SM presents significant challenges, including difficulties in building rapport, establishing an accurate diagnosis, and conducting formal psy...",no,qualitative,interview_study
doi:10.1055/a-2736-6651,10.1055/a-2736-6651,Barriers and Facilitators Impacting Return-to-Work Reported by People with Poststroke Aphasia.,2025,Seminars in speech and language,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Returning to employment is a common goal for individuals with stroke-induced aphasia, and success or failure in doing so can significantly impact quality of life. This study investigates the factors that hinder and facilitate return-to-work for people with aphasia, based on the perspectives of individuals with aphas...",no,qualitative,interview_study
doi:10.1044/2022_AJSLP-21-00336,10.1044/2022_AJSLP-21-00336,Perceived Clinical Characteristics of Children With History of Opioid Exposure: A Speech-Language Pathology Perspective.,2022,American Journal of Speech-Language Pathology,cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
This research was conducted to describe the clinical characteristics of children with a history of opioid exposure as perceived by the speech-language pathologists (SLPs) treating them.


METHOD
Three focus groups were conducted. Participants consisted of 20 SLPs working in the schools in West Virginia who h...",no,qualitative,interview_study
doi:10.1080/20473869.2023.2294394,10.1080/20473869.2023.2294394,"Parental perception of motor, language, and literacy skills development in school-aged autistic children.",2025,International journal of developmental disabilities,other,0,unspecified_environment,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Emerging evidence suggests that motor and language delays are prevalent developmental concerns in young autistic children. Nonetheless, it is not well understood how these co-occurring conditions of autism spectrum disorder (ASD) relate to each other during the later childhood of autistic children. This study aimed ...",no,qualitative,interview_study
doi:10.3390/ijerph22071080,10.3390/ijerph22071080,Digital Stress Scale (DSC): Development and Psychometric Validation of a Measure of Stress in the Digital Age.,2025,International journal of environmental research and public health,affect,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"(1) Background: The integration of digital technologies such as electronic health records (EHRs), telepsychiatry, and communication platforms has transformed the mental health sector a lot compared to in previous years. While these tools enhance service delivery, they also introduce unique stressors. Despite growing...",no,qualitative,interview_study
doi:10.3389/fsoc.2018.00019,10.3389/fsoc.2018.00019,The Language of Ethics and Double Standards in the Affective and Sexual Socialization of Youth. Communicative Acts in the Family Environment as Protective or Risk Factors of Intimate Partner Violence,2018,Frontiers in Sociology,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,One of the explanatory factors for the perpetuation of intimate partner violence (IPV) is the socialization process. There is broad literature on the role of family in socializing gender roles and the influence on reproducing IPV. However less research has been developed on the effects of communicative acts in the f...,no,qualitative,interview_study
doi:10.46827/ejfl.v9i2.5993,10.46827/ejfl.v9i2.5993,CONQUERING STRESS AND ELEVATING SPEAKING SKILLS,2025,European Journal of Foreign Language Teaching,affect,0,air_quality,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"This study explores the effects of stress and lack of confidence on the speaking of English by Libyan EFL students at the Faculty of Languages in Surman. Semi-structured interviews with fifteen students were carried out in the present study to identify some linguistic problems that enhance speaking anxiety, such as ...",no,qualitative,interview_study
doi:10.1080/09602011.2021.2010574,10.1080/09602011.2021.2010574,Clinical perspectives on delivering a Positive Behaviour Support intervention for challenging behaviours following acquired brain injury.,2023,Neuropsychological rehabilitation,cognition,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Challenging behaviours are distressing sequelae for people with acquired brain injury (ABI) and their families. Positive Behaviour Support (PBS) is a collaborative approach focussing on improving quality of life for individuals with ABI presenting with challenging behaviours. This qualitative study explored clinicia...,no,qualitative,interview_study
doi:10.1017/s1352465809005128,10.1017/s1352465809005128,Ten Things that Motivational Interviewing Is Not,2009,Behavioural and Cognitive Psychotherapy,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Background: In the 26 years since it was first introduced in this journal, motivational interviewing (MI) has become confused with various other ideas and approaches, owing in part to its rapid international diffusion. Methods : Based on confusions that have arisen in publications and presentations regarding MI, the...",no,qualitative,interview_study
doi:10.55737/trt/sr25.135,10.55737/trt/sr25.135,The Social Psychological Effects of Gadgets on Speech Development of Toddlers: An Analysis of District Multan,2025,The Regional Tribune,acoustic,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Nowadays toddlers use gadgets frequently. Although too much use of gadgets has some specific influence on children language development. contemporary gadgets have lot of features and instruments to entertain kids. Young toddlers are using gadgets with comfort and getting involved towards them. Extreme use of gadgets...,no,qualitative,interview_study
doi:10.1080/20551940.2018.1564459,10.1080/20551940.2018.1564459,"Piano transductions: music, sound and noise in urban Taiwan",2019,Sound Studies,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"While scholars have drawn attention to the production of space through sound, there has been less attention given to the interchange between multiple co-existing environments. This paper examines how the sounding of one place informs and produces the sounding of another by focusing on Western art music as it is mult...",no,qualitative,ethnographic
doi:10.64229/dpyxyc91,10.64229/dpyxyc91,Soundscape as Art: On the Spatiality of Sound Art and the Shaping of Memory,2025,Art and Theory,acoustic,0,noise,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"This paper posits the soundscape not merely as an acoustic environment but as a sophisticated artistic medium, arguing for its central role in the contemporary discourse of sound art. It critically examines the inherent spatiality of sound and its profound capacity to shape, store, and evoke memory. Moving beyond R....",no,qualitative,phenomenological
doi:10.3390/su17167564,10.3390/su17167564,Sensory Heritage Is Vital for Sustainable Cities: A Case Study of Soundscape and Smellscape at Wong Tai Sin,2025,Sustainability,acoustic,0,noise,cognition,unknown,54,low,abstract_only_reduced_table,abstract_only;n=54,"Sensory heritage encompasses culturally valued practices, rituals, and everyday activities experienced through the senses. While sight often dominates, hearing and smelling are generally more immersive and pervasive. Soundscape research is a well-established field within urban studies; however, smellscape remains in...",no,qualitative,case_study
doi:10.1080/13527258.2025.2520760,10.1080/13527258.2025.2520760,Can immersive technologies rebuild heritage and sense of place? Examining virtual Reality's role in fostering community resilience in post-disaster Italy.,2025,International journal of heritage studies,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"Disasters disrupt not only physical environments but also socio-cultural identities and sense of place. This study explores the role of Virtual Reality (VR) in post-disaster recovery, focusing on the earthquake-affected towns of Amatrice and Accumoli, Italy. Using a techno-ethnographic methodology, we integrated vid...",no,qualitative,interview_study
doi:10.3390/su18010021,10.3390/su18010021,Title Walking the Soundscape: Creative Learning Pathways to Environmental Education in Chilean Schools,2025,Sustainability,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This article explores the pedagogical potential of soundscapes as creative learning tools for advancing environmental education in Chilean primary schools. Drawing on the Soundlapse project, we designed and implemented a school workshop that combined activity sheets, an online bird-sound repository, structured sound...",no,qualitative,interview_study
doi:10.1075/ll.23073.wan,10.1075/ll.23073.wan,Family language policy and the design of homescape in transnational families,2024,Linguistic Landscape An international journal,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Abstract Building upon previous research on family language policy, this study explores the homescape, pertinent to the Chinese home literacy environment within Chinese transnational families. It categorizes various forms of Chinese literacy homescape and examines parental perspectives and agency in the design, crea...",no,qualitative,interview_study
doi:10.15642/teosofi.2024.14.1.145-162,10.15642/teosofi.2024.14.1.145-162,"Religious Soundscape, Sacred Space, and Affective Body: The Experience of Sufi Whirling Ritual Practitioners in Java",2024,Teosofi,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"This article explores the experience of cultivating religious senses and sensibilities through ritual Sufi dance. In contemporary Indonesia, Sufi dance serves both as a performance and a ritual. As a performance, it is staged at specific events; as a ritual, it acts as a religious practice, engaging the body and fos...",no,qualitative,interview_study
doi:10.1121/10.0030470,10.1121/10.0030470,Sonic ambiances through fundamental needs: An approach on soundscape interventions for intensive care patientsa).,2024,The Journal of the Acoustical Society of America,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"We explored the underpinnings of providing positive listener experiences for intensive care unit (ICU) patients with compositions of added sounds. Our objective was to derive an approach to such interventions based on soundscape perception and need fulfillment. In one study, we gathered qualitative empirical data ab...",no,qualitative,empirical_v2
doi:10.1016/j.iccn.2025.104189,10.1016/j.iccn.2025.104189,Impact of acoustic environment in intensive care unit on nurses' well-being during COVID-19: A qualitative interview study.,2026,Intensive & critical care nursing,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,This study aimed to investigate the effects of acoustic environments in intensive care units (ICUs) on nurses' well-being.,no,qualitative,interview_study
doi:10.1177/1351010x18763915,10.1177/1351010x18763915,A grounded theory approach to assess indoor soundscape in historic religious spaces of Anatolian culture: A case study on Hacı Bayram Mosque,2018,Building Acoustics,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,This study presents a research that is concerned with the indoor soundscape in historical mosque. Hacı Bayram Mosque and its surroundings area of Hamamönü has been selected as the research site due to being the historical centre of Ankara. Although there are studies concerned with the acoustical characteristics of m...,no,qualitative,case_study
