paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.3390/buildings12040415,10.3390/buildings12040415,Study of Building Demand Response Method Based on Indoor Temperature Setpoint Control of VRV Air Conditioning,2022,Buildings,thermal,0,thermal,attention,negative,,medium,abstract_only_reduced_table,abstract_only,Demand response has been attracting increasing attention due to the promotion of renewable energy applications and the benefits of carbon emission reduction it brings for the utility grid. The development of the smart grid pays great attention to investigating reliable demand response technologies provided by energy...,no,methods_protocol,methods_protocol
doi:10.1080/09291016.2011.638137,10.1080/09291016.2011.638137,Circadian rhythms in two components of executive functions: cognitive inhibition and flexibility,2011,Biological Rhythm Research,cognition,0,thermal,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"The objective of this study was to analyze possible circadian variations in two components of executive functions: inhibition and flexibility. Participants were eight undergraduate students, age: 17.75 ± 0.46 years, one male and seven female. They were kept in a constant routine protocol for 29 h. Rectal temperature...",no,methods_protocol,methods_protocol
doi:10.1111/nyas.15385,10.1111/nyas.15385,Real-time measurement of entropy production and export in humans: A step toward entropically informed medicine.,2025,Annals of the New York Academy of Sciences,thermal,0,thermal,stress,negative,,medium,abstract_only_reduced_table,abstract_only,"Biological organisms are open thermodynamic systems in which internal structure and function arise from a network of heat- and entropy-producing processes, requiring external export of heat and entropy to the environment. System stability, including health and healing, is hypothesized to relate to the mass-normalize...",no,methods_protocol,conceptual_framework
doi:10.3389/fnhum.2015.00403,10.3389/fnhum.2015.00403,The combined effects of neurostimulation and priming on creative thinking. A preliminary tDCS study on dorsolateral prefrontal cortex,2015,Frontiers in Human Neuroscience,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"The role of prefrontal cortex (PFC) in influencing creative thinking has been investigated by many researchers who, while succeeding in proving an effective involvement of PFC, reported suggestive but sometimes conflicting results. In order to better understand the relationships between creative thinking and brain a...",no,methods_protocol,empirical_v2
doi:10.1109/DCNA67486.2025.11199937,10.1109/DCNA67486.2025.11199937,Methods for Monitoring Mental Fatigue Based on Biosignal Analysis,2025,2025 9th Scientific School Dynamics of Complex Networks and their Applications (DCNA),thermal,0,thermal,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"A protocol for inducing mental fatigue based on an associative learning task has been developed and tested. A comprehensive analysis of behavioral and physiological indicators revealed highly sensitive markers of fatigue. The key behavioral markers included task accuracy, reaction time, and an integral efficiency in...",no,methods_protocol,methods_protocol
doi:10.1038/s41598-025-29358-8,10.1038/s41598-025-29358-8,Assessing climate change effects on Turkish tea farming through a dual approach using MMQR and machine learning.,2025,Scientific reports,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"Climate change increasingly threatens the productivity of region-specific strategic agricultural products such as tea cultivation in Türkiye, posing a serious risk to both food security and rural economies. However, existing literature is notably limited in terms of studies that draw attention to this risk and exami...",no,methods_protocol,methods_protocol
doi:10.1103/physrevlett.96.256103,10.1103/physrevlett.96.256103,Contact Area Measurements Reveal Loading-History Dependence of Static Friction,2006,Physical Review Letters,thermal,0,thermal,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"We perform quantitative measurements of the actual area of contact, A, formed by two rough solids that are subjected to different normal loading protocols. We show that microscopic motion, induced by Poisson contraction or expansion, produces a strong memory dependence of on the loading history with a large correspo...",no,methods_protocol,methods_protocol
doi:10.1080/23328940.2019.1664370,10.1080/23328940.2019.1664370,Heat acclimation attenuates the increased sensations of fatigue reported during acute exercise-heat stress,2019,Temperature,thermal,0,thermal,stress,mixed,10,medium,abstract_only_reduced_table,abstract_only;n=10,"ABSTRACT Athletes exercising in heat stress experience increased perceived fatigue acutely, however it is unknown whether heat acclimation (HA) reduces the magnitude of this perceptual response and whether different HA protocols influence the response. This study investigated sensations of fatigue following; acute e...",no,methods_protocol,methods_protocol
doi:10.1016/S1474-4422(25)00287-X,10.1016/S1474-4422(25)00287-X,"Environmental toxicants and Parkinson's disease: recent evidence, risks, and prevention opportunities.",2025,The Lancet. Neurology,biophilic,0,biophilia,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The global burden of Parkinson's disease is rising. Large-scale genetic studies have confirmed that extrinsic or environmental factors, rather than genetic predisposition, play a dominant role in its cause. Increasing evidence implicates three classes of toxicants-certain pesticides, the dry-cleaning chemicals trich...",no,methods_protocol,methods_protocol
doi:10.1109/ICEAST64767.2025.11088171,10.1109/ICEAST64767.2025.11088171,Re-Envisioning On-Ground Aircraft Movement using Reinforcement Learning,2025,"2025 11th International Conference on Engineering, Applied Sciences, and Technology (ICEAST)",spatial,0,spatial_layout,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Ground traffic congestion remains a significant challenge in the aviation industry, driven by stringent protocols, increased air traffic, and occasional controller errors, all of which contribute to delays in aircraft operations. Air Traffic Controllers (ATCOs) currently rely on Standardized Taxi Routes (STRs), whic...",no,methods_protocol,conceptual_framework
doi:10.3390/en16010275,10.3390/en16010275,Machine Learning-Enhanced Radio Tomographic Device for Energy Optimization in Smart Buildings,2022,Energies,thermal,0,thermal,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Smart buildings are becoming a new standard in construction, which allows for many possibilities to introduce ergonomics and energy savings. These contain simple improvements, such as controlling lights and optimizing heating or air conditioning systems in the building, but also more complex ones, such as indoor mov...",no,methods_protocol,methods_protocol
doi:10.1121/1.2149839,10.1121/1.2149839,"Material identification of real impact sounds: Effects of size variation in steel, glass, wood, and plexiglass plates",2006,The Journal of the Acoustical Society of America,acoustic,0,noise,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"Identification of the material of struck objects of variable size was investigated. Previous studies on this issue assumed recognition to be based on acoustical measures of damping. This assumption was tested, comparing the power of a damping measure in explaining identification data with that of several other acous...",no,methods_protocol,methods_protocol
doi:10.2196/56388,10.2196/56388,Effects of Auditory and Visual White Noise on Oculomotor Inhibition in Children With Attention-Deficit/Hyperactivity Disorder: Protocol for a Crossover Study.,2024,JMIR research protocols,acoustic,0,noise,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"In attention-deficit/hyperactivity disorder (ADHD), poor inhibitory control is one of the main characteristics, with oculomotor inhibition impairments being considered a potential biomarker of the disorder. While auditory white noise has demonstrated the ability to enhance working memory in this group, visual white ...",no,methods_protocol,methods_protocol
doi:10.1111/ejn.70310,10.1111/ejn.70310,Temporal Trajectories of Mismatch Negativity Reveal Dynamics of Auditory Perceptual Learning.,2025,The European journal of neuroscience,acoustic,0,biophilia,unspecified_outcome,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Theories of perceptual learning, such as predictive processing, describe learning as a dynamic and continuous process of updating hierarchical internal models in response to environmental regularities. However, most studies reduce this process to static condition-based averages, making them insensitive to how predic...",no,methods_protocol,conceptual_framework
doi:10.1016/j.pnpbp.2025.111469,10.1016/j.pnpbp.2025.111469,Tph2 deficiency leads to alterations in social adjustment and socio-affective communication in neonatal rats: No rescue effect of communal nesting.,2025,Progress in neuro-psychopharmacology & biological psychiatry,affect,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Deficiency of tryptophan hydroxylase 2 (TPH2), the rate-limiting enzyme for serotonin (5-hydroxytryptamine, 5-HT) synthesis in the brain, was repeatedly reported to cause impairments in socio-affective communication and maternal affiliation across species, including mice, rats, and monkeys. We recently applied a res...",no,methods_protocol,methods_protocol
doi:10.1121/10.0041886,10.1121/10.0041886,Echoes influence the tempo of a rhythmical pattern.,2025,The Journal of the Acoustical Society of America,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Musicians' interpretations of a piece are influenced by the acoustics of the room in which they perform, though studies are not unanimous on how acoustic parameters affect musical interpretation. Instead of considering the influence of the global and complex acoustics of a room, the present study focuses on early re...",no,methods_protocol,empirical_v2
doi:10.1109/MetroLivEnv56897.2023.10164053,10.1109/MetroLivEnv56897.2023.10164053,Wireless Crack Detection System Based on IoT and Acoustic Emission,2023,2023 IEEE International Workshop on Metrology for Living Environment (MetroLivEnv),acoustic,0,noise,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"This paper proposes a Wireless Crack Detection System (WCDS) for concrete structures based on IoT and Acoustic Emission (AE). A crack is a rupture inside the building material occurring due stress, aging, and other damaging factors. When a crack occurs, energy is released in term of an ultrasonic wave, also, known a...",no,methods_protocol,methods_protocol
doi:10.3390/buildings12030338,10.3390/buildings12030338,"Visualization of Acoustic Comfort in an Open-Plan, High-Performance Glass Building",2022,Buildings,acoustic,0,noise,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"The aesthetic and functional appeal of high-performance, open-plan office buildings presents special challenges. Extensive use of glass at the building’s perimeter to improve visual comfort and office communication can negatively impact acoustic comfort without proper design considerations. This study investigates t...",no,methods_protocol,thought_piece
doi:10.1038/s41598-023-30261-3,10.1038/s41598-023-30261-3,Transcranial high-frequency random noise stimulation does not modulate Nogo N2 and Go/Nogo reaction times in somatosensory and auditory modalities,2023,Scientific Reports,acoustic,0,noise,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Transcranial random noise stimulation (tRNS) of the primary sensory or motor cortex can improve sensorimotor functions by enhancing circuit excitability and processing fidelity. However, tRNS is reported to have little effect on higher brain functions, such as response inhibition when applied to associated supramoda...",no,methods_protocol,methods_protocol
doi:10.3397/in_2024_4515,10.3397/in_2024_4515,"A proposed methodology for measuring the effects of binaural beats in music on concentration, working memory, and calmness following the Garcia-Argibay Protocol",2024,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,acoustic,0,noise,cognition,unknown,,low,abstract_only_reduced_table,abstract_only,"Binaural beats are perceived when two different frequencies are presented dichotically to a listener, causing the perception of a beating sound. They have been associated with beneficial effects on cognitive functions such as learning, concentration, and creativity. Studies however
 often yield incomparable or incon...",no,methods_protocol,empirical_v2
doi:10.5492/wjccm.v14.i2.99975,10.5492/wjccm.v14.i2.99975,Management of critical care emergencies in children with autism spectrum disorder.,2025,World journal of critical care medicine,affect,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Managing critical care emergencies in children with autism spectrum disorder (ASD) presents unique challenges due to their distinct sensory sensitivities, communication difficulties, and behavioral issues. Effective strategies and protocols are essential for optimal care in these high-stress situations.",no,methods_protocol,methods_protocol
doi:10.7759/cureus.77228,10.7759/cureus.77228,Evaluating the Impact of Hyperbaric Oxygen Therapy and Neurofeedback on Mild Traumatic Brain Injury: A Case Report.,2025,Cureus,affect,0,daylight,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"A 38-year-old male patient sustained a concussion in May 2017 while playing hockey. Despite initially following standard treatments and rest, he continued to experience post-concussive symptoms. Approximately two weeks later, he sought alternative therapy at The Oxford Center in Brighton, Michigan, where he was intr...",no,methods_protocol,case_study
doi:10.1371/journal.pone.0195865,10.1371/journal.pone.0195865,The effect of mood state on visual search times for detecting a target in noise: An application of smartphone technology,2018,PLoS ONE,affect,0,noise,mood,positive,30,medium,abstract_only_reduced_table,abstract_only;n=30,"The study of visual perception has largely been completed without regard to the influence that an individual’s emotional status may have on their performance in visual tasks. However, there is a growing body of evidence to suggest that mood may affect not only creative abilities and interpersonal skills but also the...",no,methods_protocol,methods_protocol
doi:10.1002/hbm.70347,10.1002/hbm.70347,Neuroimaging Data Informed Mood and Psychosis Diagnosis Using an Ensemble Deep Multimodal Framework.,2025,Human brain mapping,acoustic,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Investigating neuroimaging data to identify brain-based markers of mental illnesses has gained significant attention. Nevertheless, these endeavors encounter challenges arising from a reliance on symptoms and self-report assessments in making an initial diagnosis. The absence of biological data to delineate nosologi...",no,methods_protocol,conceptual_framework
doi:10.3390/ijerph18020682,10.3390/ijerph18020682,A Psychoacoustic Approach to Building Knowledge about Human Response to Noise of Unmanned Aerial Vehicles,2021,International Journal of Environmental Research and Public Health,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"We are on the cusp of a revolution in the aviation sector, driven by the significant progress in electric power and battery technologies, and autonomous systems. Several industry leaders and governmental agencies are currently investigating the use of Unmanned Aerial Vehicles (UAVs), or “drones” as commonly known, f...",no,methods_protocol,conceptual_framework
doi:10.1038/sdata.2017.181,10.1038/sdata.2017.181,An open resource for transdiagnostic research in pediatric mental health and learning disorders,2017,Scientific Data,cognition,0,unspecified_environment,attention,unknown,664,low,abstract_only_reduced_table,abstract_only;n=664;weak_variable_resolution,"Abstract Technological and methodological innovations are equipping researchers with unprecedented capabilities for detecting and characterizing pathologic processes in the developing human brain. As a result, ambitions to achieve clinically useful tools to assist in the diagnosis and management of mental health and...",no,methods_protocol,observational_field
doi:10.1007/BF02919652,10.1007/BF02919652,Affective responses to commercial and experimental auditory alarm signals for anaesthesia delivery and physiological monitoring equipment.,1988,International journal of clinical monitoring and computing,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"The affective response of subjects to the sounds of commercial and experimental auditory alarm signals was tested using a standard experimental protocol for measuring mood states and changes. Both types of signal evoked affective response. The commercial signals, however, evoked more response than the experimental s...",no,methods_protocol,empirical_v2
doi:10.1121/10.0034992,10.1121/10.0034992,Decarbonizing architectural acoustics: Assessing the CO2 emissions of acoustic systems in an office building in Milan,2024,Journal of the Acoustical Society of America,acoustic,0,noise,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"Nowadays, the Architectural-Engineering-Construction (AEC) market requests buildings with both low CO2 emissions and high performance across all building disciplines, including architectural acoustic systems, to satisfy design regulations and protocols. However, not all acoustic material systems guarantee both of th...",no,methods_protocol,case_study
doi:10.3765/PLSA.V6I1.4967,10.3765/PLSA.V6I1.4967,Understanding the effects of language revitalization workshops using long-format speech environment recordings,2021,,acoustic,0,daylight,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Long-format speech environment (LFSE) recordings are increasingly used to understand language acquisition among young children (Casillas & Cristia 2019). But in language revitalization,  older children are sometimes the largest demographic acquiring a language. In Teotitlan del Valle, Mexico, older children have par...",no,methods_protocol,methods_protocol
doi:10.1109/ACII59096.2023.10388175,10.1109/ACII59096.2023.10388175,An Intelligent Infrastructure Toward Large Scale Naturalistic Affective Speech Corpora Collection,2023,Affective Computing and Intelligent Interaction,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The field of speech emotion recognition (SER) aims to create scientifically rigorous systems that can reliably characterize emotional behaviors expressed in speech. A key aspect for building SER systems is to obtain emotional data that is both reliable and reproducible for practitioners. However, academic researcher...",no,methods_protocol,case_study
doi:10.1080/10253890.2019.1584180,10.1080/10253890.2019.1584180,"Stress measurement using speech: Recent advancements, validation issues, and ethical and privacy considerations",2019,Stress,acoustic,0,noise,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"Abstract Life stress is a well-established risk factor for a variety of mental and physical health problems, including anxiety disorders, depression, chronic pain, heart disease, asthma, autoimmune diseases, and neurodegenerative disorders. The purpose of this article is to describe emerging approaches for assessing...",no,methods_protocol,methods_protocol
doi:10.1044/2025_JSLHR-24-00914,10.1044/2025_JSLHR-24-00914,The Use of Ecological Momentary Assessments to Measure Perceived Stress in People With Aphasia: A Feasibility Study.,2025,"Journal of Speech, Language and Hearing Research",affect,0,unspecified_environment,stress,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"PURPOSE
People with aphasia (PWAs) report higher levels of stress than people without aphasia. Stress can have adverse effects on physical and mental health and may lead to harmful changes in the body's neurological functioning. Moreover, the perception of stress is a dynamic construct, and considerable fluctuations...",no,methods_protocol,methods_protocol
doi:10.1121/1.426115,10.1121/1.426115,A cognitive approach of urban soundscapes,1999,The Journal of the Acoustical Society of America,acoustic,0,noise,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"The presented cognitive approach of noises in urban environments focuses on meaning and as such integrates linguistic, psychological, and acoustic conceptualizations and methodologies. It deals with the acoustic phenomena that are perceived, conceived, and said as relevant by the subjects. The productivity of this a...",no,methods_protocol,theoretical
doi:10.1121/1.4809276,10.1121/1.4809276,A cognitive approach to soundscape research,2004,The Journal of the Acoustical Society of America,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The present research on cognitive categories for soundscapes focuses on their interpretations and can be seen as mediating between individual sensory experiences and collective representations shared in language and elaborated as knowledge. Results of field inquiries in Paris, Lyon, and Nantes are presented together...",no,methods_protocol,theoretical
doi:10.56397/as.2024.10.03,10.56397/as.2024.10.03,Soundscape Composition in the Framework of Cognitive Systems,2024,Arts in society,acoustic,0,noise,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"After more than fifty years of development, soundscape composition has evolved from its initial purposes of education and archival work into a significant branch of contemporary music creation. With the advancement of recording technology, digital audio processing tools, and computer music software, the creative mea...",no,methods_protocol,thought_piece
